회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),유동부채비율(IFRS),매출액순이익률(IFRS),CASH FLOW 대 매출액비율(IFRS),CASH FLOW 대 부채비율(IFRS),이자보상배율(이자비용)(IFRS),금융비용 대 총비용비율(IFRS),설비투자효율(IFRS),CASH FLOW 대 총자본비율(IFRS),자본금회전률(IFRS),총자본투자효율(IFRS),총자본회전률(IFRS),자기자본순이익률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),부채비율(IFRS),유동비율(IFRS),자기자본배율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),현금비율(IFRS),타인자본회전률(IFRS),총자본순이익률(IFRS),부채(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),자본(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(결손금)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),이자비용(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기부채(*)(IFRS연결),유동자산(*)(IFRS연결),재고자산(*)(IFRS연결),매출원가(*)(IFRS연결),매출총이익(손실)(IFRS연결),부채(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),자본(*)(IFRS),비유동자산(*)(IFRS),이익잉여금(결손금)(*)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),이자비용(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기부채(*)(IFRS),유동자산(*)(IFRS),재고자산(*)(IFRS),매출원가(*)(IFRS),매출총이익(손실)(IFRS)
(주)케이엑스하이텍,52900,Dec-13,576.89,-36.54,-3.49,-4.05,0.27,1.05,45.3,-3.67,12.42,18.33,1,-134.54,7.43,2,967.22,89.99,103.82,73.98,-5.41,1.94,1.38,-36.65,413.44,-42.16,-1.24,-1.59,0.46,0.79,-72.54,-1.37,11.83,-23.46,1.04,-124.6,6.86,3.4,610.05,92.57,141.44,76.96,-4.33,0.94,1.61,-43.9,62287255,68727109,721040,6439853,35295786,-16695527,72423367,-26463650,1057387,7014053,286664,12545638,21740000,260874,33431322,5946368,65122651,7300716,53588420,62372694,340791,8784274,28754487,-14395913,68968293,-29076344,1153325,6407364,532052,4775134,21740000,260874,33618207,5667634,62028877,6939416
(주)케이엑스하이텍,52900,Dec-14,39.04,3.6,-2.18,-8.68,4.31,1.38,73.97,-2.93,6.04,33.87,1.19,12.45,7.35,2.76,51.01,160,200.05,134.27,15.51,21.42,1.82,4.28,36.59,2.83,-1.03,-4,2.36,1.48,67.67,-1.28,5.32,29.74,1.13,8.3,6.05,2.98,47.22,161.94,194.82,137.25,15.4,10.49,1.84,3.19,18392899,54449238,3015679,36056340,31926650,-12875079,73267282,2637885,1074820,8698098,4628878,3095896,2600000,3701417,22522589,3622621,59940306,13326976,16588430,51717251,1348945,35128820,30900835,-13775394,64485717,1822473,1041007,7980180,2460281,2513671,2600000,3701417,20816415,3174225,54045256,10440462
(주)케이엑스하이텍,52900,Dec-15,26.26,0.93,1.03,4.81,2.37,0.27,63.43,1.22,3.28,30.67,1.14,1.48,8.98,2.4,34.12,191.89,205.51,142.98,18,40.02,3.81,1.06,26.72,-1.25,1.92,8.54,-0.68,0.3,55.68,2.17,2.9,26.2,1.07,-1.88,7.75,2.34,34.03,174.46,192.09,127.38,14.84,23.59,3.69,-1.34,12645148,49704385,3895323,37059236,31026581,-12171938,59170051,552716,266962,9646934,632285,2432604,4000000,737773,18677804,4760800,48890832,10279219,11787803,46423861,2182772,34636058,30280892,-14268156,52366441,-655223,262899,8674310,-178016,2055401,4000000,737773,16142969,4356285,43870148,8496294
(주)케이엑스하이텍,52900,Dec-16,28.05,4.12,5.87,18.49,6.62,0.33,56.74,4.34,2.35,22.39,0.83,4.46,6.88,1.88,30.68,178.49,221.66,150.31,16.85,67.87,3.41,3.41,29.18,3.03,4.82,15.63,6.57,0.24,56.87,3.73,2.32,19.83,0.87,3.5,6.14,2.13,31.3,178.48,209.01,157.39,17.44,64.57,3.55,2.64,14884815,63404547,9236903,48519732,39113838,-10556847,46892477,1930661,278545,8903968,1842752,583610,2000000,3980997,24290709,3834235,36145757,10746720,14314270,60039789,8615554,45725519,36226629,-13156033,46376270,1404379,237071,7816320,1557050,280000,2000000,3980997,23813160,2813316,37002900,9373370
(주)케이엑스하이텍,52900,Dec-17,23.9,-0.84,7.26,27.18,3.66,0.1,53.65,5.69,2.27,16.89,0.8,-0.87,6.69,2.21,26.5,196.21,221.52,162.9,18.18,51.26,3.6,-0.67,23.92,1.4,6.2,23.41,12.02,0.09,60.05,4.84,2.21,15.63,0.81,1.46,5.15,2.6,26.09,209.64,216.9,180.86,20.8,47.99,3.63,1.13,13766992,65717628,6365886,51950636,41351908,-11097859,51535607,-431323,157850,9265160,578449,521475,6209125,0,24365720,4136256,41691998,9843609,13267234,64114674,5835271,50847440,38621495,-12558462,50108229,703944,147605,7400277,1773899,280000,5800000,0,25493178,3500428,40934052,9174177
(주)케이피엠테크,42040,Dec-10,139.13,-0.31,-8.83,-15.76,1.01,3.49,45.01,-9.98,10.7,14.6,1.13,2.44,5.04,3.42,172.78,107.37,346.91,57.92,3.76,7.09,1.78,-0.35,109.07,-3.68,-7.4,-15.01,-0.44,1.76,34.27,-8.78,10.43,8.22,1.3,-10.18,5.98,5.12,140.84,129.45,365.34,69.87,13.34,8.58,2.45,-4.78,42509279,67112182,2425981,24602902,30360623,10820390,75860554,-235758,3029281,4680851,3053292,399000,28654471,0,36751559,16924340,67749384,8111170,36490208,62399923,2424759,25909715,25819993,10628388,73988877,-2722975,1692722,4227472,-748434,399000,25132276,0,36579930,16836778,65575208,8413669
(주)케이피엠테크,42040,Dec-11,332.07,-5.11,-6.03,-6.48,-0.98,2.55,18.06,-5.01,10.65,5.34,0.96,-17.08,4.43,3.08,341.77,70.06,289.99,36.62,-22.5,1.84,1.34,-4.88,265.8,-5.21,-11.21,-14.53,-1.02,2.58,24.41,-10.6,10.71,5.35,1.06,-16.62,5.6,4.61,269.89,68,306.18,30.26,-22.99,2.01,1.6,-5.55,70289128,90855164,1257116,20566036,43008142,6783872,75514436,-3856661,2313005,5398104,-2277549,215720,46155640,6682458,47847022,22837715,71965639,3548797,58604244,80318228,1157520,21713984,41068592,6490668,75930193,-3957865,2313005,5274840,-2362101,0,40984725,6682458,39249636,21785333,72089192,3841001
(주)케이피엠테크,42040,Dec-12,15340.84,-24.42,3.54,3.58,-2.39,3.49,-12.63,3.55,12.04,-4.81,0.97,-197.89,4.07,2.88,16353.76,56.96,7.3,41.7,-40.13,0.8,1.1,-23.7,2171.16,-39.28,1.01,0.8,-2.69,4.84,-58.66,0.76,6.91,-14.8,0.68,-157.09,3.99,2.89,2212.08,53.54,39.52,36.23,-43.62,0.92,0.81,-26.54,84648375,85165983,634766,517608,39939735,-13185535,85417091,-20861554,4065355,9571666,-9699038,3169280,52143113,0,45226248,12115719,85544463,-127372,61997742,64800425,557299,2802684,32218790,-12395708,49027935,-19256560,3624856,5483711,-9746328,240000,43895089,0,32581637,10533665,53290552,-4262617
(주)케이피엠테크,42040,Dec-13,826.96,-64.84,12.73,7.59,-2.12,7.28,-4.32,7.18,4.39,-1.79,0.34,-949.65,1.36,0.87,1771.93,98.18,96.75,61.82,-0.8,0.04,0.35,-22.16,616.83,-74.82,6.69,4.11,-3.11,6.3,-54.31,3.83,4.4,-22.04,0.41,-590.27,2.07,1.34,1362.71,102.38,103.62,63.93,1,0.04,0.44,-30.88,35008269,36983986,6568,1975716,20942342,-26320124,20869190,-13532465,3865102,4873324,-8209412,19598529,6250361,0,16041644,5940629,24205278,-3336089,34071304,36571570,5601,2500267,20781595,-27638372,20917393,-15650803,2556062,4655066,-7950798,18310239,5879226,0,15789975,5929820,24213125,-3295732
(주)케이피엠테크,42040,Dec-14,654.05,10.17,10,8.91,2.13,3.15,74.42,7.75,12.19,20.8,0.89,85.9,4.69,2.66,665.29,72.1,174.28,54.54,-23.85,11.09,0.99,9.09,604.39,9.57,9.52,8.81,2.38,3.11,72.38,7.58,12.46,19.82,0.92,80.32,4.7,2.8,614.44,74.14,175.58,56.43,-21.88,11.26,1.03,8.82,43901619,50500518,4788015,6598899,19384163,-22390939,39124781,3977605,1218658,4250997,2597507,0,2131764,18276131,31116355,7575667,32276278,6848503,43213028,50245956,4786906,7032928,18731917,-23881452,39989666,3828717,1209217,4242575,2879368,0,1865919,18276131,31514039,7529482,32867722,7121943
(주)케이피엠테크,42040,Dec-15,306.56,4.15,5.48,9.7,-1.63,2.54,69.97,7.41,12,26.33,1.12,26.08,6.55,3.5,322.89,71.3,221.08,58.59,-20.81,3.5,1.35,4.64,281.1,4.62,5.55,10.09,-1.21,2.46,70.11,7.54,12.26,25.44,1.14,28.06,6.36,3.66,296.05,73.72,227.67,61,-18.65,2.41,1.4,5.25,27137524,35542101,901996,8404576,17172647,-20505100,48058393,1996435,1308220,4910154,-2130595,0,1450542,18493200,18369454,3273660,45278834,2779559,26997874,36117303,617667,9119429,17220332,-21794951,49097899,2265906,1304170,4742006,-1579350,0,1450542,18493200,18896971,3258618,45935244,3162656
(주)케이피엠테크,42040,Dec-16,46.54,-13.94,-25.9,-15.39,-2.13,6.28,21.88,-6.82,4.59,3.37,0.37,-11.07,2.79,1.67,79.57,132.07,834.97,112.88,8.31,52.31,0.68,-5.14,45.17,-14.27,-24.36,-15.36,-2.08,6.01,17.35,-6.73,4.8,2.64,0.38,-11.73,2.86,1.78,77.93,134.94,840.27,115.46,8.87,53.55,0.72,-5.49,36899444,83271028,11288189,46371585,54768189,-23699924,21916246,-3055982,1813665,4493762,-3861872,14687346,132173,0,28502839,4141949,21284356,631890,36365883,83031676,11287585,46665793,54587408,-24913722,22924013,-3271474,1813665,4491374,-3773963,14687346,132173,0,28444268,4105352,22206602,717410
(주)케이피엠테크,42040,Dec-17,16.46,-19.3,-16.56,-10.62,-0.98,12.12,57.14,-3.95,4.46,5.42,0.28,-9.12,3.68,2.38,59.18,250.54,1024.09,236.14,15.57,81.59,0.71,-5.47,14.67,-11.24,-16.23,-10.78,-1.1,9.75,69.06,-3.73,4.6,6.05,0.28,-5.11,3.81,2.49,52.96,256.38,1141.15,242.14,15,77.69,0.74,-3.16,45276677,121781612,10275241,76504935,90229597,-28980289,29040534,-5606172,5866974,7078385,-5771163,14516972,4631881,4419287,31552015,1814053,27733312,1307223,45152180,130401752,9716244,85249571,98339805,-27965995,29986004,-3371261,5866974,8496269,-6478686,14083724,4631881,0,32061947,1780404,27968421,2017583
(주)코다코,46070,Dec-10,,,,,,,,,,,,,,,,,,,,,,,253.2,0.73,5.76,7.57,1.37,3.95,28.25,5.84,24.34,18.91,1.07,3.97,7.42,1.6,335.77,49.76,428.82,36.21,-29.19,0.01,1.33,0.78,,,,,,,,,,,,,,,,,,,113015374,146673490,5469,33658116,104265669,18550205,148458883,1084053,6378917,13371766,8746378,24776725,41493264,17546854,42407820,11546426,126340739,22118144
(주)코다코,46070,Dec-11,,,,,,,,,,,,,,,,,,,,,,,280.7,1.03,1.17,1.68,1.66,3.47,31.95,1.29,22.68,18.92,1.19,5.27,6.6,1.87,331.97,56.8,451.79,44.03,-28.07,1.79,1.54,1.22,,,,,,,,,,,,,,,,,,,129569983,168601036,1956966,39031053,106364839,20207980,186944176,1916553,6718147,12004845,11173526,15815713,57964851,11712586,62236197,13997856,163765805,23178371
(주)코다코,46070,Dec-12,,,,,,,,,,,,,,,,,,,,,,,208.25,1.69,1.63,2.34,1.38,3.6,34.11,1.74,21.33,19.96,1.13,7.81,5.78,1.89,289.96,66.19,467.32,50.33,-18.06,0.25,1.5,1.91,,,,,,,,,,,,,,,,,,,141636807,190484129,258001,48847322,123153221,23609777,203596639,3433204,7670827,15768959,10604246,8943001,60737592,11868618,67330908,16132989,177223434,26373205
(주)코다코,46070,Dec-13,217.91,2.42,13.97,16.44,1.63,3.64,37.26,12.5,18.08,19.91,0.89,8.77,5.2,1.41,316.79,64.58,484.85,51.22,-18.52,5.49,1.18,2.16,187.2,2.4,9.33,11.88,1.7,3.18,36.65,8.76,19.06,18.97,1.03,9.53,5.6,1.68,280.73,68.6,490.16,58.41,-15.44,6.28,1.39,2.48,191139944,251475508,7216349,60335565,166569499,29331537,224973669,5435343,8400799,21161381,13715090,27440485,75681964,11851060,84906010,17556270,190097198,34876471,171230921,232226580,7171462,60995659,153896305,29408898,218178525,5232527,7157627,18940430,12198530,27240485,64586964,11851060,78330275,11641062,187039565,31138960
(주)코다코,46070,Dec-14,247.33,2.15,8.75,9.77,1.95,3.58,31.8,7.38,18.24,19.66,0.9,7.85,4.66,1.43,308.3,57.6,498.26,44.39,-25.68,0.73,1.19,1.93,218.63,2.18,8.78,10.59,2.05,3.25,30.69,7.76,17.66,18.92,0.94,7.74,4.73,1.51,274.15,58.94,502.78,48.19,-23.99,0.75,1.28,2.05,216889847,287239248,1271275,70349401,187014733,33157239,242111802,5211437,8895018,24335349,17318334,36508810,91216904,40999144,100224515,22993670,200458118,41653683,194454629,265384921,1156522,70930292,173980839,33211731,234407456,5105775,7843241,22326641,16115233,35558810,79216444,40749144,91404082,16673000,195965583,38441873
(주)코다코,46070,Dec-15,201.44,2.29,5.65,6.41,1.95,3.45,31.79,4.72,18.49,19.61,0.88,7.74,4.02,1.42,278.74,65.49,537.19,52.2,-18.35,2.6,1.18,2.01,203.05,2.23,5.65,6.66,2.04,3.15,31.1,4.94,18.06,19.04,0.92,7.83,4.05,1.5,285.92,66.54,527.31,55.25,-17.6,2.61,1.25,2.06,233511960,317285357,4380682,83773398,206764018,37084561,265056276,6067659,9301285,31395078,18171306,55426137,79157394,51967754,110521339,22433569,215489893,49566383,219594658,296397060,4069220,76802403,192626958,37160654,258851751,5780974,8324567,29330935,17010478,55176137,71179424,23837643,103770102,17608384,212510338,46341413
(주)코다코,46070,Dec-16,166.16,3.75,9.59,10.14,2.4,2.92,34.41,7.16,17.49,18.7,0.82,10.63,3.8,1.37,241,78.72,580.35,67.87,-10.37,15.49,1.14,3.07,168.73,3.6,9.11,11.46,2.35,2.79,33.88,7.79,17.05,19.75,0.9,11.07,3.8,1.5,212.28,66.44,575.29,56.45,-18.13,0.38,1.26,3.22,270944851,383368845,28929089,112423993,236320386,45003829,286354375,10750888,8553862,32872842,20495668,75289314,100516468,30730489,147048459,20267753,232985866,53368509,221914642,326454285,670984,104539643,209255014,45363953,279122144,10037632,7932375,30227604,18620484,37641778,92742514,29931008,117199271,17623118,230274057,48848088
(주)코다코,46070,Dec-17,178.49,-0.89,5.97,5.23,0.6,3.25,25.18,3.83,14.21,14.47,0.67,-2.25,4.4,1.15,274.55,72.88,534.85,42.86,-12.92,4.49,0.93,-0.6,170.72,2.76,7.01,7.49,1.39,2.66,33.2,5.21,14.75,16.87,0.79,7.04,4.47,1.46,229.16,75.91,581.63,47.23,-12.49,3.51,1.15,2.19,305971891,417416923,8922896,111445031,272443280,33856456,267845912,-2389449,9526163,35969903,5740260,99235260,119622459,32895607,144973642,59715180,226135748,41710164,260339665,373944688,6806013,113605023,226725548,44234984,278087301,7683584,7696207,29013628,10734616,61350770,115788015,32293679,147219140,55612210,238339058,39748243
(주)코데즈컴바인,47770,Dec-10,193.53,5.57,4.2,6.94,6.87,0.98,185.39,4.72,10.22,23.9,0.95,22.4,7.2,2.93,212.39,108.95,282.61,49.16,5.54,1.7,1.31,5.29,174.5,5.61,3.85,6.71,7.54,1.03,216.89,4.42,9.69,27.46,1.3,21.16,6.85,13.12,193.47,113.54,287.79,54.35,8.05,1.55,1.98,7.29,113906086,167537685,1764001,53631599,54462292,23550897,188384648,10491638,2312669,97106765,15891157,0,20167336,0,113075393,62056842,75386725,112997922,102633233,155682179,1431454,53048947,50579488,24746307,178626288,10022676,2312669,88300197,17427935,0,20167336,4275785,105102691,54792196,72898156,105728132
(주)코데즈컴바인,47770,Dec-11,187.29,1.36,-3.72,-6.4,3.74,0.94,144.03,-4.29,10.25,19.21,1.23,5.29,6.93,9.4,203.58,111.44,247.99,39.86,7.06,2.37,1.83,1.68,167.4,3.32,-4.11,-6.55,3.99,1.05,167.98,-4.23,9.37,21.76,1.15,10.99,5.97,8.98,183.01,115.51,279.54,44.87,9.18,2.17,1.76,3.82,129178023,192631415,2816863,63453391,60193628,26438623,222266382,3033324,2762665,116552174,10330769,5608792,38049391,4958924,132437786,85069468,95383439,126882943,127502617,197171164,2534506,69668547,62456361,31365680,203046047,6743791,2762665,105009048,11020284,5608792,38049391,4958925,134714803,82388894,87016714,116029332
(주)코데즈컴바인,47770,Dec-12,231.28,-7.86,-6.49,-10.15,-2.35,1.43,138.2,-7.34,7.97,19.17,1.08,-28.76,5.91,7.96,261.62,106.9,187.85,44.27,4.41,1.67,1.55,-8.5,198.47,-8.01,-6.16,-9.3,-2.12,1.51,132.49,-6.44,7.55,17.82,1,-24.18,5.21,7.58,225.07,108.55,221.32,46.76,5.22,1.42,1.5,-8.01,127625887,176408636,1887515,48782750,55806467,10769079,199637681,-15682044,3388973,109347790,-7957799,5000000,39053647,0,120602169,70654801,98247690,101389991,125253113,180903099,1567014,55649986,61008334,16224502,189107083,-15150948,3388973,100321406,-7176533,5000000,39053647,0,119894765,68251512,95962211,93144872
(주)코데즈컴바인,47770,Dec-13,332.06,-12.98,-2.73,-3.98,-5.79,1.5,72.78,-3.11,5.99,12.34,0.98,-52.65,6.07,6.43,356.73,82.45,108.61,29.46,-12.76,0.44,1.31,-12.69,253.89,-13.17,-1.21,-1.71,-5.11,1.58,64.36,-1.25,5.65,10.55,0.9,-40.65,5.09,6.09,273.4,85.33,145.34,33.65,-9.97,0.4,1.26,-11.81,104018955,133178256,428178,29159301,53344219,-9745518,151340518,-19646159,2917506,82054338,-16881132,0,42329143,0,79834037,51310124,86167312,65173206,100795299,137662912,371672,36867613,57791176,-3409015,142737969,-18804655,2895244,73513358,-14789437,0,42329143,0,79871736,48373694,84014048,58723921
(주)코데즈컴바인,47770,Dec-14,1119.85,-23.08,-2.03,-3.18,-17.85,1.07,35.23,-2.95,4.07,9.08,1.01,-140.45,9.13,5.05,1257.67,49.06,25.1,19.39,-42.01,0.38,1.22,-23.34,846.95,-31.3,-1.57,-2.39,-19.13,1.05,-20.34,-2.16,3.81,-5.16,0.93,-139.18,6.97,4.79,955.31,50.8,26.22,22.22,-39.49,0.31,1.18,-29.14,65763774,70992802,223419,5229028,42262322,-33496691,103195043,-23822397,1675844,63275069,-29916857,0,18075678,0,28730480,17377255,69836830,33358212,63537407,70188407,176157,6651000,41571530,-33624942,96755819,-30283942,1644377,60735256,-31457947,0,17877180,0,28616877,16102460,67478509,29277309
(주)코데즈컴바인,47770,Dec-15,31.83,-70.16,-69.24,-173.27,-23.63,1.82,62.86,-41.92,0.8,25.88,0.35,-78.18,3.72,1.16,31.92,101.79,125.8,67.24,0.43,31.88,0.48,-24.72,22.41,-70.24,-69.19,-222.67,-25.1,1.84,58.86,-40.89,0.78,24.18,0.35,-79.52,3.16,1.16,22.5,134.01,126,88.56,6.22,41.94,0.5,-24.39,7050026,29137618,2241101,22087592,21982305,-44884943,17642711,-12378524,899973,18381070,-21268512,0,1500000,0,7155313,2428710,20530153,-2887442,5363599,29204450,2241101,23840851,22044062,-45343320,17260722,-12123145,896365,19546100,-22497914,0,1500000,0,7160388,2428710,20212536,-2951814
(주)코데즈컴바인,47770,Dec-16,20.64,9.08,-56.84,-180.67,138.01,0.04,28.71,-32,0.86,11.68,0.56,6.01,6.27,1.37,21.52,184.67,135.08,160.29,14.38,89.67,2.68,5.1,13.51,9.6,-55.22,-247.8,138.21,0.04,29.43,-31.06,0.86,11.96,0.56,6.37,6.26,1.37,14.33,262.55,134.28,227.52,19.2,125.91,3.63,5.38,5139683,29020844,4420789,23881161,19916360,-43401413,16337467,1483530,9587,3702516,1323033,0,0,0,9104484,1201981,11311918,5025549,3641009,29049053,4320722,25408043,20039598,-43775337,16337467,1567983,9587,3700522,1325027,0,0,0,9009455,1201981,11311918,5025549
(주)코데즈컴바인,47770,Dec-17,17.66,10.05,10.64,44.26,999999999,-0.1,444.11,7.16,1.12,13.69,0.7,7.96,7.3,3.32,19.29,237.42,148.29,187.26,20.34,131.59,4.15,7.04,12.79,10.35,10.66,57.11,999999999,-0.1,450.78,7.17,1.12,13.9,0.7,8.29,7.42,3.32,14.35,311.46,145.9,245.05,23.65,174.22,5.59,7.25,5105928,31578877,6151810,26472949,20479774,-41267624,21234364,2133789,0,8573047,1811670,0,0,0,11099104,2344788,10849647,10384717,3962016,31568837,6151810,27606821,20571292,-41576559,21234364,2198778,0,8573047,1811670,0,0,0,10997545,2344788,10849647,10384717
(주)코디,80530,Dec-10,,,,,,,,,,,,,,,,,,,,,,,17.43,21.99,21.76,60.92,57.42,-0.25,152.33,18.55,10.73,33.81,1.01,31.94,13.61,4.18,43.78,517.69,870.03,478.04,50.63,64.45,3.3,22.17,,,,,,,,,,,,,,,,,,,10969618,36026423,3043080,25056805,13418611,14332706,30709895,6752642,149802,5175177,8601762,0,0,0,22607811,1731459,17300997,13408898
(주)코디,80530,Dec-11,,,,,,,,,,,,,,,,,,,,,,,65.36,13.82,13.61,18.41,4.85,0.84,60.49,7.32,6.93,16.44,0.61,13.01,7.38,2.18,66.05,130.63,646.35,118.4,12.06,21.59,1.7,8.37,,,,,,,,,,,,,,,,,,,18442494,46365002,4333282,27922508,22525815,17203904,24952010,3447199,690025,6095446,3349397,0,9000000,6877170,23839188,2232328,15442014,9509996
(주)코디,80530,Dec-12,77.93,-18.81,-2.21,-2.44,-4.02,2.47,1.28,-1.44,8.5,0.51,0.65,-27.02,11.47,1.63,144.74,106.88,504.72,79.32,2.19,32.71,1.1,-12.28,57.22,-26.64,-1.32,-0.88,-3.05,4.15,-2.86,-0.43,3.57,-1.15,0.33,-15.96,6.53,0.92,95.01,78.36,547.99,66.01,-6.35,42.39,0.75,-8.88,35453817,59948013,6623528,24494196,39546313,10887335,39147750,-7363681,1731570,9443026,-6964875,969800,15540056,0,20401699,5261346,36669599,2478151,23968763,49196321,6341461,25227558,37885686,13391970,15916206,-4240752,1407691,6632585,-4289254,0,12076500,0,11310635,1783300,13572874,2343331
(주)코디,80530,Dec-13,145.82,-0.5,0.34,0.33,0.6,3.64,34.23,0.2,8.97,10.79,0.66,0.49,6.24,1.87,157.31,74.37,530.47,59.09,-14.53,15.44,1.1,-0.33,84.03,2.76,5.17,3.5,1.17,6.74,32.26,1.66,3.77,10.7,0.35,1.83,12.39,0.95,89.68,66.94,585.58,60.91,-14.65,24.79,0.72,0.95,44750870,73197699,6509517,28446829,42349987,11038222,43944030,-220929,1834105,7417903,1094563,483000,21125927,10245556,30847712,6338507,35431564,8512466,27288432,57718306,6441833,30429875,40602172,13902468,18476452,510497,1398561,5769199,1630006,0,13076500,10245556,17116135,1541280,11077247,7399205
(주)코디,80530,Dec-14,88.84,1.3,2.49,3.62,0.84,1.82,37.59,1.86,9.59,12.26,0.74,0.1,4.39,2.31,105.43,103.96,556.69,78.32,1.71,24.68,1.32,0.97,29.15,-8.19,14.32,14.66,-1.15,3.58,17.37,4.45,2.79,6.83,0.29,-3.91,14.89,0.8,43.64,116.55,582.4,106.74,3.36,75.04,0.73,-2.37,36884136,71869254,7772331,34985118,39554459,11077719,53717688,700598,1156243,7750871,969325,999400,17256948,0,32314795,7969725,44997492,8720196,15259832,50230694,7752343,34970862,38349661,12622336,15624306,-1280131,803459,5754215,-923195,880000,9000000,0,11881033,999873,10793286,4831019
(주)코디,80530,Dec-15,44.8,-7.34,1.43,3.37,-3.43,1.47,19.24,1.28,9.15,6.21,0.82,-15.21,5.19,2.53,61.1,143.67,513.58,120.7,12.14,70.41,1.82,-6.04,32.33,-67.95,-6,-3.23,-7.77,3.69,-12.66,-1.08,1.36,-4.39,0.17,-17.05,27.29,0.46,50.16,100.68,504.54,96.58,0.15,84.03,0.54,-11.63,23382399,61653715,12075797,38271316,37019409,6209239,54946269,-4030321,996027,8741796,-3415209,1008312,13730895,0,24634306,3938083,49619683,5326587,15197201,45493046,8233616,30295846,35630796,7057381,8189948,-5564956,694160,6305315,-5391357,760000,9000000,0,9862251,400993,7275991,913958
(주)코디,80530,Dec-16,73.46,-159.05,-45.83,-9.66,-5.43,2.94,-89.62,-4.28,1.16,-25.52,0.11,-32.38,1.56,0.36,79.67,97.52,492.53,94.09,-1.01,24.85,0.26,-17.36,27.02,-135.52,-44.23,-9.6,-5.46,2.95,-21.17,-4.72,1.15,-6.59,0.13,-31.67,5.54,0.41,96.48,324.09,480.38,312.34,30.81,83.56,0.31,-17.99,38360009,86510616,8793907,48150607,52017283,-2825107,8087303,-12863200,1146435,6879204,-6222598,1770600,6411200,0,34493333,1213041,7430697,656606,36871628,75090109,8631429,38218481,41625922,-3791542,8005552,-10848923,1146435,6830012,-6255157,1388800,6000000,0,33464187,1213041,7430697,574855
(주)코디,80530,Dec-17,81.11,-156.59,-58.06,-36.24,-3.16,5.35,-41.75,-16.75,1.45,-28.01,0.19,-64.52,5.95,0.46,85.98,52.31,247.23,46.35,-20.8,18.35,0.42,-29.77,80.53,-157.93,-49.51,-31.76,-2.72,5.36,-39.65,-14.42,1.43,-26.3,0.21,-62.52,6.45,0.47,83.19,47.92,252.66,41.83,-22.9,17.01,0.43,-32.64,19649383,42501591,3496106,22852207,32805932,-24937520,12264264,-19204480,2865178,8178753,-9040817,506000,6280100,0,9695659,1104258,13126328,-862064,18745861,41279052,3087005,22533191,32584037,-24837325,12025946,-18992038,2814133,6549733,-7650115,0,6000000,0,8695015,1104258,13126328,-1100382
(주)코렌텍,104540,Dec-10,,,,,,,,,,,,,,,,,,,,,,,0,-71.16,-81.86,-20.41,-1.31,17.22,17.26,-24.45,3.86,3.51,0.3,0,2.35,1.31,0,224.8,0,151.49,29.14,18.67,0.25,-21.25,,,,,,,,,,,,,,,,,,,29540398,24661024,1075252,-4879373,11714864,-15662767,7365116,-5240909,2303381,3423146,-3028277,867865,0,3041221,12946160,4222297,5810433,1554683
(주)코렌텍,104540,Dec-11,,,,,,,,,,,,,,,,,,,,,,,0,-33.18,20.23,6.48,-0.59,15.27,60.22,7.55,5.65,13.62,0.37,0,2.36,1.64,0,151.81,0,84.39,18.05,36.52,0.32,-12.38,,,,,,,,,,,,,,,,,,,37084334,31839608,4051081,-5244726,15000531,-19664417,11881638,-3942111,2517258,5342964,-1473181,519599,1880275,3340202,16839076,7478470,8203655,3677983
