종목코드,종목명,수량_공매도잔고수량,수량_상장주식수,금액_공매도잔고금액,금액_시가총액,비중
"261780","차백신연구소","0","26429162","0.0","1.65182263E8","0.00"
"158310","참존글로벌","0","47841128","0.0","8.0373095E7","0.00"
"094850","참좋은여행","30329","14000000","291462.0","1.3454E8","0.22"
"004650","창해에탄올","13942","9190885","169395.0","1.11669253E8","0.15"
"278280","천보","154234","10000000","3.2312023E7","2.095E9","1.54"
"362320","청담글로벌","0","20551290","0.0","1.88455329E8","0.00"
"066360","체리부로","0","46872529","0.0","5.577831E7","0.00"
"047820","초록뱀미디어","29953","21702702","449295.0","3.2554053E8","0.14"
"052300","초록뱀컴퍼니","0","115080002","0.0","9.3329882E7","0.00"
"094360","칩스앤미디어","0","9640315","0.0","1.44122709E8","0.00"
"016920","카스","0","26493538","0.0","5.6828639E7","0.00"
"284620","카이노스메드","0","110578388","0.0","2.194981E8","0.00"
"293490","카카오게임즈","2160586","78699190","1.06840978E8","3.891674946E9","2.75"
"042000","카페24","148708","22497198","1836544.0","2.77840395E8","0.66"
"317530","캐리소프트","0","6951196","0.0","3.9969377E7","0.00"
"071850","캐스텍코리아","0","16569188","0.0","3.1481457E7","0.00"
"050110","캠시스","0","73824118","0.0","1.59829215E8","0.00"
"223310","커머스마이너","68516","13333506","227473.0","4.426724E7","0.51"
"900310","컬러레이","0","54000000","0.0","5.373E7","0.00"
"078340","컴투스","61282","12866420","4516483.0","9.48255154E8","0.48"
"063080","컴투스홀딩스","0","6595192","0.0","3.39652388E8","0.00"
"307930","컴퍼니케이","0","15610000","0.0","8.96014E7","0.00"
"079190","케스피온","85966","31784197","106598.0","3.9412404E7","0.27"
"263700","케어랩스","0","18103654","0.0","1.06449486E8","0.00"
"214370","케어젠","74220","10743000","7332936.0","1.0614084E9","0.69"
"221980","케이디켐","0","4034800","0.0","5.406632E7","0.00"
"342550","케이비제20호스팩","0","6501000","0.0","1.488729E7","0.00"
"424140","케이비제21호스팩","0","7710000","0.0","1.630665E7","0.00"
"192250","케이사인","280328","70671257","477959.0","1.20494493E8","0.40"
"115500","케이씨에스","0","12000000","0.0","7.404E7","0.00"
"089150","케이씨티","0","17150000","0.0","9.1924E7","0.00"
"025880","케이씨피드","0","16715858","0.0","6.0511406E7","0.00"
"093320","케이아이엔엑스","2037","4880000","100730.0","2.41316E8","0.04"
"073010","케이에스피","0","36192257","0.0","7.5279895E7","0.00"
"105330","케이엔더블유","0","12135382","0.0","1.11038745E8","0.00"
"272110","케이엔제이","0","7925395","0.0","9.0745773E7","0.00"
"039420","케이엘넷","84775","24154730","232284.0","6.618396E7","0.35"
"083550","케이엠","0","11251616","0.0","6.9760019E7","0.00"
"032500","케이엠더블유","1583166","39820883","4.1399791E7","1.04131609E9","3.98"
"225430","케이엠제약","0","27887050","0.0","4.2388316E7","0.00"
"102370","케이옥션","0","9058045","0.0","1.2681263E8","0.00"
"036030","케이티알파","0","49019283","0.0","2.51468922E8","0.00"
"064820","케이프","42896","30901728","181236.0","1.30559801E8","0.14"
"347140","케이프이에스제4호","0","3009000","0.0","6348990.0","0.00"
"256940","케이피에스","0","18748658","0.0","9.5055696E7","0.00"
"024880","케이피에프","0","17718250","0.0","1.2402775E8","0.00"
"042040","케이피엠테크","202463","159652381","111557.0","8.7968462E7","0.13"
"054410","케이피티유","0","5060000","0.0","2.8083E7","0.00"
"258610","케일럼","0","22146762","0.0","9.3459336E7","0.00"
"274090","켄코아에어로스페이스","0","12101260","0.0","1.27668293E8","0.00"
"217600","켐온","0","63861340","0.0","1.71467698E8","0.00"
"089010","켐트로닉스","32166","14858157","593463.0","2.74132997E8","0.22"
"220260","켐트로스","0","26558307","0.0","1.76878325E8","0.00"
"052400","코나아이","101155","15559118","1674115.0","2.57503403E8","0.65"
"046070","코다코","0","39064256","0.0","4.6877107E7","0.00"
"047770","코데즈컴바인","60977","37842602","107929.0","6.6981406E7","0.16"
"078940","코드네이처","0","38605869","0.0","6.3313625E7","0.00"
"080530","코디","0","28291298","0.0","3.7768883E7","0.00"
"224060","코디엠","0","294227924","0.0","5.0607203E7","0.00"
"104540","코렌텍","0","12348320","0.0","1.30274776E8","0.00"
"027050","코리아나","67038","40000000","192064.0","1.146E8","0.17"
"290510","코리아센터","520203","114534446","2575005.0","5.66945508E8","0.45"
"190650","코리아에셋투자증권","0","6388000","0.0","6.043048E7","0.00"
"101670","코리아에스이","0","18900000","0.0","3.8367E7","0.00"
"123410","코리아에프티","0","27841064","0.0","7.3918025E7","0.00"
"036690","코맥스","0","15593077","0.0","5.3172393E7","0.00"
"049430","코메론","0","9048000","0.0","7.917E7","0.00"
"183300","코미코","140067","10020447","6555136.0","4.6895692E8","1.40"
"041960","코미팜","1039864","64185876","7424629.0","4.58287155E8","1.62"
"089890","코세스","0","16584962","0.0","1.3964538E8","0.00"
"009730","코센","0","18814297","0.0","5.1080816E7","0.00"
"082660","코스나인","0","49729332","0.0","4.6845031E7","0.00"
"222040","코스맥스엔비티","31117","20628000","136915.0","9.07632E7","0.15"
"241710","코스메카코리아","18126","10680000","175822.0","1.03596E8","0.17"
"069110","코스온","0","23940660","0.0","6.2963936E7","0.00"
"166480","코아스템","21846","15908939","235937.0","1.71816541E8","0.14"
"045970","코아시아","0","26314876","0.0","1.58415554E8","0.00"
"196450","코아시아옵틱스","0","41232626","0.0","8.3083741E7","0.00"
"029960","코엔텍","329940","50000000","2692310.0","4.08E8","0.66"
"102940","코오롱생명과학","72319","11412356","2390143.0","3.77178366E8","0.63"
"950160","코오롱티슈진","36302","64920050","290779.0","5.20009601E8","0.06"
"056000","코원플레이","63815","19720225","182511.0","5.6399844E7","0.32"
"033290","코웰패션","628608","88500234","3897370.0","5.48701451E8","0.71"
"056360","코위버","28260","9796800","194711.0","6.7499952E7","0.29"
"282880","코윈테크","0","9750373","0.0","2.30596321E8","0.00"
"121850","코이즈","0","19614175","0.0","5.9038667E7","0.00"
"015710","코콤","21821","17530500","106705.0","8.5724145E7","0.12"
"052330","코텍","0","15574552","0.0","1.31137728E8","0.00"
"322780","코퍼스코리아","0","35755674","0.0","7.9913931E7","0.00"
"126600","코프라","24057","24738634","153965.0","1.58327258E8","0.10"
"200130","콜마비앤에이치","282383","29543558","7398435.0","7.7404122E8","0.96"
"294570","쿠콘","39153","10091685","1252896.0","3.2293392E8","0.39"
"317690","퀀타매트릭스","0","16479411","0.0","9.4921407E7","0.00"
"365270","큐라클","0","13785968","0.0","2.46079529E8","0.00"
"060280","큐렉소","18177","33448869","133419.0","2.45514698E8","0.05"
"040350","큐로컴","612298","125973472","664343.0","1.36681217E8","0.49"
"051780","큐로홀딩스","0","124422450","0.0","6.1091423E7","0.00"
"115180","큐리언트","37542","8883462","1137523.0","2.69168899E8","0.42"
"182360","큐브엔터","10637","13804687","134558.0","1.74629291E8","0.08"
"066310","큐에스아이","0","9271621","0.0","1.08477966E8","0.00"
"016600","큐캐피탈","0","178247112","0.0","9.8035912E7","0.00"
"096240","크레버스","0","11543764","0.0","2.77627524E8","0.00"
"043590","크로바하이텍","0","35755643","0.0","5.0594235E7","0.00"
"114120","크루셜텍","0","22961315","0.0","2.4913027E7","0.00"
"110790","크리스에프앤씨","36391","11715480","1228196.0","3.9539745E8","0.31"
"900250","크리스탈신소재","0","71830626","0.0","6.6443329E7","0.00"
"083790","크리스탈지노믹스","584732","69246486","2376936.0","2.81486966E8","0.84"
"045520","크린앤사이언스","21542","6500000","214343.0","6.4675E7","0.33"
"036170","클라우드에어","136911","61365626","145810.0","6.5354392E7","0.22"
"214150","클래시스","94128","64776702","1355443.0","9.32784509E8","0.15"
"352770","클리노믹스","0","13620141","0.0","1.01061446E8","0.00"
"237880","클리오","0","18071353","0.0","2.5390251E8","0.00"
"139670","키네마스터","0","13546307","0.0","1.20562132E8","0.00"
"413600","키움제6호스팩","0","3430000","0.0","7597450.0","0.00"
"054780","키이스트","66231","19547793","486136.0","1.43480801E8","0.34"
"219130","타이거일렉","14939","6314290","230061.0","9.7240066E7","0.24"
"065130","탑엔지니어링","0","15976257","0.0","8.6751076E7","0.00"
"134580","탑코미디어","0","13113585","0.0","9.9663246E7","0.00"
"023160","태광","44130","26500000","527354.0","3.16675E8","0.17"
"323280","태성","0","24142230","0.0","4.2490325E7","0.00"
"053620","태양","0","8600000","0.0","6.794E7","0.00"
"044490","태웅","19023","20007381","186235.0","1.9587226E8","0.10"
"124560","태웅로직스","0","38416584","0.0","2.04376227E8","0.00"
"191420","테고사이언스","12773","8108834","270788.0","1.71907281E8","0.16"
"073640","테라사이언스","0","82227973","0.0","1.59111128E8","0.00"
"182690","테라셈","181983","21163148","262056.0","3.0474933E7","0.86"
"066700","테라젠이텍스","130217","32474435","526077.0","1.31196717E8","0.40"
"095610","테스","153715","19768226","2897528.0","3.7263106E8","0.78"
"089030","테크윙","22518","19388368","324259.0","2.79192499E8","0.12"
"054450","텔레칩스","15719","13855911","218494.0","1.92597163E8","0.11"
"091440","텔레필드","0","9973631","0.0","3.9495579E7","0.00"
"200230","텔콘RF제약","1002699","108604300","1524102.0","1.65078536E8","0.92"
"215480","토박스코리아","0","9614957","0.0","4.2978858E7","0.00"
"051360","토비스","44861","16417058","404646.0","1.48081863E8","0.27"
"045340","토탈소프트","0","8558040","0.0","5.0064534E7","0.00"
"108230","톱텍","668728","38023245","4747969.0","2.6996504E8","1.76"
"079970","투비소프트","0","40851640","0.0","4.2689964E7","0.00"
"199800","툴젠","0","7852427","0.0","5.27683094E8","0.00"
"105550","트루윈","0","44332472","0.0","1.11052842E8","0.00"
"290090","트윔","0","7357424","0.0","1.18822398E8","0.00"
"026150","특수건설","28802","17546331","242513.0","1.47740107E8","0.16"
"322180","티라유텍","0","5466250","0.0","4.67911E7","0.00"
"117730","티로보틱스","0","14137333","0.0","9.7406224E7","0.00"
"033830","티비씨","0","100000000","0.0","9.6E7","0.00"
"057680","티사이언티픽","43971","52223711","103772.0","1.23247958E8","0.08"
"064760","티씨케이","61373","11675000","6910600.0","1.314605E9","0.53"
"246710","티앤알바이오팹","0","20791964","0.0","3.02523076E8","0.00"
"340570","티앤엘","0","8128000","0.0","2.649728E8","0.00"
"043220","티에스넥스젠","228235","105609041","252200.0","1.1669799E8","0.22"
"277880","티에스아이","0","18643352","0.0","1.75061075E8","0.00"
"131290","티에스이","10666","11061429","621828.0","6.44881311E8","0.10"
"356860","티엘비","0","4916315","0.0","1.78216419E8","0.00"
"062860","티엘아이","0","9872720","0.0","6.6937042E7","0.00"
"321550","티움바이오","17642","23976226","281390.0","3.82420805E8","0.07"
"104480","티케이케미칼","1365307","90895434","5386136.0","3.58582487E8","1.50"
"081150","티플랙스","0","24268402","0.0","1.01077894E8","0.00"
"130740","티피씨글로벌","0","11276679","0.0","3.1800235E7","0.00"
"084730","팅크웨어","10728","10425682","141610.0","1.37619002E8","0.10"
"046210","파나진","45892","32136660","141577.0","9.9141596E7","0.14"
"058530","파나케이아","0","18078428","0.0","2.9287053E7","0.00"
"034230","파라다이스","2297131","90942672","3.0781555E7","1.218631805E9","2.53"
"033540","파라텍","0","50675379","0.0","7.6519822E7","0.00"
"043200","파루","0","41804315","0.0","4.2013337E7","0.00"
"214450","파마리서치","57499","10111930","3789184.0","6.66376187E8","0.57"
"208340","파멥신","0","25678786","0.0","1.06438568E8","0.00"
"177830","파버나인","0","14288753","0.0","5.4940255E7","0.00"
"037070","파세코","53951","20000000","906377.0","3.36E8","0.27"
"150900","파수","0","11634922","0.0","1.0145652E8","0.00"
"037030","파워넷","0","17662552","0.0","6.4733253E7","0.00"
"047310","파워로직스","45645","34420982","255612.0","1.92757499E8","0.13"
"368770","파이버프로","0","32064225","0.0","1.14469283E8","0.00"
"170790","파이오링크","0","6856330","0.0","7.2677098E7","0.00"
"049120","파인디앤씨","0","28178121","0.0","5.1002399E7","0.00"
"038950","파인디지털","0","10210765","0.0","5.3912839E7","0.00"
"106240","파인테크닉스","21053","45192369","225267.0","4.83558348E8","0.05"
"131760","파인텍","0","42926793","0.0","4.5073133E7","0.00"
"065690","파커스","0","14049331","0.0","3.6036534E7","0.00"
"140860","파크시스템스","53457","6944559","5131872.0","6.66677664E8","0.77"
"091700","파트론","1235586","58918214","1.0354211E7","4.93734633E8","2.10"
"032800","판타지오","0","64680866","0.0","4.0813626E7","0.00"
"318010","팜스빌","0","7929338","0.0","9.594499E7","0.00"
"027710","팜스토리","0","111416600","0.0","3.04167318E8","0.00"
"225590","패션플랫폼","0","26636713","0.0","3.7824132E7","0.00"
"054300","팬스타엔터프라이즈","0","59134025","0.0","4.1630354E7","0.00"
"068050","팬엔터테인먼트","0","27694076","0.0","8.8621043E7","0.00"
"222110","팬젠","0","10677630","0.0","7.1219792E7","0.00"
"263750","펄어비스","3137973","64235855","1.62547001E8","3.327417289E9","4.89"
"251970","펌텍코리아","0","12400000","0.0","1.8848E8","0.00"
"087010","펩트론","0","20626853","0.0","2.0626853E8","0.00"
"119500","포메탈","0","11847232","0.0","5.3549489E7","0.00"
"389140","포바이포","0","10224235","0.0","1.92215618E8","0.00"
"022100","포스코 ICT","2029053","152034729","1.0551076E7","7.90580591E8","1.33"
"009520","포스코엠텍","131011","41642703","698289.0","2.21955607E8","0.31"
"189690","포시에스","0","8673641","0.0","6.2623688E7","0.00"
"318020","포인트모바일","0","12662272","0.0","2.29187123E8","0.00"
"256630","포인트엔지니어링","0","57903322","0.0","1.42731689E8","0.00"
"331380","포커스에이치엔에스","0","19048582","0.0","4.6573783E7","0.00"
"234100","폴라리스세원","0","33481747","0.0","7.0646486E7","0.00"
"041020","폴라리스오피스","0","42624132","0.0","5.5837613E7","0.00"
"114630","폴라리스우노","0","13582243","0.0","5.2834925E7","0.00"
"290720","푸드나무","0","6806034","0.0","1.3816249E8","0.00"
"005670","푸드웰","0","10000000","0.0","6.12E7","0.00"
"094940","푸른기술","0","8361386","0.0","6.2961237E7","0.00"
"007330","푸른저축은행","0","15082800","0.0","1.28052972E8","0.00"
"093380","풍강","0","9879313","0.0","3.8875097E7","0.00"
"023900","풍국주정","0","12600000","0.0","1.8837E8","0.00"
"371950","풍원정밀","0","21040488","0.0","3.09295174E8","0.00"
"370090","퓨런티어","0","7965980","0.0","2.26632131E8","0.00"
"220100","퓨쳐켐","0","13691971","0.0","2.49193872E8","0.00"
"035200","프럼파스트","0","9730590","0.0","3.8776401E7","0.00"
"334970","프레스티지바이오로직스","0","47320139","0.0","2.08445212E8","0.00"
"203690","프로스테믹스","124450","45905096","282502.0","1.04204568E8","0.27"
"321260","프로이천","0","28192084","0.0","5.5679366E7","0.00"
"053610","프로텍","18642","11000000","405464.0","2.3925E8","0.17"
"377220","프롬바이오","0","14155000","0.0","1.24564E8","0.00"
"335810","프리시젼바이오","0","11575726","0.0","8.2997955E7","0.00"
"053160","프리엠스","0","6000000","0.0","5.808E7","0.00"
"041590","플래스크","0","121569546","0.0","1.84177862E8","0.00"
"367000","플래티어","0","8269707","0.0","9.7996028E7","0.00"
"075130","플랜티넷","0","16622320","0.0","4.4298483E7","0.00"
"237820","플레이디","0","12827140","0.0","6.7085942E7","0.00"
"023770","플레이위드","0","8766820","0.0","7.2939942E7","0.00"
"300080","플리토","0","5218911","0.0","1.57350167E8","0.00"
"032580","피델릭스","0","33132064","0.0","4.5887909E7","0.00"
"051380","피씨디렉트","0","7670036","0.0","1.04695991E8","0.00"
"241820","피씨엘","0","10508957","0.0","1.91263017E8","0.00"
"237750","피앤씨테크","0","6496600","0.0","4.4111914E7","0.00"
"024850","피에스엠씨","0","40573626","0.0","4.118223E7","0.00"
"319660","피에스케이","217259","14765020","8114624.0","5.51473497E8","1.47"
"031980","피에스케이홀딩스","0","21562395","0.0","1.89533452E8","0.00"
"002230","피에스텍","41213","19669243","171034.0","8.1627358E7","0.21"
"057880","피에이치씨","0","118807375","0.0","2.06724833E8","0.00"
"043370","피에이치에이","27514","21000000","194799.0","1.4868E8","0.13"
"239890","피엔에이치테크","0","9206632","0.0","1.60655728E8","0.00"
"347740","피엔케이피부임상연구센타","0","7502644","0.0","1.05037016E8","0.00"
"137400","피엔티","138184","22741198","5492814.0","9.03962621E8","0.61"
"128660","피제이메탈","0","24803369","0.0","9.3508701E7","0.00"
"006140","피제이전자","0","15000000","0.0","9.225E7","0.00"
"376180","피코그램","0","3132083","0.0","1.33270132E8","0.00"
"304840","피플바이오","0","11752680","0.0","1.03071004E8","0.00"
"062970","피피아이","0","9308185","0.0","2.5690591E7","0.00"
"087600","픽셀플러스","0","8166558","0.0","6.2882497E7","0.00"
"161580","필옵틱스","18609","21989107","127472.0","1.50625383E8","0.08"
"347770","핌스","0","7575065","0.0","9.6960832E7","0.00"
"163730","핑거","0","9295742","0.0","1.05971459E8","0.00"
"332710","하나금융14호스팩","0","4410000","0.0","1.012095E7","0.00"
"341160","하나금융15호스팩","0","4710000","0.0","1.090365E7","0.00"
"343510","하나금융16호스팩","0","4010000","0.0","8922250.0","0.00"
"388220","하나금융19호스팩","0","6310000","0.0","1.35034E7","0.00"
"400560","하나금융20호스팩","0","3050000","0.0","6832000.0","0.00"
"406760","하나금융21호스팩","0","7410000","0.0","1.57092E7","0.00"
"418170","하나금융22호스팩","0","6010000","0.0","1.28614E7","0.00"
"299030","하나기술","0","7473170","0.0","3.78889719E8","0.00"
"067310","하나마이크론","662006","47921854","8043373.0","5.82250526E8","1.38"
"372290","하나머스트7호스팩","0","4304000","0.0","9253600.0","0.00"
"166090","하나머티리얼즈","66633","19752674","2825239.0","8.37513378E8","0.34"
"136480","하림","0","106209702","0.0","3.13849669E8","0.00"
"003380","하림지주","315768","112005621","2570352.0","9.11725755E8","0.28"
"365590","하이딥","0","134931890","0.0","2.32082851E8","0.00"
"149980","하이로닉","23034","14104020","168148.0","1.02959346E8","0.16"
"013030","하이록코리아","8462","13613232","140892.0","2.26660313E8","0.06"
"126700","하이비젼시스템","51908","14942112","763048.0","2.19649046E8","0.35"
"106080","하이소닉","0","12834250","0.0","7.6877158E7","0.00"
"340120","하이제5호스팩","0","5020000","0.0","1.01906E7","0.00"
"377400","하이제6호스팩","0","5407500","0.0","1.1490938E7","0.00"
"400840","하이제7호스팩","0","5120000","0.0","1.08544E7","0.00"
"221840","하이즈항공","0","18700561","0.0","7.3306199E7","0.00"
"106190","하이텍팜","0","7088782","0.0","6.9824503E7","0.00"
"373200","하인크코리아","0","18927000","0.0","1.4327739E8","0.00"
"066130","하츠","49522","12800000","299113.0","7.7312E7","0.39"
"004590","한국가구","0","15000000","0.0","7.875E7","0.00"
"039340","한국경제TV","0","23000000","0.0","1.357E8","0.00"
"034950","한국기업평가","0","4540514","0.0","3.35543985E8","0.00"
"222980","한국맥널티","0","11031483","0.0","6.3320712E7","0.00"
"256840","한국비엔씨","358692","67485375","2801385.0","5.27060779E8","0.53"
"025550","한국선재","35064","23909198","142009.0","9.6832252E7","0.15"
"017890","한국알콜","152078","21605760","1464511.0","2.08063469E8","0.70"
"080720","한국유니온제약","0","7903728","0.0","5.5088984E7","0.00"
"063570","한국전자금융","67805","34147728","331227.0","1.66811651E8","0.20"
"041460","한국전자인증","38961","19000000","216623.0","1.0564E8","0.21"
"101680","한국정밀기계","0","8404000","0.0","1.210176E7","0.00"
"039740","한국정보공학","0","8018397","0.0","2.9587885E7","0.00"
"053300","한국정보인증","0","41776331","0.0","2.32694164E8","0.00"
"025770","한국정보통신","0","37444271","0.0","2.8607423E8","0.00"
"409570","한국제10호스팩","0","5410000","0.0","1.155035E7","0.00"
"023760","한국캐피탈","0","315609576","0.0","2.45228641E8","0.00"
"054040","한국컴퓨터","0","16071290","0.0","5.8258426E7","0.00"
"050540","한국코퍼레이션","0","5118559","0.0","4207455.0","0.00"
"021650","한국큐빅","0","16350563","0.0","4.7171374E7","0.00"
"053590","한국테크놀로지","0","125249811","0.0","8.642237E7","0.00"
"032300","한국파마","0","10906701","0.0","2.65578169E8","0.00"
"037230","한국팩키지","0","29800327","0.0","8.6420948E7","0.00"
"030520","한글과컴퓨터","16014","25203830","273039.0","4.29725302E8","0.06"
"052600","한네트","15278","11563700","102210.0","7.7361153E7","0.13"
"256150","한독크린텍","0","8395000","0.0","9.5703E7","0.00"
"092460","한라IMS","0","17617467","0.0","8.8087335E7","0.00"
"047080","한빛소프트","0","24822362","0.0","7.7321658E7","0.00"
"070590","한솔인티큐브","0","13879521","0.0","2.5607716E7","0.00"
"226440","한송네오텍","0","59096776","0.0","9.0418067E7","0.00"
"042520","한스바이오메드","10605","10102981","106580.0","1.01534959E8","0.10"
"078350","한양디지텍","15846","15244382","189360.0","1.82170365E8","0.10"
"045100","한양이엔지","36300","18000000","484605.0","2.403E8","0.20"
"046110","한일네트웍스","0","11954227","0.0","1.44048435E8","0.00"
"024740","한일단조","0","29891328","0.0","7.9212019E7","0.00"
"005860","한일사료","75093","39403685","499368.0","2.62034505E8","0.19"
"123840","한일진공","178656","86251493","101655.0","4.90771E7","0.21"
"007770","한일화학","0","3510000","0.0","6.58125E7","0.00"
"043090","한창바이오텍","0","37789743","0.0","7.0666819E7","0.00"
"079170","한창산업","0","5200000","0.0","3.8168E7","0.00"
"086960","한컴MDS","17813","8892608","211975.0","1.05822035E8","0.20"
"054920","한컴위드","0","28217081","0.0","1.39110209E8","0.00"
"002680","한탑","0","29994817","0.0","6.4188908E7","0.00"
"386580","한화플러스제2호스팩","0","4160000","0.0","9068800.0","0.00"
"034810","해성산업","0","26356298","0.0","2.6883424E8","0.00"
"03481K","해성산업1우","0","1000000","0.0","1.425E7","0.00"
"076610","해성옵틱스","0","117228794","0.0","9.5189781E7","0.00"
"059270","해성티피씨","0","9460000","0.0","5.59086E7","0.00"
"220180","핸디소프트","0","19408000","0.0","7.899056E7","0.00"
"900270","헝셩그룹","0","82824858","0.0","2.9402825E7","0.00"
"084990","헬릭스미스","1014999","37689326","1.9538731E7","7.25519526E8","2.69"
"170030","현대공업","0","15340000","0.0","1.026246E8","0.00"
"319400","현대무벡스","0","112907188","0.0","3.40415172E8","0.00"
"048410","현대바이오","2494806","39478008","6.0374305E7","9.55367794E8","6.32"
"052260","현대바이오랜드","55169","15000000","634444.0","1.725E8","0.37"
"016790","현대사료","0","30752430","0.0","9.47174844E8","0.00"
"041440","현대에버다임","34056","17915944","332387.0","1.74859613E8","0.19"
"039010","현대에이치티","15013","8625000","121305.0","6.969E7","0.17"
"090850","현대이지웰","67352","23746361","482240.0","1.70023945E8","0.28"
"092300","현우산업","0","18672816","0.0","7.9079376E7","0.00"
"138360","협진","512921","34611984","2297886.0","1.55061688E8","1.48"
"011080","형지I&C","0","39013649","0.0","3.2966533E7","0.00"
"060560","홈센타홀딩스","391641","127669525","436680.0","1.4235152E8","0.31"
"064240","홈캐스트","76774","35038012","283680.0","1.29465454E8","0.22"
"039610","화성밸브","0","10410400","0.0","5.4238184E7","0.00"
"126640","화신정공","0","36373887","0.0","5.5652047E7","0.00"
"061250","화일약품","0","68052006","0.0","1.74893655E8","0.00"
"097870","효성오앤비","0","8490000","0.0","7.87023E7","0.00"
"290270","휴네시온","0","9607672","0.0","3.9967916E7","0.00"
"353190","휴럼","0","38380420","0.0","4.2794168E7","0.00"
"090710","휴림로봇","178052","163775698","518131.0","4.76587281E8","0.11"
"205470","휴마시스","0","34223815","0.0","5.92072E8","0.00"
"115160","휴맥스","0","43941389","0.0","1.43688342E8","0.00"
"028080","휴맥스홀딩스","0","12577506","0.0","4.1379995E7","0.00"
"032860","휴먼엔","0","17936367","0.0","6.5288376E7","0.00"
"200670","휴메딕스","8938","9971194","198424.0","2.21360507E8","0.09"
"065510","휴비츠","0","11882871","0.0","1.34276442E8","0.00"
"215090","휴센텍","0","80294434","0.0","1.20843123E8","0.00"
"263920","휴엠앤씨","0","49045134","0.0","2.23400585E8","0.00"
"243070","휴온스","75665","11935549","2693674.0","4.24905544E8","0.63"
"084110","휴온스글로벌","9268","12621492","197408.0","2.6883778E8","0.07"
"145020","휴젤","101314","12385455","1.070889E7","1.309142594E9","0.82"
"024060","흥구석유","0","15000000","0.0","8.985E7","0.00"
"010240","흥국","0","12322696","0.0","8.3054971E7","0.00"
"189980","흥국에프엔비","0","39997771","0.0","1.15793547E8","0.00"
"037440","희림","14298","13922475","115814.0","1.12772048E8","0.10"
"238490","힘스","0","11312236","0.0","6.900464E7","0.00"
