종목코드,종목명,증권구분,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"309930","오하임아이엔티","주권","0","0","0","97251","0.00","0","0","0","302600315","0.00"
"244460","올리패스","주권","1","0","1","81311","0.00","5800","0","5800","474422190","0.00"
"226950","올릭스","주권","21","0","21","68715","0.03","489300","0","489300","1591349500","0.03"
"057540","옴니시스템","주권","0","0","0","4368432","0.00","0","0","0","11462402510","0.00"
"131030","옵투스제약","주권","0","0","0","7038","0.00","0","0","0","43103680","0.00"
"082210","옵트론텍","주권","0","0","0","688355","0.00","0","0","0","3720799500","0.00"
"109080","옵티시스","주권","0","0","0","27206","0.00","0","0","0","323193500","0.00"
"153710","옵티팜","주권","0","0","0","74562","0.00","0","0","0","646146720","0.00"
"321820","와이더플래닛","주권","0","0","0","26760","0.00","0","0","0","199506430","0.00"
"122990","와이솔","주권","30","0","30","56493","0.05","257700","0","257700","481755390","0.05"
"232140","와이아이케이","주권","0","0","0","56285","0.00","0","0","0","233033860","0.00"
"065530","와이어블","주권","0","0","0","75777","0.00","0","0","0","203534570","0.00"
"067900","와이엔텍","주권","2","0","2","32576","0.01","18440","0","18440","300776280","0.01"
"155650","와이엠씨","주권","0","0","0","58387","0.00","0","0","0","358031300","0.00"
"273640","와이엠텍","주권","15","0","15","20428","0.07","225000","0","225000","305338900","0.07"
"251370","와이엠티","주권","0","0","0","43194","0.00","0","0","0","544093500","0.00"
"066430","와이오엠","주권","0","0","0","23004","0.00","0","0","0","46912420","0.00"
"193250","와이제이엠게임즈","주권","68","0","68","402554","0.02","142800","0","142800","854610975","0.02"
"273060","와이즈버즈","주권","0","0","0","173838","0.00","0","0","0","221236875","0.00"
"019210","와이지-원","주권","4","0","4","69889","0.01","26600","0","26600","463830790","0.01"
"122870","와이지엔터테인먼트","주권","27601","22008","5593","298739","9.24","1379240800","1099535650","279705150","14916440150","9.25"
"332570","와이팜","주권","25","0","25","112062","0.02","116500","0","116500","517891485","0.02"
"079000","와토스코리아","주권","0","0","0","23935","0.00","0","0","0","134736140","0.00"
"032820","우리기술","주권","209","0","209","4147727","0.01","466070","0","466070","9319011420","0.01"
"041190","우리기술투자","주권","41574","27622","13952","830700","5.00","230742490","153241680","77500810","4616249300","5.00"
"115440","우리넷","주권","14","0","14","56219","0.02","122220","0","122220","490279340","0.02"
"046970","우리로","주권","0","0","0","469647","0.00","0","0","0","703735880","0.00"
"082850","우리바이오","주권","0","0","0","206459","0.00","0","0","0","655464205","0.00"
"215360","우리산업","주권","41","0","41","322011","0.01","602750","0","602750","4773223800","0.01"
"072470","우리산업홀딩스","주권","0","0","0","3697357","0.00","0","0","0","17840181720","0.00"
"073560","우리손에프앤지","주권","0","0","0","788930","0.00","0","0","0","1549742340","0.00"
"037400","우리엔터프라이즈","주권","0","0","0","34147","0.00","0","0","0","79051325","0.00"
"153490","우리이앤엘","주권","0","0","0","93442","0.00","0","0","0","112352045","0.00"
"101170","우림피티에스","주권","0","0","0","1461329","0.00","0","0","0","13085684870","0.00"
"066590","우수AMS","주권","0","0","0","99599","0.00","0","0","0","380182345","0.00"
"103840","우양","주권","0","0","0","17739","0.00","0","0","0","66672020","0.00"
"046940","우원개발","주권","0","0","0","6774352","0.00","0","0","0","30720032405","0.00"
"215380","우정바이오","주권","0","0","0","120350","0.00","0","0","0","591079360","0.00"
"065680","우주일렉트로","주권","0","0","0","133606","0.00","0","0","0","2884390300","0.00"
"018620","우진비앤지","주권","0","0","0","390057","0.00","0","0","0","821850050","0.00"
"307280","원바이오젠","주권","0","0","0","24667","0.00","0","0","0","39831875","0.00"
"053080","원방테크","주권","0","0","0","137108","0.00","0","0","0","1471092700","0.00"
"032940","원익","주권","0","0","0","7902","0.00","0","0","0","29390365","0.00"
"240810","원익IPS","주권","58884","55986","2898","392436","15.00","1701997000","1618126300","83870700","11379293250","14.96"
"074600","원익QnC","주권","9875","8242","1633","349366","2.83","265344700","221130100","44214600","9441213500","2.81"
"104830","원익머트리얼즈","주권","3156","2463","693","29981","10.53","98295800","76720650","21575150","933323400","10.53"
"014190","원익큐브","주권","0","0","0","157032","0.00","0","0","0","387329485","0.00"
"131390","원익피앤이","주권","261","0","261","55369","0.47","5448350","0","5448350","1155429050","0.47"
"030530","원익홀딩스","주권","8948","5539","3409","92353","9.69","34378645","21267015","13111630","355488025","9.67"
"012620","원일특강","주권","0","0","0","351443","0.00","0","0","0","4028397100","0.00"
"382840","원준","주권","0","0","0","176503","0.00","0","0","0","21824518400","0.00"
"336570","원텍","주권","0","0","0","483316","0.00","0","0","0","1463397955","0.00"
"376980","원티드랩","주권","0","0","0","59079","0.00","0","0","0","1290274600","0.00"
"008370","원풍","주권","0","0","0","30823","0.00","0","0","0","149533885","0.00"
"008290","원풍물산","주권","0","0","0","40942","0.00","0","0","0","30568493","0.00"
"101160","월덱스","주권","1","0","1","296542","0.00","18550","0","18550","5568138250","0.00"
"336060","웨이버스","주권","0","0","0","185526","0.00","0","0","0","318127925","0.00"
"095270","웨이브일렉트로","주권","0","0","0","112456","0.00","0","0","0","629268690","0.00"
"065950","웰크론","주권","0","0","0","870465","0.00","0","0","0","3026042740","0.00"
"076080","웰크론한텍","주권","0","0","0","559162","0.00","0","0","0","1664529885","0.00"
"196700","웹스","주권","0","0","0","1823396","0.00","0","0","0","6432212060","0.00"
"069080","웹젠","주권","8","0","8","40181","0.02","149600","0","149600","760977400","0.02"
"053580","웹케시","주권","2","0","2","48474","0.00","33400","0","33400","812957800","0.00"
"071460","위니아","주권","0","0","0","96818","0.00","0","0","0","270712030","0.00"
"377460","위니아에이드","주권","0","0","0","1012196","0.00","0","0","0","11640771600","0.00"
"044340","위닉스","주권","4","0","4","31600","0.01","48600","0","48600","386656550","0.01"
"330350","위더스제약","주권","0","0","0","37760","0.00","0","0","0","321162690","0.00"
"348350","위드텍","주권","0","0","0","12107","0.00","0","0","0","183376400","0.00"
"112040","위메이드","주권","32097","30011","2086","433648","7.40","1913832900","1789279700","124553200","25970430500","7.37"
"101730","위메이드맥스","주권","22","0","22","398070","0.01","399200","0","399200","7350670350","0.01"
"123420","위메이드플레이","주권","11","0","11","41004","0.03","259050","0","259050","972869350","0.03"
"065370","위세아이텍","주권","0","0","0","48579","0.00","0","0","0","552837000","0.00"
"038620","위즈코프","주권","0","0","0","775963","0.00","0","0","0","862377020","0.00"
"299900","위지윅스튜디오","주권","17727","15518","2209","235760","7.52","388330550","340397400","47933150","5153154250","7.54"
"036090","위지트","주권","0","0","0","426326","0.00","0","0","0","359745517","0.00"
"136540","윈스","주권","20","0","20","23310","0.09","272000","0","272000","318284150","0.09"
"320000","윈텍","주권","0","0","0","68565","0.00","0","0","0","145129240","0.00"
"097800","윈팩","주권","0","0","0","56761","0.00","0","0","0","78931670","0.00"
"192390","윈하이텍","주권","0","0","0","89200","0.00","0","0","0","326011530","0.00"
"313760","윌링스","주권","0","0","0","81944","0.00","0","0","0","906213750","0.00"
"900340","윙입푸드","외국주권","0","0","0","1802549","0.00","0","0","0","2462176020","0.00"
"064510","유네코","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"036200","유니셈","주권","0","0","0","174162","0.00","0","0","0","1292429350","0.00"
"018000","유니슨","주권","71","0","71","429960","0.02","168285","0","168285","1031186170","0.02"
"203450","유니온커뮤니티","주권","0","0","0","60776","0.00","0","0","0","168068200","0.00"
"011320","유니크","주권","0","0","0","363599","0.00","0","0","0","2399288800","0.00"
"086390","유니테스트","주권","5224","3668","1556","62638","8.34","93940400","65946600","27993800","1130936550","8.31"
"241690","유니테크노","주권","0","0","0","238203","0.00","0","0","0","1351112880","0.00"
"142210","유니트론텍","주권","0","0","0","82144","0.00","0","0","0","300956445","0.00"
"048430","유라테크","주권","0","0","0","7672","0.00","0","0","0","53427510","0.00"
"206650","유바이오로직스","주권","4540","1226","3314","251869","1.80","70361750","19217350","51144400","3908622850","1.80"
"089850","유비벨록스","주권","0","0","0","44891","0.00","0","0","0","657406850","0.00"
"032620","유비케어","주권","39","0","39","114010","0.03","213270","0","213270","622093100","0.03"
"264450","유비쿼스","주권","17","0","17","25404","0.07","252450","0","252450","382926700","0.07"
"078070","유비쿼스홀딩스","주권","3","0","3","1161","0.26","49800","0","49800","19225400","0.26"
"024800","유성티엔에스","주권","0","0","0","27440","0.00","0","0","0","70872545","0.00"
"054930","유신","주권","0","0","0","217242","0.00","0","0","0","5960973800","0.00"
"069330","유아이디","주권","0","0","0","54898","0.00","0","0","0","112465680","0.00"
"049520","유아이엘","주권","0","0","0","8691","0.00","0","0","0","22787875","0.00"
"367460","유안타제7호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"367480","유안타제8호스팩","주권","0","0","0","46352","0.00","0","0","0","99771035","0.00"
"263770","유에스티","주권","0","0","0","24332","0.00","0","0","0","72913675","0.00"
"388720","유일로보틱스","주권","0","0","0","4842173","0.00","0","0","0","103811352200","0.00"
"340930","유일에너테크","주권","0","0","0","60431","0.00","0","0","0","820031600","0.00"
"023410","유진기업","주권","7650","3121","4529","177405","4.31","30106120","12321460","17784660","698301535","4.31"
"056080","유진로봇","주권","0","0","0","286071","0.00","0","0","0","1440755980","0.00"
"373340","유진스팩6호","주권","0","0","0","3923","0.00","0","0","0","8800560","0.00"
"388800","유진스팩7호","주권","0","0","0","5083","0.00","0","0","0","10968370","0.00"
"413630","유진스팩8호","주권","0","0","0","16435","0.00","0","0","0","34778610","0.00"
"084370","유진테크","주권","28959","27532","1427","149745","19.34","859126300","816846600","42279700","4443571850","19.33"
"178780","유테크","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"179900","유티아이","주권","0","0","0","40850","0.00","0","0","0","710141200","0.00"
"263050","유틸렉스","주권","34","0","34","185699","0.02","327710","0","327710","1819229470","0.02"
"191410","육일씨엔에쓰","주권","0","0","0","5794","0.00","0","0","0","18117695","0.00"
"072770","율호","주권","0","0","0","356392","0.00","0","0","0","500668160","0.00"
"039020","이건홀딩스","주권","0","0","0","649883","0.00","0","0","0","2606205600","0.00"
"067920","이글루","주권","0","0","0","26119","0.00","0","0","0","138735130","0.00"
"044960","이글벳","주권","0","0","0","56061","0.00","0","0","0","346134660","0.00"
"303530","이노뎁","주권","1","0","1","65360","0.00","14600","0","14600","963024500","0.00"
"302430","이노메트리","주권","110","0","110","7397","1.49","1053450","0","1053450","70938930","1.49"
"073490","이노와이어리스","주권","9","0","9","30371","0.03","252000","0","252000","855404850","0.03"
"215790","이노인스트루먼트","주권","72","0","72","81611","0.09","119880","0","119880","135613235","0.09"
"246960","이노테라피","주권","0","0","0","3558","0.00","0","0","0","32055650","0.00"
"088390","이녹스","주권","0","0","0","35019","0.00","0","0","0","751344300","0.00"
"272290","이녹스첨단소재","주권","8318","6916","1402","101432","8.20","284132850","235958700","48174150","3482530100","8.16"
"053350","이니텍","주권","0","0","0","50483","0.00","0","0","0","200071080","0.00"
"041520","이라이콤","주권","0","0","0","20988","0.00","0","0","0","112831940","0.00"
"264850","이랜시스","주권","0","0","0","119165","0.00","0","0","0","345548995","0.00"
"054210","이랜텍","주권","0","0","0","302105","0.00","0","0","0","5702706950","0.00"
"164060","이루다","주권","0","0","0","199000","0.00","0","0","0","1051955220","0.00"
"065440","이루온","주권","0","0","0","2103538","0.00","0","0","0","5141433150","0.00"
"115610","이미지스","주권","0","0","0","109612","0.00","0","0","0","281889345","0.00"
"349720","이베스트스팩5호","주권","0","0","0","14470","0.00","0","0","0","30521180","0.00"
"078020","이베스트투자증권","주권","2516","1232","1284","31681","7.94","16331530","8012920","8318610","205852530","7.93"
"131400","이브이첨단소재","주권","0","0","0","1681248","0.00","0","0","0","3187160425","0.00"
"351330","이삭엔지니어링","주권","0","0","0","26038","0.00","0","0","0","284158950","0.00"
"080010","이상네트웍스","주권","0","0","0","226622","0.00","0","0","0","1238236420","0.00"
"086890","이수앱지스","주권","50","0","50","492058","0.01","419840","0","419840","4070286110","0.01"
"047560","이스트소프트","주권","11","0","11","49934","0.02","106480","0","106480","481382720","0.02"
"900110","이스트아시아홀딩스","외국주권","0","0","0","9560632","0.00","0","0","0","2218703884","0.00"
"067010","이씨에스","주권","0","0","0","43024","0.00","0","0","0","166957645","0.00"
"101360","이엔드디","주권","35","0","35","46014","0.08","821450","0","821450","1089797950","0.08"
"102710","이엔에프테크놀로지","주권","1082","169","913","39074","2.77","30144250","4697450","25446800","1089924900","2.77"
"066980","이엔코퍼레이션","주권","0","0","0","144803","0.00","0","0","0","421847700","0.00"
"063760","이엘피","주권","0","0","0","24716","0.00","0","0","0","130291000","0.00"
"123570","이엠넷","주권","0","0","0","72025","0.00","0","0","0","383609490","0.00"
"083470","이엠앤아이","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"095190","이엠코리아","주권","500","0","500","53281","0.94","1427505","0","1427505","152827175","0.93"
"091120","이엠텍","주권","0","0","0","83728","0.00","0","0","0","2265860400","0.00"
"039030","이오테크닉스","주권","2428","1548","880","44663","5.44","191035600","121890300","69145300","3515541700","5.43"
"294090","이오플로우","주권","39","0","39","49583","0.08","752700","0","752700","957452050","0.08"
"088290","이원컴포텍","주권","0","0","0","201340","0.00","0","0","0","1759965380","0.00"
"181340","이즈미디어","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"353810","이지바이오","주권","11","0","11","443549","0.00","47850","0","47850","1917888610","0.00"
"099750","이지케어텍","주권","0","0","0","21512","0.00","0","0","0","530664650","0.00"
"377330","이지트로닉스","주권","11","0","11","388718","0.00","146850","0","146850","5416130450","0.00"
"035810","이지홀딩스","주권","7","0","7","797368","0.00","25550","0","25550","2910528980","0.00"
"160600","이큐셀","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"092130","이크레더블","주권","0","0","0","5431","0.00","0","0","0","92831500","0.00"
"096040","이트론","주권","0","0","0","14447632","0.00","0","0","0","2636416831","0.00"
"134060","이퓨쳐","주권","0","0","0","6610","0.00","0","0","0","42714880","0.00"
"001840","이화공영","주권","0","0","0","214254","0.00","0","0","0","1270589590","0.00"
"024810","이화전기","주권","0","0","0","3224421","0.00","0","0","0","3688688260","0.00"
"041830","인바디","주권","28","0","28","34243","0.08","647400","0","647400","792985250","0.08"
"352940","인바이오","주권","0","0","0","8454","0.00","0","0","0","45170700","0.00"
"079950","인베니아","주권","0","0","0","29821","0.00","0","0","0","60076545","0.00"
"277410","인산가","주권","0","0","0","93138","0.00","0","0","0","187910140","0.00"
"060150","인선이엔티","주권","8435","5862","2573","117706","7.17","71943650","50026490","21917160","1005371520","7.16"
"033230","인성정보","주권","0","0","0","3016564","0.00","0","0","0","6833890195","0.00"
"037330","인지디스플레","주권","0","0","0","106006","0.00","0","0","0","194336470","0.00"
"211050","인카금융서비스","주권","0","0","0","43801","0.00","0","0","0","348901040","0.00"
"083640","인콘","주권","0","0","0","65081","0.00","0","0","0","68325910","0.00"
"216050","인크로스","주권","2","0","2","11237","0.02","35400","0","35400","197778350","0.02"
"049070","인탑스","주권","1","0","1","606000","0.00","28250","0","28250","17220228500","0.00"
"119610","인터로조","주권","2","0","2","42529","0.00","53500","0","53500","1145249350","0.00"
"017250","인터엠","주권","0","0","0","21261","0.00","0","0","0","25944130","0.00"
"051370","인터플렉스","주권","0","0","0","117774","0.00","0","0","0","1510038900","0.00"
"064290","인텍플러스","주권","2","0","2","107382","0.00","38400","0","38400","2079665850","0.00"
"189300","인텔리안테크","주권","6191","5538","653","74079","8.36","395433400","354150900","41282500","4737933800","8.35"
"150840","인트로메딕","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"048530","인트론바이오","주권","20880","17735","3145","743374","2.81","215768780","183713800","32054980","7650931430","2.82"
"175140","인포마크","주권","0","0","0","10632","0.00","0","0","0","74322930","0.00"
"115310","인포바인","주권","0","0","0","274348","0.00","0","0","0","8511540700","0.00"
"039290","인포뱅크","주권","0","0","0","123821","0.00","0","0","0","1708586250","0.00"
"071200","인피니트헬스케어","주권","0","0","0","33941","0.00","0","0","0","175606640","0.00"
"101930","인화정공","주권","0","0","0","24145","0.00","0","0","0","332186350","0.00"
"333430","일승","주권","0","0","0","116784","0.00","0","0","0","384106980","0.00"
"068330","일신바이오","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"058450","일야","주권","0","0","0","127950","0.00","0","0","0","77724949","0.00"
"019540","일지테크","주권","0","0","0","52846","0.00","0","0","0","131127750","0.00"
"094820","일진파워","주권","20","0","20","354647","0.01","335800","0","335800","5978122250","0.01"
"950140","잉글우드랩","주식예탁증권","0","0","0","80149","0.00","0","0","0","386988975","0.00"
"049550","잉크테크","주권","0","0","0","4805","0.00","0","0","0","32490620","0.00"
"254120","자비스","주권","0","0","0","450258","0.00","0","0","0","808478515","0.00"
"043910","자연과환경","주권","0","0","0","3544802","0.00","0","0","0","5092388825","0.00"
"234920","자이글","주권","0","0","0","404534","0.00","0","0","0","1220019900","0.00"
"289220","자이언트스텝","주권","1","0","1","288054","0.00","22950","0","22950","6606081250","0.00"
"174880","장원테크","주권","0","0","0","159293","0.00","0","0","0","268501700","0.00"
"049630","재영솔루텍","주권","0","0","0","160046","0.00","0","0","0","111928125","0.00"
"04963229","재영솔루텍 11WR","신주인수권증권","0","0","0","8014","0.00","0","0","0","3427540","0.00"
"110020","전진바이오팜","주권","0","0","0","24006","0.00","0","0","0","107533370","0.00"
"208140","정다운","주권","0","0","0","146040","0.00","0","0","0","335046840","0.00"
"040420","정상제이엘에스","주권","0","0","0","7070","0.00","0","0","0","52351930","0.00"
"045510","정원엔시스","주권","0","0","0","1529916","0.00","0","0","0","2993644960","0.00"
"217190","제너셈","주권","0","0","0","23549","0.00","0","0","0","146661610","0.00"
"095700","제넥신","주권","7677","5491","2186","83156","9.23","252614300","180681850","71932450","2740395950","9.22"
"072520","제넨바이오","주권","0","0","0","2464431","0.00","0","0","0","5472247080","0.00"
"122310","제노레이","주권","2","0","2","7217","0.03","16140","0","16140","58222320","0.03"
"361390","제노코","주권","57","0","57","118482","0.05","1212900","0","1212900","2541949250","0.05"
"187420","제노포커스","주권","0","0","0","30356","0.00","0","0","0","167132620","0.00"
"225220","제놀루션","주권","0","0","0","43251","0.00","0","0","0","528202150","0.00"
"123330","제닉","주권","0","0","0","7882","0.00","0","0","0","30945925","0.00"
"159580","제로투세븐","주권","662","0","662","961641","0.07","4590180","0","4590180","7232703190","0.06"
"147830","제룡산업","주권","0","0","0","256091","0.00","0","0","0","766420845","0.00"
"033100","제룡전기","주권","0","0","0","954850","0.00","0","0","0","6612166160","0.00"
"079370","제우스","주권","2","0","2","47026","0.00","45800","0","45800","1075037150","0.00"
"054950","제이브이엠","주권","0","0","0","28637","0.00","0","0","0","484845850","0.00"
"023440","제이스코홀딩스","주권","0","0","0","159734","0.00","0","0","0","379424430","0.00"
"0234421A","제이스코홀딩스 2WR","신주인수권증권","0","0","0","2869","0.00","0","0","0","1671973","0.00"
"090470","제이스텍","주권","0","0","0","4084","0.00","0","0","0","23521790","0.00"
"287410","제이시스메디칼","주권","568","0","568","452311","0.13","4203110","0","4203110","3305673180","0.13"
"137950","제이씨케미칼","주권","25","0","25","177832","0.01","195500","0","195500","1399927640","0.01"
"033320","제이씨현시스템","주권","0","0","0","57161","0.00","0","0","0","280967300","0.00"
"204270","제이앤티씨","주권","2","0","2","40598","0.00","10160","0","10160","206975190","0.00"
"026040","제이에스티나","주권","0","0","0","46828","0.00","0","0","0","140775095","0.00"
"126880","제이엔케이히터","주권","104","0","104","295383","0.04","574830","0","574830","1633088680","0.04"
"322510","제이엘케이","주권","0","0","0","17688","0.00","0","0","0","84015485","0.00"
"033050","제이엠아이","주권","0","0","0","148134","0.00","0","0","0","163034650","0.00"
"094970","제이엠티","주권","0","0","0","78709","0.00","0","0","0","259911460","0.00"
"058420","제이웨이","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"089790","제이티","주권","0","0","0","50458","0.00","0","0","0","338865330","0.00"
"052670","제일바이오","주권","0","0","0","60883","0.00","0","0","0","113956560","0.00"
"199820","제일전기공업","주권","0","0","0","11621","0.00","0","0","0","139308600","0.00"
"038010","제일테크노스","주권","0","0","0","281444","0.00","0","0","0","2005673250","0.00"
"276730","제주맥주","주권","0","0","0","191830","0.00","0","0","0","414962135","0.00"
"080220","제주반도체","주권","0","0","0","271978","0.00","0","0","0","1150772405","0.00"
"216080","제테마","주권","19","0","19","14837","0.13","264100","0","264100","205866000","0.13"
"229000","젠큐릭스","주권","0","0","0","7072","0.00","0","0","0","65611650","0.00"
"082270","젬백스","주권","5637","2545","3092","55433","10.17","73571100","33194200","40376900","725126300","10.15"
"064800","젬백스링크","주권","26","0","26","309297","0.01","33670","0","33670","399979120","0.01"
"044060","조광ILI","주권","0","0","0","7920767","0.00","0","0","0","113398750500","0.00"
"034940","조아제약","주권","0","0","0","176930","0.00","0","0","0","509171660","0.00"
"067000","조이시티","주권","89","0","89","172931","0.05","425440","0","425440","829971385","0.05"
"033340","좋은사람들","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"036930","주성엔지니어링","주권","9340","5731","3609","422808","2.21","157274050","96601000","60673050","7108478400","2.21"
"239340","줌인터넷","주권","0","0","0","181497","0.00","0","0","0","723484135","0.00"
"051980","중앙디앤엠","주권","0","0","0","98739","0.00","0","0","0","70887816","0.00"
"072020","중앙백신","주권","0","0","0","18873","0.00","0","0","0","232141050","0.00"
"000440","중앙에너비스","주권","0","0","0","111756","0.00","0","0","0","2421036750","0.00"
"078650","지나인제약","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"228760","지노믹트리","주권","1","0","1","115799","0.00","13350","0","13350","1547862950","0.00"
"314130","지놈앤컴퍼니","주권","21","0","21","19850","0.11","382200","0","382200","356750800","0.11"
"389030","지니너스","주권","0","0","0","331529","0.00","0","0","0","4099096300","0.00"
"043610","지니뮤직","주권","0","0","0","1995210","0.00","0","0","0","8367714985","0.00"
"263860","지니언스","주권","0","0","0","17049","0.00","0","0","0","136228380","0.00"
"303030","지니틱스","주권","0","0","0","250714","0.00","0","0","0","585861515","0.00"
"036180","지더블유바이텍","주권","0","0","0","204577","0.00","0","0","0","159098756","0.00"
"208350","지란지교시큐리티","주권","0","0","0","8658","0.00","0","0","0","33125580","0.00"
"144510","지씨셀","주권","1701","823","878","59400","2.86","101706300","49284800","52421500","3539898300","2.87"
"382480","지아이텍","주권","0","0","0","243027","0.00","0","0","0","730796120","0.00"
"382800","지앤비에스엔지니어링","주권","0","0","0","21779","0.00","0","0","0","256463900","0.00"
"051160","지어소프트","주권","0","0","0","62077","0.00","0","0","0","755983850","0.00"
"053050","지에스이","주권","0","0","0","2120120","0.00","0","0","0","9808667825","0.00"
"119850","지엔씨에너지","주권","52","0","52","147389","0.04","224640","0","224640","639983240","0.04"
"270520","지엔원에너지","주권","70","0","70","130903","0.05","179530","0","179530","336117920","0.05"
"065060","지엔코","주권","0","0","0","82232","0.00","0","0","0","46386112","0.00"
"204840","지엘팜텍","주권","0","0","0","77973","0.00","0","0","0","70012663","0.00"
"311320","지오엘리먼트","주권","0","0","0","41178","0.00","0","0","0","749768650","0.00"
"388050","지투파워","주권","0","0","0","790129","0.00","0","0","0","29814147250","0.00"
"219750","지티지웰니스","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"018120","진로발효","주권","0","0","0","2067","0.00","0","0","0","48607300","0.00"
"109820","진매트릭스","주권","0","0","0","4312051","0.00","0","0","0","34149536300","0.00"
"086060","진바이오텍","주권","0","0","0","98151","0.00","0","0","0","470597775","0.00"
"036890","진성티이씨","주권","71","0","71","227961","0.03","724200","0","724200","2378984000","0.03"
"363250","진시스템","주권","0","0","0","31174","0.00","0","0","0","315238750","0.00"
"007370","진양제약","주권","0","0","0","20798","0.00","0","0","0","124472260","0.00"
"085660","차바이오텍","주권","8988","4718","4270","153875","5.84","135354400","71140250","64214150","2314622100","5.85"
"261780","차백신연구소","주권","0","0","0","1086888","0.00","0","0","0","7032233820","0.00"
"158310","참존글로벌","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"094850","참좋은여행","주권","671","0","671","59823","1.12","6569000","0","6569000","583458560","1.13"
"004650","창해에탄올","주권","0","0","0","144936","0.00","0","0","0","1754205050","0.00"
"278280","천보","주권","5785","5140","645","51898","11.15","1260739500","1120248100","140491400","11330859600","11.13"
"362320","청담글로벌","주권","0","0","0","951352","0.00","0","0","0","8738837730","0.00"
"066360","체리부로","주권","0","0","0","9475","0.00","0","0","0","11280965","0.00"
"047820","초록뱀미디어","주권","2","0","2","135404","0.00","31000","0","31000","2106381700","0.00"
"052300","초록뱀컴퍼니","주권","0","0","0","99610","0.00","0","0","0","81418654","0.00"
"094360","칩스앤미디어","주권","0","0","0","61329","0.00","0","0","0","955096850","0.00"
"016920","카스","주권","0","0","0","863812","0.00","0","0","0","2043699710","0.00"
"284620","카이노스메드","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"293490","카카오게임즈","주권","115270","70211","45059","500761","23.02","5708762500","3475400950","2233361550","24826588600","22.99"
"042000","카페24","주권","2437","934","1503","51305","4.75","30637000","11777900","18859100","646718350","4.74"
"317530","캐리소프트","주권","0","0","0","51530","0.00","0","0","0","335261600","0.00"
"071850","캐스텍코리아","주권","0","0","0","19966","0.00","0","0","0","38691155","0.00"
"050110","캠시스","주권","1","0","1","28506913","0.00","2215","0","2215","64847604475","0.00"
"223310","커머스마이너","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"900310","컬러레이","외국주권","0","0","0","556756","0.00","0","0","0","560087005","0.00"
"078340","컴투스","주권","2647","1745","902","75613","3.50","200108600","132162900","67945700","5738210100","3.49"
"063080","컴투스홀딩스","주권","14","0","14","162764","0.01","750600","0","750600","8815502500","0.01"
"307930","컴퍼니케이","주권","9","0","9","70995","0.01","53820","0","53820","423247220","0.01"
"079190","케스피온","주권","0","0","0","78107","0.00","0","0","0","99963435","0.00"
"263700","케어랩스","주권","3","0","3","161127","0.00","18660","0","18660","1011600830","0.00"
"214370","케어젠","주권","1131","812","319","30730","3.68","112227700","80622300","31605400","3043007700","3.69"
"221980","케이디켐","주권","0","0","0","47767","0.00","0","0","0","694606400","0.00"
"342550","케이비제20호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"424140","케이비제21호스팩","주권","0","0","0","82770","0.00","0","0","0","174438775","0.00"
"192250","케이사인","주권","3","0","3","518220","0.00","5280","0","5280","908816070","0.00"
"115500","케이씨에스","주권","0","0","0","59197","0.00","0","0","0","374201730","0.00"
"089150","케이씨티","주권","0","0","0","264220","0.00","0","0","0","1489235150","0.00"
"025880","케이씨피드","주권","0","0","0","681889","0.00","0","0","0","2574277105","0.00"
"093320","케이아이엔엑스","주권","19","0","19","6074","0.31","950000","0","950000","303167900","0.31"
"073010","케이에스피","주권","0","0","0","67919","0.00","0","0","0","146562900","0.00"
"105330","케이엔더블유","주권","0","0","0","14981","0.00","0","0","0","137626060","0.00"
"272110","케이엔제이","주권","0","0","0","67008","0.00","0","0","0","771827300","0.00"
"039420","케이엘넷","주권","0","0","0","57920","0.00","0","0","0","163603525","0.00"
"083550","케이엠","주권","0","0","0","15272","0.00","0","0","0","97726500","0.00"
"032500","케이엠더블유","주권","30504","28018","2486","81023","37.65","824747200","757428300","67318900","2195026550","37.57"
"225430","케이엠제약","주권","0","0","0","28633","0.00","0","0","0","44583580","0.00"
"102370","케이옥션","주권","0","0","0","2492898","0.00","0","0","0","32138591600","0.00"
"036030","케이티알파","주권","2","0","2","74997","0.00","10580","0","10580","394546660","0.00"
"064820","케이프","주권","4","0","4","12995","0.03","16780","0","16780","54872380","0.03"
