회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액
(주)미래생명자원,218150,17-Dec,22041674,27968934,34840933,40926676,85.13013126
(주)미래컴퍼니,49950,16-Dec,53565240,74306879,58214302,80414537,72.39275904
(주)미래컴퍼니,49950,17-Dec,113431123,175260490,118005349,181450622,65.03441416
(주)미래테크놀로지,213090,16-Dec,14659640,21953235,14659640,21953235,66.77667323
(주)미래테크놀로지,213090,17-Dec,14571617,22362965,14571617,22362965,65.1595931
(주)미애부,225850,16-Dec,,,0,0,#DIV/0!
(주)미애부,225850,17-Dec,,,0,0,#DIV/0!
(주)미코,59090,16-Dec,32074624,49599720,77655184,140956669,55.09152887
(주)미코,59090,17-Dec,45880097,71147376,100054847,183916090,54.40244353
(주)미투온,201490,16-Dec,10171020,14145588,7071919,17042857,41.49491485
(주)미투온,201490,17-Dec,12849922,14815586,12111270,27209665,44.51091184
(주)바른손,18700,16-Mar,6319600,11952743,9484345,16560068,57.27237956
(주)바른손,18700,17-Mar,1511297,3499940,2367002,4612329,51.31901909
(주)바른손이앤에이,35620,16-Dec,0,41543823,0,41653823,0
(주)바른손이앤에이,35620,17-Dec,0,25074003,0,31430347,0
(주)바른전자,64520,16-Dec,223858488,241570556,223858488,241570556,92.66795246
(주)바른전자,64520,17-Dec,175703208,168479538,175703208,168479538,104.2875652
(주)바이넥스,53030,16-Dec,51828348,80924373,51828348,82108423,63.12184074
(주)바이넥스,53030,17-Dec,49625133,78026380,49625133,78026380,63.60045538
(주)바이오니아,64550,16-Dec,10071151,20975096,10163475,21703615,46.82848917
(주)바이오니아,64550,17-Dec,9684272,22792648,9651933,23267735,41.48204799
(주)바이오로그디바이스,208710,16-Dec,51452976,57470448,52752414,68614604,76.88219552
(주)바이오로그디바이스,208710,17-Dec,49294629,55328672,54960848,70020158,78.49289343
(주)바이오빌,65940,16-Dec,18013357,21650373,18559880,32673083,56.80480168
(주)바이오빌,65940,17-Dec,16881208,19432666,30263249,50351617,60.10382745
(주)바이오스마트,38460,16-Dec,36414235,45503046,49166037,62989881,78.05386551
(주)바이오스마트,38460,17-Dec,42422556,55114201,58876879,80432645,73.20022735
(주)바이오톡스텍,86040,16-Dec,14924496,20300373,14882544,22256692,66.86772679
(주)바이오톡스텍,86040,17-Dec,15973728,22351893,16443209,25564709,64.31995373
(주)바텍,43150,16-Dec,83923209,112377253,124818863,238338397,52.37043824
(주)바텍,43150,17-Dec,100182060,153296439,113855484,218808934,52.03420259
(주)배럴,267790,16-Dec,7054403,24246628,7054403,24246628,29.09436727
(주)배럴,267790,17-Dec,10425920,35286005,10425920,35286005,29.54689827
(주)백금티앤에이,46310,16-Dec,29545880,36744298,47143103,60216859,78.28887754
(주)백금티앤에이,46310,17-Dec,56463759,68146269,77991501,101998708,76.46322442
(주)버킷스튜디오,66410,16-Dec,13419172,17961354,13419172,17961354,74.71136085
(주)버킷스튜디오,66410,17-Dec,10246550,16096172,10246550,16096172,63.65830335
(주)베노홀딩스,206400,16-Dec,0,20247733,0,20266910,0
(주)베노홀딩스,206400,17-Dec,0,18888947,0,18892219,0
(주)베셀,177350,16-Dec,34295154,43831409,33916904,44002936,77.07872947
(주)베셀,177350,17-Dec,58858062,80513243,57768351,80643961,71.63382141
(주)보광산업,225530,16-Dec,31925044,47698115,31925044,47698115,66.9314584
(주)보광산업,225530,17-Dec,28812646,42039497,28812646,42039497,68.53708549
(주)보라티알,250000,16-Dec,22183872,38351961,22183872,38351961,57.84286232
(주)보라티알,250000,17-Dec,24098281,41950240,23972394,42068055,56.98479286
(주)본느,226340,16-Dec,,,0,0,#DIV/0!
(주)본느,226340,17-Dec,,,0,0,#DIV/0!
(주)부-스타,8470,16-Dec,68713264,86313556,68713264,86313556,79.60889017
(주)부-스타,8470,17-Dec,64722310,78949525,64722310,78949525,81.97935326
(주)부방,14470,16-Dec,9063893,14619745,178057912,257006997,69.28134801
(주)부방,14470,17-Dec,19631060,26323558,257086987,383330726,67.06662669
(주)뷰웍스,100120,16-Dec,57569136,116465198,57081310,117303133,48.66136866
(주)뷰웍스,100120,17-Dec,61728126,122607323,61377971,123460627,49.71461144
(주)브리지텍,64480,16-Dec,42825657,55214248,42825657,55214248,77.56269179
(주)브리지텍,64480,17-Dec,30524643,30211608,30524643,30211608,101.0361415
(주)브이원텍,251630,16-Dec,12395318,23669587,12411662,24455283,50.75247749
(주)브이원텍,251630,17-Dec,19269426,37985173,19288714,38720628,49.81508564
(주)브이티지엠피,18290,16-Dec,40744934,41141465,40744934,41141465,99.03617676
(주)브이티지엠피,18290,17-Dec,42286785,40265014,55919650,69859691,80.04565895
(주)블루베리엔에프티,44480,16-Dec,11263523,12830029,13988047,15334875,91.21722218
(주)블루베리엔에프티,44480,17-Dec,10519506,11902327,13438598,14931003,90.00465675
(주)블루콤,33560,16-Dec,199881971,248505341,182133000,238790401,76.27316644
(주)블루콤,33560,17-Dec,95758450,121104741,88991881,116599132,76.32293609
(주)비덴트,121800,16-Dec,12141219,17053079,17045046,23993768,71.03947158
(주)비덴트,121800,17-Dec,11030320,15823655,17360600,23931470,72.54297375
(주)비보존헬스케어,82800,16-Dec,62784234,68210591,62784234,68210591,92.04470021
(주)비보존헬스케어,82800,17-Dec,60318265,61021493,60318265,61021493,98.84757326
(주)비씨월드제약,200780,16-Dec,22798307,45657696,22798307,45657696,49.93310876
(주)비씨월드제약,200780,17-Dec,25970410,50207424,25970409,50207424,51.72623276
(주)비아트론,141000,16-Dec,53525596,76230822,53525596,76414019,70.0468274
(주)비아트론,141000,17-Dec,71213357,100632690,71213357,100780806,70.66162678
(주)비에이치,90460,16-Dec,303404755,296715580,371602206,371953545,99.90554224
(주)비에이치,90460,17-Dec,428710657,513248234,580991060,691341627,84.03820012
(주)비엔지티,32790,16-Dec,7184740,8534019,47022845,51292674,91.6755578
(주)비엔지티,32790,17-Dec,11312650,13932664,48870067,52949862,92.29498464
(주)비엘,142760,16-Dec,1725597,2500747,1725597,2500747,69.00326183
(주)비엘,142760,17-Dec,6710305,7607067,6710305,7607067,88.21146179
(주)비엘팜텍,65170,16-Dec,17235997,37454675,48524448,73962749,65.60660421
(주)비엘팜텍,65170,17-Dec,22203088,42545194,55875980,83708355,66.75078013
(주)비엠티,86670,16-Dec,31127911,41125176,31127911,41125176,75.69064507
(주)비엠티,86670,17-Dec,44779146,63638731,44779146,63638731,70.36461176
(주)비즈니스온커뮤니케이션,138580,17-Dec,0,13456561,0,13456561,0
(주)비츠로셀,82920,16-Jun,62623644,90540215,62660501,91020079,68.84250342
(주)비츠로셀,82920,17-Jun,74899815,101991470,76915261,105351685,73.00809759
(주)비츠로시스,54220,16-Mar,48998222,63540760,48998222,63540760,77.11305625
(주)비츠로시스,54220,17-Mar,58892966,72073712,58892966,72073712,81.71213105
(주)비츠로테크,42370,16-Jun,94607758,103230046,94607758,103230046,91.64750154
(주)비츠로테크,42370,17-Jun,73377163,86734828,187140583,232764175,80.3992208
(주)비케이홀딩스,50090,16-Dec,38317882,43031183,38317882,43031183,89.04677801
(주)비케이홀딩스,50090,17-Dec,35347844,38071774,35347844,38071774,92.84527692
(주)비트컴퓨터,32850,16-Dec,26592343,34716080,26480114,34800927,76.09025472
(주)비트컴퓨터,32850,17-Dec,23057356,31554469,23151873,31905155,72.56467803
(주)빅솔론,93190,16-Dec,57499472,80774588,56742287,87574944,64.79283275
(주)빅솔론,93190,17-Dec,57824271,80933343,58564956,89445133,65.47584428
(주)빅텍,65450,16-Dec,36181893,38351993,36181893,38351993,94.34162392
(주)빅텍,65450,17-Dec,38610895,40828484,38610895,40828484,94.56852476
(주)사람인에이치알,143240,16-Dec,11633130,55357477,28108534,73701173,38.13851647
(주)사람인에이치알,143240,17-Dec,2453179,52529118,28746438,81347113,35.33799411
(주)삼기,122350,16-Dec,260419866,309545066,259003517,304482853,85.06341636
(주)삼기,122350,17-Dec,249997699,292542881,251746498,292561351,86.04913026
(주)삼보판지,23600,16-Dec,101070833,112897265,268254756,326686710,82.11376459
(주)삼보판지,23600,17-Dec,103404803,112996351,280209018,323858909,86.52194218
(주)삼양옵틱스,225190,16-Dec,30903328,62780096,30590132,62786098,48.72118666
(주)삼양옵틱스,225190,17-Dec,33553088,66264746,33125123,66272717,49.98304657
(주)삼일,32280,16-Dec,81728813,92546565,81728813,92546565,88.31101727
(주)삼일,32280,17-Dec,80729564,90876304,80729564,90876304,88.83455912
(주)삼일기업공사,2290,16-Dec,25101636,28242761,25101636,28242761,88.8781235
(주)삼일기업공사,2290,17-Dec,50844089,56403800,50844089,56403800,90.14302051
(주)삼진,32750,16-Dec,69854520,79845355,82835849,98172878,84.3775294
(주)삼진,32750,17-Dec,82263349,94929233,91789121,108784102,84.37733025
(주)삼진엘앤디,54090,16-Dec,87191844,106991896,223476242,256575199,87.09970522
(주)삼진엘앤디,54090,17-Dec,70790149,85327336,198761062,220648773,90.08029335
(주)삼표시멘트,38500,16-Dec,495388570,615637893,482123696,615909683,78.27831082
(주)삼표시멘트,38500,17-Dec,550618013,670133332,527849876,671307465,78.63012159
(주)삼화네트웍스,46390,16-Dec,32379079,44578967,33714104,45701998,73.76943126
(주)삼화네트웍스,46390,17-Dec,17724693,19835747,19093199,21001397,90.9139473
(주)상보,27580,16-Dec,114648189,118572515,142886389,151681829,94.20138849
(주)상보,27580,17-Dec,63893465,67228622,119528674,127789248,93.53578323
(주)상상인,38540,16-Dec,79668521,84242953,236109086,334876891,70.50623448
(주)상상인,38540,17-Dec,71693951,78190110,248743981,397628354,62.55690232
(주)상상인인더스트리,101000,16-Dec,106184564,128443782,102809376,128443782,80.04231454
(주)상상인인더스트리,101000,17-Dec,80049329,90811825,86935218,95702436,90.83908585
(주)상아프론테크,89980,16-Dec,99304133,132699208,122918686,156294805,78.64540731
(주)상아프론테크,89980,17-Dec,99571519,132094365,119854091,153236134,78.21529288
(주)상지카일룸,42940,16-Dec,6632134,5908248,6632134,5908248,112.2521262
(주)상지카일룸,42940,17-Dec,7992972,8285055,12309057,13455342,91.48081855
(주)새로닉스,42600,16-Dec,48705356,54399417,99728043,117855468,84.61893597
(주)새로닉스,42600,17-Dec,51268325,60885569,112747162,126219454,89.32629514
(주)서린바이오사이언스,38070,16-Dec,30835011,42414707,32173505,44889258,71.6730604
(주)서린바이오사이언스,38070,17-Dec,28334991,39276798,29812459,42619342,69.95053795
(주)서부티엔디,6730,16-Dec,11407307,55896750,11407307,55896750,20.40781799
(주)서부티엔디,6730,17-Dec,48710071,57542734,48710071,57542734,84.65025489
(주)서산,79650,16-Dec,27595354,34610856,75531427,112560407,67.10301518
(주)서산,79650,17-Dec,30419338,36335375,79628117,100372500,79.33260305
(주)서연탑메탈,19770,16-Dec,120614706,130813469,191867223,205826875,93.21777003
(주)서연탑메탈,19770,17-Dec,128319395,136758123,197279271,209952442,93.96378967
(주)서울리거,43710,16-Dec,16868090,18250443,17613112,18484248,95.28714395
(주)서울리거,43710,17-Dec,12724360,14372479,12724360,14372479,88.5328133
(주)서울옥션,63170,16-Dec,29282825,40944931,32026896,50852669,62.97977398
(주)서울옥션,63170,17-Dec,21497967,33720282,36058545,54167584,66.56849418
(주)서울제약,18680,16-Dec,17795094,38068711,17795094,38068711,46.74467176
(주)서울제약,18680,17-Dec,16827998,34051567,16827998,34051567,49.41915889
(주)서원인텍,93920,16-Dec,190167263,202527795,322648020,357572859,90.23280483
(주)서원인텍,93920,17-Dec,159018063,169691592,258595941,284134788,91.01171413
(주)서전기전,189860,16-Dec,36542339,50014596,36498549,50190070,72.72065769
(주)서전기전,189860,17-Dec,37141985,50168944,37141985,50168944,74.03381861
(주)서진시스템,178320,16-Dec,22937750,34209642,123309029,165870701,74.34045209
(주)서진시스템,178320,17-Dec,32300786,45690751,194398075,237945884,81.69843989
(주)서진오토모티브,122690,16-Dec,114191746,125957876,1222738875,1292470378,94.60478908
(주)서진오토모티브,122690,17-Dec,112407157,118551850,1188946107,1238336209,96.01157572
(주)서플러스글로벌,140070,16-Dec,69842952,99578759,70344938,100146990,70.24168974
(주)서플러스글로벌,140070,17-Dec,72662441,109876116,73699203,111730233,65.9617375
(주)서한,11370,16-Dec,392423043,499551051,392423043,499551051,78.55514311
(주)서한,11370,17-Dec,408200591,528692838,408200591,528692838,77.20940434
(주)서희건설,35890,16-Dec,908101299,1045442444,924233966,1073708295,86.0786836
(주)서희건설,35890,17-Dec,855458957,1009135127,872846450,1033271360,84.47407755
(주)선광,3100,16-Dec,57011082,80094576,102295709,128035830,79.89615797
(주)선광,3100,17-Dec,55134715,82607404,111024410,143592261,77.31921569
(주)선익시스템,171090,16-Dec,105829013,143709381,105829013,143709381,73.64099147
(주)선익시스템,171090,17-Dec,91623075,123595928,91623075,123595928,74.13114371
(주)성광벤드,14620,16-Dec,165782541,191398817,171123397,203052900,84.27527851
(주)성광벤드,14620,17-Dec,131670316,133488388,140203400,145746476,96.19676842
(주)성도이엔지,37350,16-Dec,214743986,236676164,381715007,425580840,89.69271431
(주)성도이엔지,37350,17-Dec,286564804,312491938,350083529,391339341,89.4577908
(주)성우하이텍,15750,16-Dec,1110414570,1279982494,3456557842,3834290085,90.14857419
(주)성우하이텍,15750,17-Dec,1054563363,1210755015,3097824862,3366358641,92.0230193
(주)성창오토텍,80470,16-Dec,60752328,69476492,132883033,152715603,87.0133964
(주)성창오토텍,80470,17-Dec,66850515,76025330,125453457,142953914,87.75797282
(주)세동,53060,16-Dec,106644593,114182074,118594744,125538674,94.46869257
(주)세동,53060,17-Dec,104918470,109625429,114885706,119281845,96.31449446
(주)세보엠이씨,11560,16-Dec,327769685,359073552,354577306,387772567,91.43950248
(주)세보엠이씨,11560,17-Dec,543740165,590307232,559493049,602536022,92.85636519
(주)세영디앤씨,52190,16-Dec,8135979,3016994,8135979,3016994,269.6716997
(주)세영디앤씨,52190,17-Dec,5315754,7473240,7859826,11649229,67.47078283
(주)세운메디칼,100700,16-Dec,35537798,52726295,34729368,56620143,61.33747843
(주)세운메디칼,100700,17-Dec,36859536,56329261,37641649,61230473,61.47535231
(주)세원물산,24830,16-Dec,66032458,76143049,66032458,76143049,86.72158374
(주)세원물산,24830,17-Dec,59215852,71892127,59215852,71892127,82.36764507
(주)세중,39310,16-Dec,38856527,65609916,207458756,255119356,81.31831283
(주)세중,39310,17-Dec,8180453,29646868,119861934,158350962,75.69384643
(주)세진티에스,67770,16-Dec,20680548,22803459,30126415,32632699,92.31971588
(주)세진티에스,67770,17-Dec,13612067,13607354,22123735,22828076,96.91458448
(주)세코닉스,53450,16-Dec,261645649,313953544,254560949,312527836,81.4522483
(주)세코닉스,53450,17-Dec,280926968,321574557,286374188,331101709,86.4913047
(주)세토피아,222810,16-Dec,12430297,14763962,12430297,14763962,84.19350443
(주)세토피아,222810,17-Dec,10966962,14909489,10966962,14909489,73.5569274
(주)세화피앤씨,252500,16-Dec,,,0,0,#DIV/0!
(주)세화피앤씨,252500,17-Dec,16739012,32928605,16739012,32928605,50.83425793
(주)셀루메드,49180,16-Dec,7759266,10044283,9207286,9813992,93.8179489
(주)셀루메드,49180,17-Dec,10800900,18382473,12930811,21608625,59.84097091
(주)셀바스에이아이,108860,16-Dec,0,13797102,0,35440728,0
(주)셀바스에이아이,108860,17-Dec,0,17824699,0,46866565,0
(주)셀바스헬스케어,208370,16-Dec,13243725,20575800,13917216,23086797,60.28214308
(주)셀바스헬스케어,208370,17-Dec,16659265,28175434,16650750,29575768,56.29862258
(주)셀트리온제약,68760,16-Dec,60697985,101569415,62850592,104811184,59.96553956
(주)셀트리온제약,68760,17-Dec,72063976,129529518,77574644,135860256,57.09885016
(주)셀트리온헬스케어,91990,16-Dec,526679743,746172958,529493344,756437354,69.99830735
(주)셀트리온헬스케어,91990,17-Dec,717475169,923764212,686195809,921499987,74.46509156
(주)셀피글로벌,68940,16-Dec,18394435,24657740,18394435,24657740,74.59903057
(주)셀피글로벌,68940,17-Dec,21020600,27189791,21020600,27191581,77.30554542
(주)소리바다,53110,16-Dec,0,27664565,0,39250560,0
(주)소리바다,53110,17-Dec,0,26193983,0,54007575,0
(주)소프트센,32680,16-Dec,101151433,115742385,101151433,115742385,87.39359656
(주)소프트센,32680,17-Dec,128821905,142514026,128821905,142514026,90.39243969
(주)손오공,66910,16-Dec,102284832,123715302,104022069,129315003,80.44083562
(주)손오공,66910,17-Dec,92029088,98724379,93835267,104074946,90.16124496
(주)솔고바이오메디칼,43100,16-Dec,15035395,19645066,17384658,23721925,73.28519081
(주)솔고바이오메디칼,43100,17-Dec,15682849,19591331,17440761,23210535,75.14157257
(주)솔루에타,154040,16-Dec,43184795,49594338,119942871,140395878,85.43190349
(주)솔루에타,154040,17-Dec,31872309,41819776,130981421,155927912,84.00126656
(주)솔본,35610,16-Dec,465077,3515751,32597131,79000441,41.2619608
(주)솔본,35610,17-Dec,341798,3161733,34052429,74108667,45.94932061
(주)쇼박스,86980,16-Dec,100575986,125931981,100578690,125931981,79.86747227
(주)쇼박스,86980,17-Dec,82468261,102706678,82468261,102706678,80.29493564
(주)수산아이앤티,50960,16-Dec,0,16254773,0,16254773,0
(주)수산아이앤티,50960,17-Dec,0,16391345,0,16391345,0
(주)슈프리마,236200,16-Dec,21417784,42100257,21449216,42182326,50.84882232
(주)슈프리마,236200,17-Dec,21985362,46768748,22035814,47062107,46.82283775
(주)슈프리마에이치큐,94840,16-Dec,18552921,26724206,20052839,32115990,62.43880073
(주)슈프리마에이치큐,94840,17-Dec,12606841,18014490,18638241,28628445,65.10392374
(주)슈피겐코리아,192440,16-Dec,55307962,130791110,56628395,179260110,31.59007043
(주)슈피겐코리아,192440,17-Dec,67305480,162891118,66345945,224993661,29.48791744
(주)스마트솔루션즈,136510,16-Dec,7785723,12513845,7785723,12497160,62.29993855
(주)스마트솔루션즈,136510,17-Dec,14690725,25018220,14690805,25027290,58.69914401
(주)스맥,99440,16-Dec,98234531,122369486,97983960,122781553,79.80348644
(주)스맥,99440,17-Dec,134045230,161850280,133000323,161130468,82.54200751
