회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률2019
(주)티로보틱스,117730,19-Dec,9220183,51553281,9832370,52360467,17.8847647
(주)티비씨,33830,18-Dec,10172957,40608939,9949533,40359498,25.05102879
(주)티비씨,33830,19-Dec,13104353,49281263,12848158,49031092,26.5909439
(주)티사이언티픽,57680,18-Dec,2728627,5213668,2728627,5213668,52.3360329
(주)티사이언티픽,57680,19-Dec,4106960,7690404,4106960,7690404,53.40369635
(주)티씨케이,64760,18-Dec,81112856,170518830,81112856,170518830,47.56826915
(주)티씨케이,64760,19-Dec,74653780,171378814,74653780,171378814,43.56068189
(주)티앤알바이오팹,246710,18-Dec,281456,974315,281456,974315,28.88757743
(주)티앤알바이오팹,246710,19-Dec,608821,1287126,608821,1287126,47.30080816
(주)티에스넥스젠,43220,18-Dec,-2284857,39527527,-5099864,27959282,-5.780419807
(주)티에스넥스젠,43220,19-Dec,10654473,42661536,7441364,32394970,24.97442427
(주)티에스이,131290,18-Dec,45176814,184431173,34885257,107150369,24.49521589
(주)티에스이,131290,19-Dec,52130003,191490314,38328135,114955821,27.22331063
(주)티에스트릴리온,317240,19-Dec,0,0,,,#DIV/0!
(주)티엘아이,62860,18-Dec,2697890,48492103,161824,45356294,5.56356568
(주)티엘아이,62860,19-Dec,10928467,41981841,8184140,38672133,26.03141439
(주)티움바이오,321550,18-Dec,1128900,1128900,1128900,1128900,100
(주)티움바이오,321550,19-Dec,1113000,1113000,1113000,1113000,100
(주)티케이케미칼,104480,18-Dec,78228777,789034201,78228777,789034201,9.91449761
(주)티케이케미칼,104480,19-Dec,37219113,620804114,37060864,612702078,5.99530708
(주)티티씨디펜스,309900,18-Dec,0,0,,,#DIV/0!
(주)티티씨디펜스,309900,19-Dec,0,0,,,#DIV/0!
(주)티플랙스,81150,18-Dec,8720538,121665673,8720538,121665673,7.167624018
(주)티플랙스,81150,19-Dec,9165412,131217033,9165412,131217033,6.984925501
(주)티피씨,130740,18-Dec,14198531,78436414,6630680,46243067,18.10196346
(주)티피씨,130740,19-Dec,15972685,84685070,6012378,41688505,18.86127626
(주)티피씨메카트로닉스,48770,18-Dec,18771968,104628102,15162263,80418607,17.9416119
(주)티피씨메카트로닉스,48770,19-Dec,16230580,101092281,13193515,79264294,16.05521197
(주)파나진,46210,18-Dec,4407016,7703747,4407016,7703747,57.20613618
(주)파나진,46210,19-Dec,5102459,7950193,5102459,7950193,64.18031613
(주)파라다이스,34230,18-Dec,78637501,787616484,54316386,403766411,9.984237582
(주)파라다이스,34230,19-Dec,139539529,979432909,55620698,424588401,14.24697166
(주)파라텍,33540,18-Dec,11272169,191164238,10984806,190819847,5.896588775
(주)파라텍,33540,19-Dec,-25613850,126614043,-25815723,126217108,-20.22986502
(주)파루,43200,18-Dec,-8171758,36352018,-8301935,34394062,-22.47951682
(주)파루,43200,19-Dec,11939128,53144288,11678686,52213153,22.4654962
(주)파마리서치,214450,18-Dec,38217005,64280682,37214215,63065183,59.45332845
(주)파마리서치,214450,19-Dec,50105514,83871642,46101748,81113704,59.7407095
(주)파멥신,208340,18-Dec,278,1975,278,1975,14.07594937
(주)파멥신,208340,19-Dec,0,0,0,0,#DIV/0!
(주)파버나인,177830,18-Dec,14892123,112395079,10756995,101453855,13.24979984
(주)파버나인,177830,19-Dec,6480631,103613096,5180701,86811706,6.254644683
(주)파세코,37070,18-Dec,26095155,149411990,26095155,149411990,17.46523489
(주)파세코,37070,19-Dec,34734949,180409668,34734949,180409668,19.25337449
(주)파수,150900,18-Dec,20456639,32243433,15853816,25818216,63.4443578
(주)파수,150900,19-Dec,17432387,35364081,12649485,27164793,49.29404782
(주)파워넷,37030,18-Dec,15504562,116872861,14785079,116872861,13.26617819
(주)파워넷,37030,19-Dec,18912464,128553806,17835361,128553806,14.71171067
(주)파워로직스,47310,18-Dec,72887579,753902613,52208678,711098734,9.668036394
(주)파워로직스,47310,19-Dec,108125918,1107914323,81840920,1092201856,9.759411514
(주)파이오링크,170790,18-Dec,14053894,27358728,14053894,27358728,51.36895984
(주)파이오링크,170790,19-Dec,16741045,35120293,16741045,35120293,47.66772589
(주)파인디앤씨,49120,18-Dec,12211219,77325563,7767961,58500272,15.79195615
(주)파인디앤씨,49120,19-Dec,8013495,77522237,7964451,72339944,10.33702756
(주)파인디지털,38950,18-Dec,28695933,86035533,18493018,66328453,33.35358311
(주)파인디지털,38950,19-Dec,30456780,96058312,22109602,78834895,31.70655341
(주)파인테크닉스,106240,18-Dec,25548588,129688348,19944414,108532638,19.69998723
(주)파인테크닉스,106240,19-Dec,16748958,134292076,15141448,95839531,12.47203744
(주)파인텍,131760,18-Dec,10698944,65851189,6196892,53786007,16.24715387
(주)파인텍,131760,19-Dec,15965965,77881195,10448147,63468160,20.50041091
(주)파커스,65690,18-Dec,11625134,100153884,9295328,48217682,11.60727227
(주)파커스,65690,19-Dec,5604762,100770338,4920647,43703575,5.561916444
(주)파크시스템스,140860,18-Dec,26367408,41810164,21432822,36455567,63.06458879
(주)파크시스템스,140860,19-Dec,34199210,51973742,26275505,43960180,65.80093848
(주)파트론,91700,18-Dec,98889880,796482853,83202059,745601470,12.41582033
(주)파트론,91700,19-Dec,188011901,1254596912,158656474,1203638773,14.98584121
(주)팍스넷,38160,18-Dec,17881553,17881553,17462824,17462824,100
(주)팍스넷,38160,19-Dec,10679469,10679469,7858043,7858043,100
(주)팜스빌,318010,18-Dec,14695093,19832809,14564591,19701929,74.09486473
(주)팜스빌,318010,19-Dec,22290481,29952152,22212978,29855066,74.42029875
(주)팜스토리,27710,18-Dec,99762608,921642376,54722361,460603851,10.82443805
(주)팜스토리,27710,19-Dec,103771985,970847162,67702246,538289582,10.68880758
(주)팬스타엔터프라이즈,54300,18-Dec,4297121,28364862,4297121,28364862,15.14945146
(주)팬스타엔터프라이즈,54300,19-Dec,5956866,37189141,5956866,37189141,16.01775637
(주)팬엔터테인먼트,68050,18-Dec,1965953,13212174,2045836,13021455,14.87986004
(주)팬엔터테인먼트,68050,19-Dec,3446851,40218963,3282126,39631883,8.570213508
(주)팬젠,222110,18-Dec,517575,5679471,517575,5679471,9.113084652
(주)팬젠,222110,19-Dec,-2097361,2881329,-2097361,2881329,-72.7914445
(주)펄어비스,263750,18-Dec,404763992,404763992,366665453,366665453,100
(주)펄어비스,263750,19-Dec,535936506,535936506,455670772,455670772,100
(주)펩트론,87010,18-Dec,1450795,3861733,1450795,3861733,37.5684958
(주)펩트론,87010,19-Dec,656648,1801119,656648,1801119,36.45777986
(주)포메탈,119500,18-Dec,6159013,55441042,6159013,55441042,11.10912201
(주)포메탈,119500,19-Dec,6004049,51552409,6004049,51552409,11.64649551
(주)포스코아이씨티,22100,18-Dec,114204324,927076974,109154837,894977850,12.31875316
(주)포스코아이씨티,22100,19-Dec,131738115,969787010,126973050,936989858,13.58423176
(주)포스코엠텍,9520,18-Dec,31091074,300968994,31091074,300968994,10.33032459
(주)포스코엠텍,9520,19-Dec,26596154,288697939,26596154,288697939,9.212450249
(주)포인트엔지니어링,256630,18-Dec,0,0,,,#DIV/0!
(주)포인트엔지니어링,256630,19-Dec,13777261,46664976,12866145,43940444,29.52377175
(주)포커스에이치엔에스,331380,19-Dec,0,0,,,#DIV/0!
(주)폴라리스세원,234100,18-Dec,7005315,57189709,7005315,57189709,12.24925799
(주)폴라리스세원,234100,19-Dec,15851014,81394444,8020184,56871495,19.4743194
(주)폴라리스오피스,41020,18-Dec,22543822,22543822,22540556,22540556,100
(주)폴라리스오피스,41020,19-Dec,21048806,21048806,17623813,17623813,100
(주)폴라리스우노,114630,18-Dec,8116457,44546936,6328251,44343301,18.22001181
(주)폴라리스우노,114630,19-Dec,7659721,42427955,6016863,42362699,18.05347677
(주)푸드나무,290720,18-Dec,18558920,52960551,18874195,52877188,35.04291336
(주)푸드나무,290720,19-Dec,23935178,64782146,23920996,64741471,36.94718295
(주)푸드웰,5670,18-Dec,19864908,123789971,7586419,64995172,16.04726767
(주)푸드웰,5670,19-Dec,22419549,143937185,7775206,74567890,15.57592571
(주)푸른기술,94940,18-Dec,5638665,24947320,5638665,24947320,22.60228754
(주)푸른기술,94940,19-Dec,5595047,23398104,5212919,23075364,23.91239478
(주)퓨전,195440,18-Dec,-2281464,17369934,-2281464,17369934,-13.13455768
(주)퓨전,195440,19-Dec,1613812,16289844,-206072,8860761,9.906859759
(주)퓨쳐켐,220100,18-Dec,-1513442,5635487,-652076,2697268,-26.85556723
(주)퓨쳐켐,220100,19-Dec,512574,8166655,286940,4025364,6.276425293
(주)프럼파스트,35200,18-Dec,6609331,32686309,6412500,29757853,20.22048742
(주)프럼파스트,35200,19-Dec,5898998,29378879,6179302,28298862,20.07904386
(주)프로스테믹스,203690,18-Dec,1551966,4719948,1526773,4638071,32.88099784
(주)프로스테믹스,203690,19-Dec,4579226,7127477,4362888,6827727,64.24750301
(주)프로이천,321260,19-Dec,0,0,,,#DIV/0!
(주)프로텍,53610,18-Dec,49628560,153993870,51683503,150087378,32.22762049
(주)프로텍,53610,19-Dec,65762232,179775053,62364246,175007967,36.58028792
(주)프리엠스,53160,18-Dec,5446012,27277496,4813260,26980243,19.96521968
(주)프리엠스,53160,19-Dec,3326654,18444454,3036848,18306019,18.03606656
(주)플래스크,41590,18-Dec,2571010,34081695,455084,20512351,7.543668236
(주)플래스크,41590,19-Dec,1936667,18906182,1120855,11993635,10.24356478
(주)플랜티넷,75130,18-Dec,23236497,23236497,16134614,16134614,100
(주)플랜티넷,75130,19-Dec,23557318,23557318,9784073,9784073,100
(주)플레이디,237820,18-Dec,34711375,34711375,34711375,34711375,100
(주)플레이디,237820,19-Dec,38572320,38572320,38572320,38572320,100
(주)플레이위드,23770,18-Dec,6370958,11815231,6370958,11815231,53.92156954
(주)플레이위드,23770,19-Dec,37229920,56031811,37229920,56031811,66.4442561
(주)플리토,300080,18-Dec,3505445,3505445,3266578,3266578,100
(주)플리토,300080,19-Dec,1985147,1985147,1861889,1861889,100
(주)피델릭스,32580,18-Dec,12864401,75433665,12864401,75433665,17.05392546
(주)피델릭스,32580,19-Dec,8659904,56029896,8659904,56029896,15.45586306
(주)피씨디렉트,51380,18-Dec,14481256,240055038,14481256,240055038,6.03247327
(주)피씨디렉트,51380,19-Dec,16638328,278615750,16638328,278615750,5.971783002
(주)피에이치씨,57880,18-Dec,1400440,6918570,1488462,6461844,20.24175516
(주)피에이치씨,57880,19-Dec,1367031,9387758,1160106,8178285,14.56184746
(주)피엔티,137400,18-Dec,19045675,256693205,19946426,250564727,7.419625697
(주)피엔티,137400,19-Dec,30815763,321405860,30306319,312614535,9.58780372
(주)피엔풍년,24940,18-Dec,16616634,61842455,16616634,61842455,26.86929877
(주)피엔풍년,24940,19-Dec,14255526,54592806,14255526,54592806,26.11246251
(주)피제이메탈,128660,18-Dec,8084612,150060076,8084612,150060076,5.38758357
(주)피제이메탈,128660,19-Dec,6632400,142138702,6632400,142138702,4.666146452
(주)피제이전자,6140,18-Dec,7600962,101168945,7600962,101168945,7.513137554
(주)피제이전자,6140,19-Dec,7776084,99328332,7776084,99328332,7.828666649
(주)피피아이,62970,18-Dec,6027042,38119644,6027042,38119644,15.81085595
(주)피피아이,62970,19-Dec,5794424,48631596,5794424,48631596,11.91493695
(주)픽셀플러스,87600,18-Dec,9535413,37849986,9535413,37849986,25.19264604
(주)픽셀플러스,87600,19-Dec,9429156,35347030,9429156,35347030,26.67594986
(주)필옵틱스,161580,18-Dec,-3737058,55515163,-3579111,55515163,-6.731598717
(주)필옵틱스,161580,19-Dec,14115039,140395327,14241082,140377162,10.05378121
(주)하림,136480,18-Dec,132630453,828599248,128802092,828006891,16.00658621
(주)하림,136480,19-Dec,91684325,805855041,89182307,804827515,11.37727263
(주)하림지주,3380,18-Dec,1306521347,7357069318,12068914,12377914,17.75872009
(주)하림지주,3380,19-Dec,1336720212,7350259327,12513700,13142700,18.1860279
(주)하이로닉,149980,18-Dec,11923961,20327716,8115388,14240321,58.65863632
(주)하이로닉,149980,19-Dec,11999867,20128483,7899406,13414980,59.61635062
(주)하이비젼시스템,126700,18-Dec,51606557,183093114,47162267,175468957,28.1859628
(주)하이비젼시스템,126700,19-Dec,38708553,134228522,33998210,121976644,28.83780021
(주)하이소닉,106080,18-Dec,-1411760,20064958,70737,20064958,-7.035947945
(주)하이소닉,106080,19-Dec,-2742250,13164584,-2172425,13164584,-20.8305101
(주)하이텍팜,106190,18-Dec,4711743,66388327,4711743,66388327,7.097246177
(주)하이텍팜,106190,19-Dec,-2116397,63067728,-2116397,63067728,-3.355752723
(주)하츠,66130,18-Dec,21314472,103531379,21314472,103531379,20.58745108
(주)하츠,66130,19-Dec,24649372,112304948,24649372,112304948,21.94860729
(주)한국가구,4590,18-Dec,20912181,60244251,6137361,11772088,34.71232633
(주)한국가구,4590,19-Dec,22123244,65652789,5374271,10924737,33.69734072
(주)한국경제티브이,39340,18-Dec,84503886,84503886,80724320,80724320,100
(주)한국경제티브이,39340,19-Dec,77771130,77771130,76224204,76224204,100
(주)한국비엔씨,256840,18-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,256840,19-Dec,10484364,17668446,10484364,17668446,59.33948011
(주)한국아트라스비엑스,23890,18-Dec,105659182,652359917,104256170,657402850,16.19645525
(주)한국아트라스비엑스,23890,19-Dec,112508677,648039575,108136462,640849538,17.36138985
(주)한국코퍼레이션,50540,18-Dec,7833179,128411737,8213242,127369660,6.100049094
(주)한국코퍼레이션,50540,19-Dec,7070984,121548545,6132094,115984156,5.817415585
(주)한국큐빅,21650,18-Dec,14835445,164332875,3873199,25879759,9.027679337
(주)한국큐빅,21650,19-Dec,17145518,156801233,5347782,30164022,10.9345556
(주)한국테크놀로지,53590,18-Dec,2340421,11557270,2340421,11557270,20.25063878
(주)한국테크놀로지,53590,19-Dec,17246105,216247925,-181221,4631738,7.975153981
(주)한국팩키지,37230,18-Dec,8256342,56852305,8256342,56852305,14.52244021
(주)한국팩키지,37230,19-Dec,8426881,58376992,8426881,58376992,14.43527786
(주)한글과컴퓨터,30520,18-Dec,134546233,215760750,87037619,96670831,62.35899393
(주)한글과컴퓨터,30520,19-Dec,164968167,319255505,91352911,100395826,51.67277131
(주)한네트,52600,18-Dec,4001668,27170017,4001668,27170017,14.72824989
(주)한네트,52600,19-Dec,4072311,25948122,4072311,25948122,15.69404907
(주)한독크린텍,256150,18-Dec,8190104,39627168,8190104,39627168,20.66790138
(주)한독크린텍,256150,19-Dec,9929279,48359058,9929279,48359058,20.53240781
(주)한빛소프트,47080,18-Dec,12668026,39835691,8128305,30659088,31.8006935
(주)한빛소프트,47080,19-Dec,11726559,43542409,9546484,32988265,26.931351
(주)한송네오텍,226440,18-Dec,7332205,38337462,7332205,38337462,19.12543141
(주)한송네오텍,226440,19-Dec,4712347,21519923,4712347,21519923,21.89760159
(주)한일진공,123840,18-Dec,11955504,51064090,13406698,47511529,23.41274269
(주)한일진공,123840,19-Dec,3221542,26220461,2927914,20434927,12.28636674
(주)한창바이오텍,43090,18-Dec,1261438,11244635,1261438,11244635,11.21813202
(주)한창바이오텍,43090,19-Dec,1093028,7378379,1093028,7378379,14.81393135
(주)한컴위드,54920,18-Dec,8349303,15712618,8340212,15703527,53.13756753
(주)한컴위드,54920,19-Dec,8369635,15828868,7626221,15493868,52.87576471
(주)한탑,2680,18-Dec,16847809,109877404,10427393,74388800,15.33327908
(주)한탑,2680,19-Dec,10262225,92248979,4131114,64344067,11.12448627
(주)한프,66110,18-Dec,-2095319,9816956,-1932179,7911927,-21.34387686
(주)한프,66110,19-Dec,506236,4503606,1609547,5344660,11.24068136
(주)핸디소프트,220180,18-Dec,8583945,42044475,8411310,41549624,20.41634483
(주)핸디소프트,220180,19-Dec,8958206,34759649,7956773,34655270,25.77185403
(주)행남사,8800,18-Dec,-8308265,8673759,-8308265,8673759,-95.78620988
(주)행남사,8800,19-Dec,760930,7686833,299552,6667941,9.899135314
(주)헥토이노베이션,214180,18-Dec,107326162,107326162,49486600,49486600,100
(주)헥토이노베이션,214180,19-Dec,123737897,123737897,57206898,57206898,100
(주)헥토파이낸셜,234340,18-Dec,57164228,57164228,57164228,57164228,100
(주)헥토파이낸셜,234340,19-Dec,65559474,65559474,65559474,65559474,100
(주)헬릭스미스,84990,18-Dec,3226821,5280860,2575598,3187119,61.10408153
(주)헬릭스미스,84990,19-Dec,23944,4454516,2881062,4454516,0.537521922
(주)현대공업,170030,18-Dec,8610442,158585743,5575138,129000735,5.429518339
(주)현대공업,170030,19-Dec,12747247,166710367,9500614,147107628,7.646343313
(주)현대바이오랜드,52260,18-Dec,40591780,100589346,35669616,94215056,40.35395558
(주)현대바이오랜드,52260,19-Dec,39278054,106310862,35255705,100673588,36.94641663
(주)현대에버다임,41440,18-Dec,51860327,311160553,43373637,287298836,16.66674214
(주)현대에버다임,41440,19-Dec,35248975,248611599,28605301,225779535,14.17833083
(주)현대이지웰,90850,18-Dec,35499748,73064827,33522387,67875815,48.58664484
(주)현대이지웰,90850,19-Dec,40636036,82316730,38048118,76432271,49.36546435
(주)협진,138360,18-Dec,-243991,19297586,-252751,19254450,-1.264360216
(주)협진,138360,19-Dec,4266741,18776214,4266741,18776214,22.72418178
(주)형지아이앤씨,11080,18-Dec,65942446,108756500,65942446,108756500,60.63310791
(주)형지아이앤씨,11080,19-Dec,60731156,102100436,60731156,102100436,59.48177929
(주)홈센타홀딩스,60560,18-Dec,17162937,239013119,8360101,26210719,7.180751028
(주)홈센타홀딩스,60560,19-Dec,25840403,265646362,4933775,22649988,9.727369427
(주)홈캐스트,64240,18-Dec,5732812,34279159,4414690,27258830,16.72389921
(주)홈캐스트,64240,19-Dec,11662829,52827379,5338929,20459480,22.07724332
