,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
2491,2491,2491,2491,지엘팜텍(주),204840,19-Dec,26547011,20942951.0,-3131118,-1456345.0,-5515452,-2891339.0,-15.88836372,31.616224886125977,-3.1019651886003805
2492,2492,2492,2492,진양제약(주),7370,18-Dec,70061148,70061148.0,1465495,1465495.0,933152,933152.0,,,
2493,2493,2493,2493,진양제약(주),7370,19-Dec,68277806,68277806.0,-216329,-216329.0,1646855,1646855.0,-2.545407906,-114.76149696860105,76.483038133123
2494,2494,2494,2494,차이나크리스탈신소재홀딩스,900250,18-Dec,279175045,,31510042,,25152543,,,,
2495,2495,2495,2495,차이나크리스탈신소재홀딩스,900250,19-Dec,298762118,,28534409,,22563142,,7.01605439,-9.44344345843779,-10.294788085642075
2496,2496,2496,2496,참존글로벌(주),158310,18-Dec,44183494,43258245.0,-5385060,-3235024.0,-10297533,-11570061.0,,,
2497,2497,2497,2497,참존글로벌(주),158310,19-Dec,74414602,74354461.0,-4930972,-5152757.0,-8402343,-8572895.0,68.42172328,8.43236658458773,18.40431101313295
2498,2498,2498,2498,참좋은여행(주),94850,18-Dec,153541309,153541309.0,12852408,12852408.0,10236082,10236082.0,,,
2499,2499,2499,2499,참좋은여행(주),94850,19-Dec,145642690,145642690.0,7138399,7138399.0,22889226,22889226.0,-5.144295728,-44.45866486653707,123.6131558930458
2500,2500,2500,2500,카페24(주),42000,18-Dec,148595797,135998108.0,15586724,13464391.0,-28248530,-29727908.0,,,
2501,2501,2501,2501,카페24(주),42000,19-Dec,231433763,148596424.0,9836691,5089530.0,7782008,5406019.0,55.74717971,-36.89058073,462.997956311533
2502,2502,2502,2502,커머스마이너 (주),223310,18-Dec,66456582,67052040.0,-12477209,-4743796.0,-25253937,-26350016.0,,,
2503,2503,2503,2503,커머스마이너 (주),223310,19-Dec,40535221,39826671.0,73016,247778.0,-2899962,-4608428.0,-39.00495665,17188.321737701328,88.51679245101467
2504,2504,2504,2504,컬러레이홀딩스,900310,18-Dec,140529363,,27855942,,26453562,,,,
2505,2505,2505,2505,컬러레이홀딩스,900310,19-Dec,167545509,,27626279,,24200498,,19.22455594,-0.8244668229134021,-8.517053393414468
2506,2506,2506,2506,케어룸의료산업(주),327970,18-Dec,0,,0,,0,,,,
2507,2507,2507,2507,케어룸의료산업(주),327970,19-Dec,0,,0,,0,,,,
2508,2508,2508,2508,케이디켐(주),221980,18-Dec,80220325,76583189.0,7268683,7305642.0,6853617,6135431.0,,,
2509,2509,2509,2509,케이디켐(주),221980,19-Dec,83290089,77692124.0,6421048,6272054.0,7491614,6067560.0,3.826666122,-11.661466045499576,9.30890944154014
2510,2510,2510,2510,케이만금세기차륜집단유한공사,900280,18-Dec,190815246,,28981665,,21220568,,,,
2511,2511,2511,2511,케이만금세기차륜집단유한공사,900280,19-Dec,231924811,,29464697,,21716747,,21.5441721,1.6666813311105488,2.3381984874297426
2512,2512,2512,2512,케이맥(주),43290,18-Dec,87138122,86832795.0,8050221,8269577.0,7834590,7801975.0,,,
2513,2513,2513,2513,케이맥(주),43290,19-Dec,86443633,86100729.0,-6330442,-6345935.0,-11091239,-11056561.0,-0.796997897,-178.63687220512332,-241.5675740530136
2514,2514,2514,2514,케이비아이메탈(주),24840,18-Dec,201374259,196664998.0,5287904,4740847.0,4400083,3749941.0,,,
2515,2515,2515,2515,케이비아이메탈(주),24840,19-Dec,219412825,212861723.0,10322201,9367295.0,6810934,5913764.0,8.957731782,95.20401656308435,54.791034623665055
2516,2516,2516,2516,케이에이치건설(주),226360,18-Dec,45989551,46324147.0,3454898,3698173.0,3078376,3433181.0,,,
2517,2517,2517,2517,케이에이치건설(주),226360,19-Dec,99065116,101518400.0,3620163,4082404.0,-4873118,-2564450.0,115.4078782,4.783498673,-258.301585
2518,2518,2518,2518,케이에이치전자(주),111870,18-Dec,131918941,127680137.0,778779,8103.0,2654440,1228487.0,,,
2519,2519,2519,2519,케이에이치전자(주),111870,19-Dec,189530273,174449914.0,-2604194,-2751876.0,-19356795,74482.0,43.67176659,-434.39448161802005,-829.2233013366283
2520,2520,2520,2520,케이엠제약(주),225430,18-Dec,32735715,32735715.0,1571674,1571674.0,-12330050,-12330050.0,,,
2521,2521,2521,2521,케이엠제약(주),225430,19-Dec,43142804,43142804.0,-1526031,-1526031.0,-902231,-902231.0,31.7912378,-197.095899,92.68266552
2522,2522,2522,2522,케이지이티에스(주),151860,18-Dec,226025059,219714907.0,13642630,15779587.0,11266355,13592704.0,,,
2523,2523,2523,2523,케이지이티에스(주),151860,19-Dec,433209372,433209372.0,15879854,15879854.0,97780142,97780142.0,91.66431099,16.398773550261204,767.8950911807767
2524,2524,2524,2524,케이피엑스라이프사이언스(주),114450,18-Dec,69372426,69372426.0,-1952090,-1952090.0,-1445275,-1445275.0,,,
2525,2525,2525,2525,케이피엑스라이프사이언스(주),114450,19-Dec,71894429,71894429.0,591103,591103.0,1195719,1195719.0,3.635454525,430.24532103542026,220.87078987621675
2526,2526,2526,2526,켄코아에어로스페이스(주),274090,18-Dec,58395402,41683563.0,-916230,-2136567.0,-9409101,-10699198.0,,,
2527,2527,2527,2527,켄코아에어로스페이스(주),274090,19-Dec,74318506,58141500.0,1023538,-2399149.0,-7592749,-9951256.0,27.26773591,211.7119063990483,19.30420345
2528,2528,2528,2528,코나아이(주),52400,18-Dec,153651968,146470939.0,-31867160,-30760607.0,-50128550,-49014094.0,,,
2529,2529,2529,2529,코나아이(주),52400,19-Dec,288455847,282835825.0,-2608530,3087830.0,-9657095,-6070643.0,87.73325897,91.81436312492234,80.73533944229386
2530,2530,2530,2530,코드네이처(주),78940,18-Dec,36027791,33778672.0,-1961003,-1282404.0,-13963933,-12869765.0,,,
2531,2531,2531,2531,코드네이처(주),78940,19-Dec,41171992,36325593.0,1502573,1567672.0,-4567623,-8097640.0,14.27842467,230.50966575334445,67.28985308079035
2532,2532,2532,2532,코리아에프티(주),123410,18-Dec,334118357,194259940.0,6768092,3562555.0,3984064,1644229.0,,,
2533,2533,2533,2533,코리아에프티(주),123410,19-Dec,332861087,210469725.0,8183271,3101697.0,5684939,3124714.0,-0.376294799,20.909570969188955,42.69195976771458
2534,2534,2534,2534,코스맥스엔비티(주),222040,18-Dec,275513504,207091912.0,17986459,25661191.0,7641534,21378180.0,,,
2535,2535,2535,2535,코스맥스엔비티(주),222040,19-Dec,286152979,258477382.0,-9905184,17494277.0,-17722534,6662226.0,3.861689117,-155.07022810882341,-331.923773420363
2536,2536,2536,2536,코아스템(주),166480,18-Dec,89263401,54212635.0,-4020568,-4258211.0,-3082155,-3984942.0,,,
2537,2537,2537,2537,코아스템(주),166480,19-Dec,85647966,48728403.0,-5088389,-6831892.0,-4370276,-6067778.0,-4.050299405,-26.55895883367723,-41.79286895045836
2538,2538,2538,2538,코오롱생명과학(주),102940,18-Dec,618903273,618903273.0,-34561006,-34561006.0,-50689554,-50689554.0,,,
2539,2539,2539,2539,코오롱생명과학(주),102940,19-Dec,278294781,278294781.0,-26542593,-26542593.0,-92323437,-92323437.0,-55.03420435,23.20075115869023,-82.13503515931507
2540,2540,2540,2540,코오롱티슈진(주),950160,18-Dec,164621431,164621431.0,-32940569,-32940569.0,-32265364,-32265364.0,,,
2541,2541,2541,2541,코오롱티슈진(주),950160,19-Dec,124536732,124536732.0,-44518987,-44518987.0,-49270012,-49270012.0,-24.34962371,-35.14941712148324,-52.70248307132069
2542,2542,2542,2542,코웰패션(주),33290,18-Dec,321841007,294116921.0,71010122,50477797.0,53350633,50251248.0,,,
2543,2543,2543,2543,코웰패션(주),33290,19-Dec,364382589,326404607.0,76083792,51329636.0,54430696,50910727.0,13.21819814,7.1449954698007705,2.024461452969077
2544,2544,2544,2544,코위버(주),56360,18-Dec,129376793,128777113.0,-842823,-1130243.0,6198516,11177908.0,,,
2545,2545,2545,2545,코위버(주),56360,19-Dec,164870776,164277748.0,11715872,11277257.0,20638977,20297008.0,27.43458249,1490.0750216830818,232.96642293090798
2546,2546,2546,2546,콜마비앤에이치(주),200130,18-Dec,291536883,223197623.0,58537312,52400843.0,49322397,43483238.0,,,
2547,2547,2547,2547,콜마비앤에이치(주),200130,19-Dec,386373979,294775725.0,74075200,63732405.0,54752737,47959980.0,32.53005075,26.54356250591076,11.009886644398081
2548,2548,2548,2548,큐렉소(주),60280,18-Dec,73338771,73338771.0,-3843912,-3843912.0,-29420161,-29420161.0,,,
2549,2549,2549,2549,큐렉소(주),60280,19-Dec,47125377,47125377.0,-4315231,-4315231.0,-25918257,-25918257.0,-35.74288694,-12.261440948700178,11.903075581401474
2550,2550,2550,2550,크로바하이텍(주),43590,18-Dec,65140546,63496122.0,-7088956,-6461272.0,-31215503,-31283800.0,,,
2551,2551,2551,2551,크로바하이텍(주),43590,19-Dec,27010183,25652205.0,-4246711,-3777315.0,-7477696,-7457778.0,-58.5355287,40.093985630606255,76.04492870097272
2552,2552,2552,2552,크루셜텍(주),114120,18-Dec,152030333,220926238.0,-29956631,-18201178.0,-53631814,-42842229.0,,,
2553,2553,2553,2553,크루셜텍(주),114120,19-Dec,107061952,82490801.0,-29142185,-38564686.0,-45131058,-117180804.0,-29.57855851,2.718750316081939,15.850211592693844
2554,2554,2554,2554,크리스탈지노믹스(주),83790,18-Dec,256919699,257055553.0,1756371,1773832.0,6907591,6907591.0,,,
2555,2555,2555,2555,크리스탈지노믹스(주),83790,19-Dec,379189388,231529185.0,-10560241,-9650230.0,-38091103,-38026120.0,47.59062442,-701.2534367738934,-651.4383089560456
2556,2556,2556,2556,키네마스터(주),139670,18-Dec,14016800,12744070.0,-3123903,2226874.0,-3144984,-3483503.0,,,
2557,2557,2557,2557,키네마스터(주),139670,19-Dec,14348847,12753329.0,317948,-391591.0,61731,-874012.0,2.36892158,1082.5200976260269,5194.659085386596
2558,2558,2558,2558,테고사이언스(주),191420,18-Dec,47562132,47387707.0,872812,1175010.0,-1860194,-2262829.0,,,
2559,2559,2559,2559,테고사이언스(주),191420,19-Dec,48569091,48539936.0,345960,418659.0,831875,952834.0,2.11714437,-60.36259813109811,323.6146055597295
2560,2560,2560,2560,테라사이언스(주),73640,18-Dec,47627853,47742760.0,328924,325412.0,-1989123,-1909455.0,,,
2561,2561,2561,2561,테라사이언스(주),73640,19-Dec,50474430,52700654.0,-2944449,-1175157.0,-2755497,-1307818.0,5.976706529,-995.1760893093846,-38.52823581045516
2562,2562,2562,2562,티제이미디어(주),32540,18-Dec,99795523,98358533.0,-1770794,-1612341.0,-1589132,-2795032.0,,,
2563,2563,2563,2563,티제이미디어(주),32540,19-Dec,105918758,104010766.0,451684,570153.0,901690,703178.0,6.135781261,492.04266699728134,276.23928401113466
2564,2564,2564,2564,티케이지애강(주),22220,18-Dec,83071031,83071031.0,10038886,10038886.0,7510360,7510360.0,,,
2565,2565,2565,2565,티케이지애강(주),22220,19-Dec,94318503,94318503.0,10214468,10214468.0,11522828,11522828.0,13.53958397,1.7490187656279792,53.42577453011573
2566,2566,2566,2566,팅크웨어(주),84730,18-Dec,198626631,196606236.0,7722988,5850635.0,1918367,1477803.0,,,
2567,2567,2567,2567,팅크웨어(주),84730,19-Dec,208700708,202722615.0,7827476,6286951.0,4050708,2864518.0,5.071866219,1.3529478486824011,111.15396584699381
2568,2568,2568,2568,파나케이아(주),58530,18-Dec,171434545,115881227.0,-14324756,-4033199.0,-17434471,-16684358.0,,,
2569,2569,2569,2569,파나케이아(주),58530,19-Dec,152329511,96528365.0,3401740,825565.0,-24929147,-22518573.0,-11.14421484,521.1008483893536,-42.987688011870276
2570,2570,2570,2570,패션플랫폼(주),225590,18-Dec,43262813,43262813.0,5004881,5004881.0,1210624,1210624.0,,,
2571,2571,2571,2571,패션플랫폼(주),225590,19-Dec,54773061,54773061.0,7459021,7459021.0,5543185,5543185.0,26.60540821,49.0349321,357.8783338
2572,2572,2572,2572,펌텍코리아(주),251970,18-Dec,132691631,130796281.0,24536405,24226269.0,20775700,20539556.0,,,
2573,2573,2573,2573,펌텍코리아(주),251970,19-Dec,294174682,214705584.0,26860377,25476282.0,22893194,19511111.0,121.6979924,9.471526085,10.19216681
2574,2574,2574,2574,풍국주정공업(주),23900,18-Dec,174072139,122733584.0,13432094,9775701.0,11420891,8524481.0,,,
2575,2575,2575,2575,풍국주정공업(주),23900,19-Dec,180073444,124685857.0,10526395,6005572.0,9109368,5438545.0,3.447596516,-21.632509421092497,-20.23942790453039
2576,2576,2576,2576,피씨엘(주),241820,18-Dec,10620981,10620981.0,-6003150,-6003150.0,-5771237,-5771237.0,,,
2577,2577,2577,2577,피씨엘(주),241820,19-Dec,15745442,15745442.0,-6412497,-6412497.0,-7965850,-7965850.0,48.24847159,-6.8188700932010695,-38.02673499632748
2578,2578,2578,2578,피아이첨단소재(주),178920,18-Dec,372365385,372365385.0,60533438,60533438.0,34984082,34984082.0,,,
2579,2579,2579,2579,피아이첨단소재(주),178920,19-Dec,392965082,392965082.0,33602431,33602431.0,17717933,17717933.0,5.532119211,-44.48947208318153,-49.354300621637
2580,2580,2580,2580,피앤씨테크(주),237750,18-Dec,65162377,65162377.0,1820811,1820811.0,2329408,2329408.0,,,
2581,2581,2581,2581,피앤씨테크(주),237750,19-Dec,68213532,68213532.0,2274703,2274703.0,2779484,2779484.0,4.682387507,24.92801284702256,19.32147567107179
2582,2582,2582,2582,피에스케이(주),319660,19-Dec,223929932,212387286.0,16899953,8134408.0,14971556,10618204.0,,,
2583,2583,2583,2583,피에스케이홀딩스(주),31980,18-Dec,319834249,311767437.0,67584477,61943757.0,53521668,52451498.0,,,
2584,2584,2584,2584,피에스케이홀딩스(주),31980,19-Dec,101648328,101016381.0,1462469,1937424.0,8394444,15273535.0,-68.21843554,-97.83608741989673,-84.31580271377193
2585,2585,2585,2585,피에스텍(주),2230,18-Dec,164245869,163770235.0,-1281022,-846091.0,-313610,1919614.0,,,
2586,2586,2586,2586,피에스텍(주),2230,19-Dec,168595348,163986607.0,-1739810,-1323639.0,2533315,2332888.0,2.64815123,-35.81421708604536,907.7915245049584
2587,2587,2587,2587,피에이치에이(주),43370,18-Dec,907869461,606651728.0,19331587,-1796879.0,44832284,41434150.0,,,
2588,2588,2588,2588,피에이치에이(주),43370,19-Dec,920596014,571696674.0,15579774,5877002.0,31622057,23550669.0,1.401804284,-19.407682359446227,-29.465879989518267
2589,2589,2589,2589,하나마이크론(주),67310,18-Dec,604901999,381914598.0,53421678,10830253.0,21646722,6329668.0,,,
2590,2590,2590,2590,하나마이크론(주),67310,19-Dec,706702384,445931059.0,45252915,3410081.0,14505784,7428241.0,16.829236,-15.291101488800107,-32.98854209889146
2591,2591,2591,2591,하나머티리얼즈(주),166090,18-Dec,248816460,248816460.0,49615391,49615391.0,36245778,36245778.0,,,
2592,2592,2592,2592,하나머티리얼즈(주),166090,19-Dec,295094740,295094740.0,40894321,40894321.0,27651938,27651938.0,18.59936437,-17.57734812570559,-23.709906295844995
2593,2593,2593,2593,하이록코리아(주),13030,18-Dec,371320917,351513112.0,10848265,8320877.0,12204679,10600289.0,,,
2594,2594,2594,2594,하이록코리아(주),13030,19-Dec,381305426,361032353.0,14922325,12743739.0,13597494,12979846.0,2.688916391,37.55494542214815,11.412139557296017
2595,2595,2595,2595,하이즈항공(주),221840,18-Dec,130513801,128266572.0,1221447,1960632.0,639869,1492570.0,,,
2596,2596,2596,2596,하이즈항공(주),221840,19-Dec,137289915,130308140.0,3831642,3631457.0,3705357,3708298.0,5.191875455,213.69695123898128,479.08056180249395
2597,2597,2597,2597,한국기업평가(주),34950,18-Dec,130727075,98926072.0,25376676,10005279.0,20233820,12259195.0,,,
2598,2598,2598,2598,한국기업평가(주),34950,19-Dec,160337154,122705216.0,31647801,14889179.0,24756035,16957087.0,22.65030331,24.71216088348214,22.34978367900871
2599,2599,2599,2599,한국맥널티(주),222980,18-Dec,44301261,41100683.0,742067,705204.0,716158,479176.0,,,
2600,2600,2600,2600,한국맥널티(주),222980,19-Dec,52878565,49056454.0,2098267,1541132.0,-776324,-1330327.0,19.36130893,182.75977775591693,-208.40121872547678
2601,2601,2601,2601,한국선재(주),25550,18-Dec,234583248,182601381.0,7223970,5159971.0,6813160,6633208.0,,,
2602,2602,2602,2602,한국선재(주),25550,19-Dec,229003496,182154763.0,6691765,2834294.0,3087715,2606858.0,-2.378580759,-7.3672094430071,-54.6801337411715
2603,2603,2603,2603,한국알콜산업(주),17890,18-Dec,376499891,308443641.0,28504495,29087829.0,28673959,24048369.0,,,
2604,2604,2604,2604,한국알콜산업(주),17890,19-Dec,437078589,324588968.0,33099998,31702009.0,32051477,23388847.0,16.08996429,16.122029174696834,11.779043138061262
2605,2605,2605,2605,한국유니온제약(주),80720,18-Dec,85701587,85662982.0,7768137,7777319.0,5828233,5839263.0,,,
2606,2606,2606,2606,한국유니온제약(주),80720,19-Dec,96427861,95814762.0,791301,1281911.0,411158,631476.0,12.51584058,-89.81350355,-92.94540901
2607,2607,2607,2607,한국전자금융(주),63570,18-Dec,410851152,381877405.0,24912677,23803623.0,12284405,15508226.0,,,
2608,2608,2608,2608,한국전자금융(주),63570,19-Dec,455809892,418595503.0,16029887,22129278.0,2831127,5634879.0,10.94282924,-35.6557025164337,-76.95348696172097
2609,2609,2609,2609,한국전자인증(주),41460,18-Dec,52746564,52338956.0,3596865,6219403.0,2736981,2801699.0,,,
2610,2610,2610,2610,한국전자인증(주),41460,19-Dec,57585101,57137539.0,2321880,6897444.0,1581975,1666824.0,9.173179508,-35.44711853238862,-42.20000065765893
2611,2611,2611,2611,한국정밀기계(주),101680,18-Dec,90621807,90621807.0,-14970733,-14970733.0,-18523299,-18523299.0,,,
2612,2612,2612,2612,한국정밀기계(주),101680,19-Dec,86045248,86045248.0,-1446798,-1446798.0,-1228940,-1228940.0,-5.050174071,90.33582390387966,93.36543668598127
2613,2613,2613,2613,한국정보공학(주),39740,18-Dec,63305210,61954670.0,-1600248,-310907.0,-9578135,-10098440.0,,,
2614,2614,2614,2614,한국정보공학(주),39740,19-Dec,85133950,83740169.0,986812,710607.0,1716720,1984054.0,34.48174329,262.16341106512687,657.932277832145
2615,2615,2615,2615,한국정보인증(주),53300,18-Dec,100615835,100101105.0,9011736,8844034.0,7850787,7841019.0,,,
2616,2616,2616,2616,한국정보인증(주),53300,19-Dec,109192283,109810396.0,9271306,9392395.0,7140226,7834839.0,8.523954505,2.880355128024168,-9.050825095624171
2617,2617,2617,2617,한국정보통신(주),25770,18-Dec,288596585,290157439.0,33546506,33781355.0,24963404,25796655.0,,,
2618,2618,2618,2618,한국정보통신(주),25770,19-Dec,353591699,353432003.0,34228775,32833011.0,24527399,22725905.0,22.52109601,2.03380047984729,-1.7465767088494824
2619,2619,2619,2619,한국컴퓨터(주),54040,18-Dec,135316307,123554007.0,-5305299,84853.0,-6041247,1408647.0,,,
2620,2620,2620,2620,한국컴퓨터(주),54040,19-Dec,128593746,114006478.0,7190860,358510.0,7581510,-2162493.0,-4.968034636,235.541088259116,225.49577926543972
2621,2621,2621,2621,한라아이엠에스(주),92460,18-Dec,105176904,102777088.0,-289629,-405851.0,2486506,2503606.0,,,
2622,2622,2622,2622,한라아이엠에스(주),92460,19-Dec,112841733,110090605.0,1203271,973000.0,4364489,4087753.0,7.287559063,515.4525271985885,75.52698445127419
2623,2623,2623,2623,한솔아이원스(주),114810,18-Dec,255628828,255628828.0,4489866,4489866.0,270089,270089.0,,,
2624,2624,2624,2624,한솔아이원스(주),114810,19-Dec,241156808,241156783.0,-2137852,-2137852.0,-6192740,-6192740.0,-5.661341138,-147.6150513177899,-2392.8516155785687
2625,2625,2625,2625,한솔인티큐브(주),70590,18-Dec,40357732,40357732.0,194280,194280.0,-2307400,-2307400.0,,,
2626,2626,2626,2626,한솔인티큐브(주),70590,19-Dec,40780682,40780682.0,-1012658,-1012658.0,-888970,-888970.0,1.0480024,-621.236359892938,61.47308659096819
2627,2627,2627,2627,한양디지텍(주),78350,18-Dec,65770822,56763563.0,2937270,1002369.0,937303,2371169.0,,,
2628,2628,2628,2628,한양디지텍(주),78350,19-Dec,94167003,87515919.0,-7941439,-5738865.0,-12782260,-5510626.0,43.17443531,-370.36802881587323,-1463.7276312995905
