,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
643,643,(주)아모텍,52710,16-Dec,354239615,359272487.0,28986366,28458023.0,16341937,16415189.0,,,
644,644,(주)아모텍,52710,17-Dec,394148895,401575882.0,40890159,41174646.0,25331268,27065497.0,11.26618207,41.066869161867345,55.007744797939196
645,645,(주)아미노로직스,74430,16-Dec,49025731,52753434.0,780112,780132.0,-3741557,-3741503.0,,,
646,646,(주)아미노로직스,74430,17-Dec,49371249,53098982.0,1075247,1075247.0,542129,541991.0,0.704768686,37.83238816990381,790.1599065904978
647,647,(주)아바코,83930,16-Dec,173786346,170493888.0,12174690,12854915.0,13723084,14208527.0,,,
648,648,(주)아바코,83930,17-Dec,186316025,185591390.0,1796827,3077211.0,-1816577,383040.0,7.209817853,-85.24129156471335,-113.2373816264624
649,649,(주)아바텍,149950,16-Dec,130366381,130363361.0,10662936,11714288.0,8145186,8000745.0,,,
650,650,(주)아바텍,149950,17-Dec,150213583,150224726.0,15889073,16033013.0,14435536,14367999.0,15.22417194,49.012176383690196,77.22782512271665
651,651,(주)아스타,246720,16-Dec,6758319,7904244.0,-5158936,-3965137.0,-5166236,-3993851.0,,,
652,652,(주)아스타,246720,17-Dec,23646565,15460302.0,-5212061,-2259976.0,-4314269,-4839567.0,249.8882636,-1.029766603035975,16.491058480487535
653,653,(주)아스트,67390,16-Dec,224110366,166951790.0,7340525,11863754.0,6187874,11478951.0,,,
654,654,(주)아스트,67390,17-Dec,310505612,230553103.0,8051740,6567576.0,1466069,981493.0,38.5503123,9.68888465062104,-76.30738764234695
655,655,(주)아시아경제,127710,16-Dec,99241320,58352550.0,9786800,5785393.0,6836613,3421130.0,,,
656,656,(주)아시아경제,127710,17-Dec,129002693,83755392.0,6380476,5539576.0,9975159,20066675.0,29.98889273,-34.80528875628398,45.9079079070294
657,657,(주)아우딘퓨쳐스,227610,16-Dec,32207637,32207637.0,9608322,9608322.0,9122506,9122506.0,,,
658,658,(주)아우딘퓨쳐스,227610,17-Dec,52672720,52672720.0,-532749,-532749.0,-321630,-321630.0,63.5410881,-105.54466222093724,-103.52567594913064
659,659,(주)아이디스,143160,16-Dec,185103866,153936600.0,-1201336,5010814.0,-8019591,-2967385.0,,,
660,660,(주)아이디스,143160,17-Dec,163258361,161616940.0,-4927418,-5883889.0,9516813,11171244.0,-11.80175513,-310.1615201742061,218.66955559204953
661,661,(주)아이디스홀딩스,54800,16-Dec,554231531,180379160.0,31285205,6240002.0,20862922,2808689.0,,,
662,662,(주)아이디스홀딩스,54800,17-Dec,774739599,278781262.0,32238044,6071203.0,30867107,4582740.0,39.78627264,3.045653688380818,47.951983907143976
663,663,(주)아이센스,99190,16-Dec,217575304,201790020.0,25698027,26789574.0,17544912,20369638.0,,,
664,664,(주)아이센스,99190,17-Dec,234077006,229745557.0,22756027,27027425.0,15144223,19896111.0,7.584363527,-11.44834971182807,-13.683106532537753
665,665,(주)아이씨디,40910,16-Dec,241202452,241210734.0,16133150,16097683.0,10353734,10340825.0,,,
666,666,(주)아이씨디,40910,17-Dec,237851633,237830610.0,37279580,37175156.0,24892032,24789582.0,-1.389214319,131.0744027049894,140.4159890528383
667,667,(주)아이앤씨테크놀로지,52860,16-Dec,59436360,56954918.0,479753,988964.0,1468547,3080509.0,,,
668,668,(주)아이앤씨테크놀로지,52860,17-Dec,62120310,59500034.0,6933939,6001155.0,6264328,5528739.0,4.515670206,1345.314359680919,326.5663952192201
669,669,(주)아이에스시,95340,16-Dec,196506637,177200365.0,10764134,13197844.0,8783165,12482265.0,,,
670,670,(주)아이에스시,95340,17-Dec,211233455,195314543.0,22193085,22260190.0,16120713,17177840.0,7.494310739,106.17622374452047,83.54104699160268
671,671,(주)아이에스이커머스,69920,16-Dec,88774842,56705549.0,-411764,338666.0,29492,1846248.0,,,
672,672,(주)아이에스이커머스,69920,17-Dec,97041544,97041544.0,-1396778,-1396778.0,33707586,33707586.0,9.311987286,-239.21809580244994,114193.99837243998
673,673,(주)아이에이,38880,16-Dec,88070436,77751067.0,2239715,2440397.0,652722,1508735.0,,,
674,674,(주)아이에이,38880,17-Dec,85018705,79707977.0,-3986369,-230209.0,-8830992,-1885065.0,-3.465102637,-277.9855472682908,-1452.9484221460284
675,675,(주)아이엠,101390,16-Dec,147659419,129047930.0,-10915661,-1559711.0,-15760351,-3571489.0,,,
676,676,(주)아이엠,101390,17-Dec,136172605,121616353.0,1206183,5881160.0,-3680685,-3687615.0,-7.779262629,1004.9755302470686,76.64591987830728
677,677,(주)아이엠비씨,52220,16-Dec,70835540,67371861.0,1909834,2589484.0,1774106,2178555.0,,,
678,678,(주)아이엠비씨,52220,17-Dec,65406293,62105451.0,143550,194195.0,-175504,-78643.0,-7.66458052,-92.4836399393874,-109.8925317878413
679,679,(주)아이엠텍,226350,16-Dec,61406731,61406731.0,275339,275339.0,-16934681,-16934681.0,,,
680,680,(주)아이엠텍,226350,17-Dec,47607120,47664340.0,-6639818,-6585257.0,-20964654,-20748002.0,-22.47247293,-2511.506542843549,-23.797159214277492
681,681,(주)아이오케이컴퍼니,78860,16-Dec,86769270,86769270.0,-2192503,-2192503.0,-4774296,-4774296.0,,,
682,682,(주)아이오케이컴퍼니,78860,17-Dec,84844704,85408291.0,-146970,129773.0,-4374619,-4103066.0,-2.218027189,93.29670244464889,8.371433191406648
683,683,(주)아이윈,90150,16-Dec,97376932,93205508.0,1519653,736122.0,2072714,961080.0,,,
684,684,(주)아이윈,90150,17-Dec,97244600,94053668.0,-3548771,-2792735.0,-2987595,-2166770.0,-0.135896662,-333.52508763513777,-244.1392782602906
685,685,(주)아이윈플러스,123010,16-Dec,28068902,28068902.0,31694,31694.0,-394282,-394282.0,,,
686,686,(주)아이윈플러스,123010,17-Dec,21820800,21820800.0,-3105904,-3105904.0,-3219305,-3219305.0,-22.25987322,-9899.659241496813,-716.4980901994005
687,687,(주)아이즈비전,31310,16-Dec,114884572,72891802.0,4545345,1842626.0,3957647,1803272.0,,,
688,688,(주)아이즈비전,31310,17-Dec,130894359,75270980.0,8563435,1426455.0,5610444,1558676.0,13.93554132,88.40011044266167,41.762112689686575
689,689,(주)아이컴포넌트,59100,16-Dec,69364376,69364376.0,5465523,5465523.0,5654928,5654928.0,,,
690,690,(주)아이컴포넌트,59100,17-Dec,56512382,56512382.0,-4086988,-4086988.0,-8303058,-8303058.0,-18.52823415,-174.77761963493703,-246.82871293852017
691,691,(주)아이톡시,52770,16-Dec,24141850,24141850.0,-938070,-938070.0,-3825565,-3825565.0,,,
692,692,(주)아이톡시,52770,17-Dec,15293908,15293908.0,-10068615,-10068615.0,-21108362,-21108362.0,-36.64980936,-973.333013527775,-451.7710978639757
693,693,(주)아이티센,124500,16-Dec,158288305,82954351.0,-3761136,-3642228.0,-7403425,-5043574.0,,,
694,694,(주)아이티센,124500,17-Dec,172136603,82325904.0,3523656,4176680.0,-126450,1850442.0,8.748781535,206.73959092488028,98.29200674012367
695,695,(주)아이티엑스에이아이,99520,16-Dec,25572865,25572865.0,-4333667,-4333667.0,-6938378,-6938378.0,,,
696,696,(주)아이티엑스에이아이,99520,17-Dec,27909280,27909280.0,390828,390828.0,-337114,-337114.0,9.13630522,1208.8425087250657,95.14131400739481
697,697,(주)아즈텍더블유비이,32080,16-Dec,93020451,93020451.0,3462943,3462943.0,4318266,4318266.0,,,
698,698,(주)아즈텍더블유비이,32080,17-Dec,101593818,101593818.0,-2761330,-2761330.0,-364557,-364557.0,9.216647423,-179.73940085066374,-108.4422080529546
699,699,(주)아진엑스텍,59120,16-Dec,41100358,41100358.0,1028174,1028174.0,1148670,1148670.0,,,
700,700,(주)아진엑스텍,59120,17-Dec,46145660,46145660.0,7776916,7776916.0,6156377,6156377.0,12.27556704,656.3813128906196,435.9569763291459
701,701,(주)아프리카티비,67160,16-Dec,83426397,89753460.0,16020097,19296962.0,10048384,12974685.0,,,
702,702,(주)아프리카티비,67160,17-Dec,103442156,107453290.0,18322967,20893080.0,14659197,12985341.0,23.99211727,14.374881750091776,45.88611462300804
703,703,(주)안랩,53800,16-Dec,214599052,213794704.0,15243902,15106992.0,14617499,14428279.0,,,
704,704,(주)안랩,53800,17-Dec,223620399,222453370.0,16742127,16939039.0,16278990,16414480.0,4.203814936,9.82835628305666,11.366451949133022
705,705,(주)안트로젠,65660,16-Dec,35427915,35427915.0,120715,120715.0,371660,371660.0,,,
706,706,(주)안트로젠,65660,17-Dec,60298401,60298401.0,195957,195957.0,738764,738764.0,70.20025311,62.330282069336874,98.7741484152182
707,707,(주)알로이스,271400,16-Dec,0,,0,,0,,,0.0,0.0
708,708,(주)알로이스,271400,17-Dec,0,,0,,0,,,0.0,0.0
709,709,(주)알에프세미,96610,16-Dec,90145433,90146801.0,2627057,2911515.0,1044808,1509168.0,,,
710,710,(주)알에프세미,96610,17-Dec,93638264,96051216.0,219514,772255.0,-1374559,-671601.0,3.874662181,-91.64410973952982,-231.5609183696909
711,711,(주)알에프텍,61040,16-Dec,175342562,149594458.0,8980350,2451240.0,9756219,-1397722.0,,,
712,712,(주)알에프텍,61040,17-Dec,185953928,152284034.0,10368897,-1838537.0,3734459,-12804189.0,6.05179135,15.4620588284421,-61.72227171202287
713,713,(주)알엔투테크놀로지,148250,16-Dec,27140499,27140499.0,1076365,1076365.0,1232656,1232656.0,,,
714,714,(주)알엔투테크놀로지,148250,17-Dec,35450020,35450020.0,713880,713880.0,776801,776801.0,30.61668468,-33.67677321354745,-36.981526070533874
715,715,(주)알테오젠,196170,16-Dec,47949615,46805862.0,-5411191,-5383739.0,-3587199,-3276813.0,,,
716,716,(주)알테오젠,196170,17-Dec,43013380,41274016.0,-6173477,-6315113.0,-7448958,-7812953.0,-10.29462906,-14.08721296291334,-107.65388259753641
717,717,(주)알톤스포츠,123750,16-Dec,81903772,66162908.0,-5855065,-5098332.0,-4510018,-3369318.0,,,
718,718,(주)알톤스포츠,123750,17-Dec,59131622,49029050.0,-13199504,-12156675.0,-21315788,-19181227.0,-27.80354243,-125.43736064416022,-372.6319939299577
719,719,(주)알티캐스트,85810,16-Dec,170945346,103803105.0,1584181,2781094.0,902016,1464905.0,,,
720,720,(주)알티캐스트,85810,17-Dec,171544134,106331567.0,5739386,6255842.0,1050839,2466587.0,0.350280376,262.29357630220284,16.49893128281538
721,721,(주)알파홀딩스,117670,16-Dec,73894609,73886717.0,-1371402,-83830.0,-41887041,-42745872.0,,,
722,722,(주)알파홀딩스,117670,17-Dec,63151264,67409488.0,-6312632,-1407560.0,-10332532,-5720132.0,-14.5387399,-360.3050017427421,75.33238979568884
723,723,(주)액션스퀘어,205500,16-Dec,28514117,28514117.0,-11423453,-11423453.0,-8741482,-8741482.0,,,
724,724,(주)액션스퀘어,205500,17-Dec,24963687,24636039.0,-10796217,-10773996.0,-12258989,-12544739.0,-12.45148149,5.490774111820655,-40.2392523373039
725,725,(주)액토즈소프트,52790,16-Dec,147737258,140470575.0,10882396,13685602.0,-2263407,-28387222.0,,,
726,726,(주)액토즈소프트,52790,17-Dec,143736510,150265224.0,6643079,9427815.0,-7477694,645361.0,-2.708015604,-38.9557318075909,-230.373370763632
727,727,(주)앤디포스,238090,16-Dec,88789864,88789864.0,16811578,16811578.0,14928811,14928811.0,,,
728,728,(주)앤디포스,238090,17-Dec,92726264,92726264.0,9092143,9092143.0,8072425,8072425.0,4.433388928,-45.9173731341579,-45.92720746481418
729,729,(주)앤씨앤,92600,16-Dec,65331021,63671211.0,-1287951,-146282.0,810604,2024268.0,,,
730,730,(주)앤씨앤,92600,17-Dec,60379404,58644204.0,-10871793,-7882440.0,-8961209,-4411427.0,-7.579273864,-744.1154205400671,-1205.4977522933516
731,731,(주)야스,255440,16-Dec,81082802,81082802.0,16055794,16055794.0,13063901,13063901.0,,,
732,732,(주)야스,255440,17-Dec,126152861,125982691.0,17754370,17643042.0,16240812,16240812.0,55.58522632,10.579208975899915,24.318241542093745
733,733,(주)어스앤에어로스페이스,263540,16-Dec,36431963,36431963.0,2441877,2441877.0,2044046,2044046.0,,,
734,734,(주)어스앤에어로스페이스,263540,17-Dec,61475210,61475210.0,3194061,3194061.0,747316,747316.0,68.73976843,30.803517130469714,-63.43937465203816
735,735,(주)얼라인드제네틱스,238120,16-Dec,25860714,26060933.0,-1596922,-1321554.0,-1555620,-1258639.0,,,
736,736,(주)얼라인드제네틱스,238120,17-Dec,24307065,25187654.0,-1541047,-905677.0,-1754366,-1119306.0,-6.007757558,3.498918544550078,-12.775999280029826
737,737,(주)에너토크,19990,16-Dec,42870809,42835616.0,2092001,2123485.0,1971675,1991911.0,,,
738,738,(주)에너토크,19990,17-Dec,42508123,42797803.0,300591,487820.0,400112,617726.0,-0.845997564,-85.63141222207828,-79.7070003930668
739,739,(주)에스디생명공학,217480,16-Dec,68592467,67647025.0,28081047,30463129.0,22451711,24450665.0,,,
740,740,(주)에스디생명공학,217480,17-Dec,128073431,126080836.0,19437157,26498623.0,13459906,20518295.0,86.71646698,-30.7819363003096,-40.04953119163168
741,741,(주)에스디시스템,121890,16-Dec,42236507,42236507.0,-7320516,-7320516.0,-6881435,-6881435.0,,,
742,742,(주)에스디시스템,121890,17-Dec,35094048,35094048.0,-7518695,-7518695.0,-9147176,-9147176.0,-16.910629,-2.7071725545029888,-32.925414539263976
743,743,(주)에스마크,30270,16-Dec,104614742,103355175.0,-16257012,-15207041.0,-20911963,-20068923.0,,,
744,744,(주)에스마크,30270,17-Dec,65810066,59062302.0,-10559882,-8917503.0,-84466669,-84728284.0,-37.09293285,35.04413972260093,-303.9155434618931
745,745,(주)에스비에스콘텐츠허브,46140,16-Dec,239635541,240014775.0,14307966,14415784.0,3120400,2780341.0,,,
746,746,(주)에스비에스콘텐츠허브,46140,17-Dec,211510721,205045922.0,134745,595453.0,-6068056,-5893584.0,-11.7364978,-99.0582518856978,-294.4640430714011
747,747,(주)에스씨디,42110,16-Dec,118406948,115698115.0,9765189,8381498.0,7014428,5819792.0,,,
748,748,(주)에스씨디,42110,17-Dec,120553513,117064333.0,7676352,6275263.0,3463529,2563395.0,1.812870812,-21.390645895332902,-50.622787773999534
749,749,(주)에스아이리소스,65420,16-Dec,32219662,13742124.0,-3890260,-3064441.0,-480876,-3898280.0,,,
750,750,(주)에스아이리소스,65420,17-Dec,29671701,18409070.0,733521,-1121224.0,-675459,1754705.0,-7.908093511,630.3542775189804,-40.464277693209894
751,751,(주)에스앤더블류,103230,16-Dec,70213694,70213694.0,-2065391,-2065391.0,-1072387,-1072387.0,,,
752,752,(주)에스앤더블류,103230,17-Dec,64140404,64140404.0,-4625048,-4625048.0,-4191839,-4191839.0,-8.649722944,-123.93086829563991,-290.8886437452151
753,753,(주)에스앤에스텍,101490,16-Dec,120973700,120973700.0,7304858,7304858.0,8961485,8961485.0,,,
754,754,(주)에스앤에스텍,101490,17-Dec,120963274,120963274.0,2443055,2443055.0,3131678,3131678.0,-0.008618402,-66.55574961210745,-65.05402843390354
755,755,(주)에스에너지,95910,16-Dec,345540954,280636715.0,6078887,2813381.0,2965794,2839990.0,,,
756,756,(주)에스에너지,95910,17-Dec,301905196,227789606.0,7620670,4266038.0,-2778448,-4135901.0,-12.62824493,25.362915941684722,-193.68310813225733
757,757,(주)에스에이엠티,31330,16-Dec,282323482,259013003.0,28536926,29209603.0,38647295,32256841.0,,,
758,758,(주)에스에이엠티,31330,17-Dec,285611568,255376737.0,34192184,34192184.0,29462675,26257075.0,1.164651972,19.81733421462424,-23.765233763449682
759,759,(주)에스에이티,158300,16-Dec,33797048,33795018.0,1184914,1396501.0,2741982,2953572.0,,,
760,760,(주)에스에이티,60540,16-Dec,93367231,68109159.0,5209267,3175931.0,4063646,2836691.0,176.2585389,,
761,761,(주)에스에이티,60540,17-Dec,123940681,71640551.0,8047092,4666389.0,6899003,2987125.0,32.74537509,54.47647432930584,69.77372044710589
762,762,(주)에스에이티,158300,17-Dec,40014948,40177166.0,571655,716368.0,-1024703,-879885.0,-67.71443591,-51.755570446462784,-137.37088719036083
763,763,(주)에스에프씨,112240,16-Dec,97948338,97999999.0,271858,272402.0,1853863,1855650.0,,,
764,764,(주)에스에프씨,112240,17-Dec,120568042,121939911.0,-3049542,-3409319.0,-15916306,-13965431.0,23.09350466,-1221.7407617211927,-958.548123566844
765,765,(주)에스에프에이,56190,16-Dec,1505259885,875502496.0,120809125,104677932.0,79563595,90456123.0,,,
766,766,(주)에스에프에이,56190,17-Dec,1810808943,1216504602.0,236087843,192000827.0,203335873,178761205.0,20.29875778,95.4221943085839,155.56395861700315
767,767,(주)에스에프에이반도체,36540,16-Dec,676174765,515339112.0,14812509,542715.0,7583047,3396761.0,,,
768,768,(주)에스에프에이반도체,36540,17-Dec,632921458,518921419.0,25462304,19508507.0,9865761,6686029.0,-6.396764452,71.89730652653105,30.102859707977547
769,769,(주)에스엘바이오닉스,214310,16-Dec,70810853,69870377.0,-8333884,-8232136.0,-11987723,-11859253.0,,,
770,770,(주)에스엘바이오닉스,214310,17-Dec,56424586,52542796.0,-90789,1001699.0,-14514435,-14327107.0,-20.31647183,98.91060398728851,-21.077497369600547
771,771,(주)에스엠라이프디자인그룹,63440,16-Dec,43573095,43573095.0,-2400747,-2400747.0,-3568945,-3568945.0,,,
772,772,(주)에스엠라이프디자인그룹,63440,17-Dec,45895630,44234219.0,598990,1621275.0,753042,768269.0,5.330204338,500.7991786173392,573.9370446801108
773,773,(주)에스엠엔터테인먼트,41510,16-Dec,525082697,392374869.0,20705234,16124346.0,4225515,5293893.0,,,
774,774,(주)에스엠엔터테인먼트,41510,17-Dec,797509024,436117975.0,10941301,25606894.0,-4709252,18673267.0,51.88255651,-47.1568348370272,-211.44800101289428
775,775,(주)에스엠컬처앤콘텐츠,48550,16-Dec,81197459,82348022.0,3485505,2486329.0,-471673,-528250.0,,,
776,776,(주)에스엠컬처앤콘텐츠,48550,17-Dec,300762940,300770279.0,-12965406,-15791809.0,-14019802,-17592661.0,270.4093006,-471.98070293974615,-2872.356272247934
777,777,(주)에스엠코어,7820,16-Dec,59712919,60157185.0,-14099570,-13362405.0,-12933415,-12283695.0,,,
778,778,(주)에스엠코어,7820,17-Dec,99113905,98589612.0,532389,430872.0,-1832609,-2392558.0,65.98402265,2748.3586249903738,85.83043225629116
779,779,(주)에스제이케이,80440,16-Dec,48084506,51230303.0,-6045603,-4079424.0,-8480525,-8631517.0,,,
780,780,(주)에스제이케이,80440,17-Dec,45523072,49964482.0,-4861857,-5067380.0,-7478672,-7530781.0,-5.326942529,19.580280081242517,11.813572862529147
781,781,(주)에스지엔지,40610,16-Dec,1279921140,123898414.0,46432177,3357280.0,25731974,1972937.0,,,
782,782,(주)에스지엔지,40610,17-Dec,1234294674,130881255.0,28577980,3070045.0,-1419804,2686807.0,-3.564787281,-38.45220739919216,-105.51766452119065
783,783,(주)에스코넥,96630,16-Dec,178346876,134607919.0,17631251,8794296.0,11044545,4997022.0,,,
784,784,(주)에스코넥,96630,17-Dec,169031564,125468639.0,19445173,4029654.0,14080477,5114609.0,-5.223142793,10.288107179689064,27.488067638820795
785,785,(주)에스텍파마,41910,16-Dec,97473231,97447399.0,2775123,2860562.0,4147832,3021739.0,,,
786,786,(주)에스텍파마,41910,17-Dec,96850991,96826832.0,2534789,2541552.0,1514426,1650094.0,-0.638370139,-8.660300822702274,-63.48873339132347
787,787,(주)에스티아이,39440,16-Dec,144367199,131862902.0,22117966,19966054.0,17131720,15567668.0,,,
788,788,(주)에스티아이,39440,17-Dec,164687148,151167373.0,33177119,30660136.0,25240075,23113275.0,14.07518407,50.000768605937814,47.329485889332766
789,789,(주)에스티오,98660,16-Dec,75460359,74537177.0,5060739,6021837.0,3213670,3213670.0,,,
790,790,(주)에스티오,98660,17-Dec,70331254,69460621.0,1086782,1597061.0,-135867,-135867.0,-6.797085341,-78.5252311964715,-104.22778318869081
