회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률
인선이엔티(주),60150,17-Dec,160280182,13231722,74522704,328561,12.1133275
인크로스(주),216050,16-Dec,31454021,0,31454021,0,#DIV/0!
인크로스(주),216050,17-Dec,36750462,0,35094262,0,#DIV/0!
인탑스(주),49070,16-Dec,617419001,17313055,135532968,3930631,35.66204815
인탑스(주),49070,17-Dec,687484774,18673333,167660485,6789124,36.81639341
인포뱅크(주),39290,16-Dec,109764572,2407,80338390,0,45602.23182
인포뱅크(주),39290,17-Dec,119101607,1615,79879472,0,73747.12508
인화정공(주),101930,16-Dec,95773760,35107257,45527575,9531039,2.728033124
인화정공(주),101930,17-Dec,103511365,32725114,41818110,6517197,3.163055903
잉글우드랩(주),950140,16-Dec,79182410,20802643,0,0,3.80636297
잉글우드랩(주),950140,17-Dec,87135463,20360843,78197408,19089145,4.279560674
자안바이오(주),221610,16-Dec,55380057,8447127,32675619,1739362,6.556081967
자안바이오(주),221610,17-Dec,45797046,7470592,25552670,1797728,6.130310155
자이글(주),234920,16-Dec,102001507,3599916,102001507,3599916,28.33441308
자이글(주),234920,17-Dec,82503007,2669397,82404538,2669397,30.90698274
재영솔루텍(주),49630,16-Dec,138836151,23032393,116976188,16871899,6.027864799
재영솔루텍(주),49630,17-Dec,132551844,20749101,116281302,16096428,6.38831745
제너셈(주),217190,16-Dec,17807553,6753974,17807553,6753974,2.636603724
제너셈(주),217190,17-Dec,27665507,5233746,27665507,5233746,5.285985793
제룡산업(주),147830,16-Dec,35207645,2430539,35207645,2430539,14.48552975
제룡산업(주),147830,17-Dec,34296565,2754651,34296565,2754651,12.45042112
제룡전기(주),33100,16-Dec,39878449,9386400,39878449,9386400,4.248535008
제룡전기(주),33100,17-Dec,47658363,4306839,47658363,4306839,11.06574056
제이더블유신약(주),67290,16-Dec,83384684,10987933,78392265,10689800,7.588750678
제이더블유신약(주),67290,17-Dec,76842748,11080907,70485280,10822465,6.934698396
제이스코홀딩스(주),23440,16-Dec,37855279,2893724,37855279,2893724,13.08185542
제이스코홀딩스(주),23440,17-Dec,31008596,10047004,31008596,10047004,3.086352509
제이씨케미칼(주),137950,16-Dec,154841094,16098251,153804664,14331508,9.618504147
제이씨케미칼(주),137950,17-Dec,171757136,15078255,155078140,12859645,11.39104863
제이씨현시스템(주),33320,16-Dec,189796639,17216905,155242706,13837733,11.02385353
제이씨현시스템(주),33320,17-Dec,284463568,16784823,229175438,13106508,16.94766564
제이엔케이히터(주),126880,16-Dec,143538354,654511,106772446,567637,219.3062515
제이엔케이히터(주),126880,17-Dec,119417582,84871,96715708,84871,1407.048132
제이엠아이(주),33050,16-Dec,111661318,9939236,16685967,672086,11.23439649
제이엠아이(주),33050,17-Dec,117723560,15159008,15146855,644791,7.765914498
제이엠티(주),94970,16-Dec,96453932,8274286,99569337,3792447,11.65707011
제이엠티(주),94970,17-Dec,148025185,8479703,115432823,5252472,17.4564115
조광아이엘아이(주),44060,16-Dec,24499975,6001033,24499975,6001612,4.082626275
조광아이엘아이(주),44060,17-Dec,20369538,6113378,20324881,6113378,3.331961151
조아제약(주),34940,16-Dec,55550555,6663208,53967907,6443278,8.336908438
조아제약(주),34940,17-Dec,58865464,9101350,57172020,8826848,6.467772803
주성엔지니어링(주),36930,16-Dec,268011411,46229254,266960505,45636393,5.797441832
주성엔지니어링(주),36930,17-Dec,272687423,41178278,272535493,40633728,6.622118171
줌인터넷(주),239340,16-Dec,0,0,,,#DIV/0!
줌인터넷(주),229480,16-Dec,19291152,0,19291152,0,#DIV/0!
줌인터넷(주),229480,17-Dec,22368370,0,22368370,0,#DIV/0!
줌인터넷(주),239340,17-Dec,0,0,,,#DIV/0!
지나인제약(주),78650,16-Dec,93027788,9480697,94977197,8687045,9.812336371
지나인제약(주),78650,17-Dec,82030966,10243882,83867144,10205588,8.007800754
지니언스(주),263860,16-Dec,20614791,653787,20614791,653787,31.53135654
지니언스(주),263860,17-Dec,20812400,651801,20812400,651801,31.93060459
지더블유바이텍(주),36180,16-Dec,28818348,5980554,28818348,5980554,4.818675327
지더블유바이텍(주),36180,17-Dec,34982098,7389028,34982098,7389028,4.734330145
지스마트글로벌(주),114570,16-Dec,90159753,5375191,90159753,5375191,16.7733115
지스마트글로벌(주),114570,17-Dec,96155431,1682073,96155431,1682073,57.16483827
지에이치신소재(주),130500,16-Dec,55030268,3157604,45695312,2009192,17.42785606
지에이치신소재(주),130500,17-Dec,54476127,2537144,43104718,1593665,21.47143678
지엔원에너지(주),270520,17-Dec,0,0,,,#DIV/0!
지엘팜텍(주),204840,16-Dec,4635602,60154,4635602,60154,77.06224025
지엘팜텍(주),204840,17-Dec,2413833,0,2413833,0,#DIV/0!
진양제약(주),7370,16-Dec,36132341,6908699,36132341,6908699,5.229977598
진양제약(주),7370,17-Dec,43449787,6826834,43449787,6826834,6.364558886
차이나그레이트스타인터내셔널리미티드,900040,16-Dec,578252712,805904,,,717.5205881
차이나그레이트스타인터내셔널리미티드,900040,17-Dec,509270923,995934,,,511.3500724
차이나크리스탈신소재홀딩스,900250,16-Dec,65044270,1813415,,,35.86838644
차이나크리스탈신소재홀딩스,900250,17-Dec,71468293,4141209,,,17.25783292
차이나하오란리사이클링유한공사,900090,16-Dec,412460583,12194808,,,33.82263854
차이나하오란리사이클링유한공사,900090,17-Dec,392336566,10022621,,,39.14510645
참존글로벌(주),158310,16-Dec,5153311,1832513,3796332,1143027,2.812155221
참존글로벌(주),158310,17-Dec,13466507,1896485,10050862,1112881,7.100771691
참좋은여행(주),94850,16-Dec,73515202,9889877,73515202,9889877,7.433378797
참좋은여행(주),94850,17-Dec,56507195,0,56507195,0,#DIV/0!
카페24(주),42000,16-Dec,0,0,,,#DIV/0!
카페24(주),42000,17-Dec,142577728,501754,115369520,138092,284.1586275
커머스마이너 (주),223310,16-Dec,32856768,5576593,32856768,5576593,5.89190712
커머스마이너 (주),223310,17-Dec,15183138,3998457,14673045,3540084,3.797249289
컬러레이홀딩스,900310,16-Dec,40289983,4892928,,,8.234329833
컬러레이홀딩스,900310,17-Dec,47726790,6006564,,,7.945772325
케이디켐(주),221980,16-Dec,47698743,12562136,47380810,11963068,3.797024885
케이디켐(주),221980,17-Dec,50987523,9879711,50221511,9442607,5.160831425
케이만금세기차륜집단유한공사,900280,16-Dec,91005044,4389543,,,20.73223659
케이만금세기차륜집단유한공사,900280,17-Dec,106115277,3981232,,,26.65387925
케이맥(주),43290,16-Dec,89521275,4777025,89216787,4752050,18.73996368
케이맥(주),43290,17-Dec,89941257,2157247,89638146,2126538,41.69260961
케이비아이메탈(주),24840,16-Dec,358349653,36014140,358349653,36014140,9.950248791
케이비아이메탈(주),24840,17-Dec,471145212,52752927,459640265,51456880,8.931167213
케이에이치건설(주),226360,16-Dec,0,0,,,#DIV/0!
케이에이치건설(주),226360,17-Dec,35293973,24515,35293973,24515,1439.688884
케이에이치전자(주),111870,16-Dec,57243847,4427189,56917365,2257825,12.93006623
케이에이치전자(주),111870,17-Dec,47361093,5905572,47157690,1636052,8.019730011
케이엠제약(주),225430,16-Dec,0,0,,,#DIV/0!
케이엠제약(주),225430,17-Dec,0,0,,,#DIV/0!
케이지이티에스(주),151860,16-Dec,95363023,5922835,95363023,5922835,16.10090826
케이지이티에스(주),151860,17-Dec,108801442,4410563,108801442,4410563,24.66837952
케이피엑스라이프사이언스(주),114450,16-Dec,43304292,7260749,43304292,7260749,5.964163201
케이피엑스라이프사이언스(주),114450,17-Dec,42584727,4846976,42584727,4846976,8.785834095
코나아이(주),52400,16-Dec,117903904,47995493,107913438,44179054,2.456561994
코나아이(주),52400,17-Dec,102138313,37786030,88611593,31356314,2.703070765
코드네이처(주),78940,16-Dec,8473811,601882,4587725,0,14.07885765
코드네이처(주),78940,17-Dec,18635266,160851,1624173,0,115.8542129
코리아에프티(주),123410,16-Dec,366664070,44807740,157203553,16659322,8.18305208
코리아에프티(주),123410,17-Dec,348133702,42190720,147764685,18534187,8.251428324
코스맥스엔비티(주),222040,16-Dec,120781170,16493005,115869470,10601424,7.323175492
코스맥스엔비티(주),222040,17-Dec,136351049,25649246,121332945,9150484,5.315986638
코아스템(주),166480,16-Dec,17953024,606585,2572013,596931,29.5968809
코아스템(주),166480,17-Dec,18094301,393912,2693442,378115,45.93488139
코오롱생명과학(주),102940,16-Dec,158284401,34733862,158284401,34733862,4.557063105
코오롱생명과학(주),102940,17-Dec,118102021,46531505,118102021,46531505,2.538108772
코오롱티슈진(주),950160,16-Dec,13294675,0,13294675,0,#DIV/0!
코오롱티슈진(주),950160,17-Dec,3192234,833728,3192234,833728,3.828867448
코웰패션(주),33290,16-Dec,249687566,42985749,145617428,17662260,5.808612664
코웰패션(주),33290,17-Dec,309437182,45597509,132917951,10160375,6.786273829
코위버(주),56360,16-Dec,58702718,15910417,58702718,15902577,3.689577589
코위버(주),56360,17-Dec,54336132,12514672,54279995,12496020,4.341794335
콜마비앤에이치(주),200130,16-Dec,256009785,17043112,255993785,17037806,15.02130509
콜마비앤에이치(주),200130,17-Dec,419806573,34644427,298931425,25737701,12.11757877
큐렉소(주),60280,16-Dec,30060747,6364957,30060747,6364957,4.722851545
큐렉소(주),60280,17-Dec,33483882,5410454,33483882,5410454,6.188737951
크로바하이텍(주),43590,16-Dec,60226943,10296521,52557925,8696663,5.849251704
크로바하이텍(주),43590,17-Dec,57549187,10147151,51224613,8414835,5.671462561
크루셜텍(주),114120,16-Dec,320033254,90195170,316831953,40440686,3.548230509
크루셜텍(주),114120,17-Dec,172701652,68656505,164520800,22761019,2.515444851
크리스탈지노믹스(주),83790,16-Dec,14524949,3994490,11126480,316800,3.636246179
크리스탈지노믹스(주),83790,17-Dec,12175118,517419,8492032,517419,23.5304811
키네마스터(주),139670,16-Dec,9342322,0,9279719,0,#DIV/0!
키네마스터(주),139670,17-Dec,10098222,0,9977766,0,#DIV/0!
테고사이언스(주),191420,16-Dec,8343010,729148,8343010,729148,11.4421352
테고사이언스(주),191420,17-Dec,8642115,891208,8602196,700825,9.697079694
테라사이언스(주),73640,16-Dec,22665503,4032579,22665503,4032579,5.620597389
테라사이언스(주),73640,17-Dec,24030813,5212788,24030813,5212788,4.609973204
티제이미디어(주),32540,16-Dec,77945341,22788397,72789215,21622900,3.420395959
티제이미디어(주),32540,17-Dec,83637582,20357037,77779010,19325167,4.108534164
티케이지애강(주),22220,16-Dec,69283697,8172390,69283697,8172390,8.477776636
티케이지애강(주),22220,17-Dec,78234490,7980898,78234490,7980898,9.802717689
팅크웨어(주),84730,16-Dec,185038714,45363829,179019992,42296133,4.078992406
팅크웨어(주),84730,17-Dec,197920594,45486743,187816531,42676187,4.351170933
파나케이아(주),58530,16-Dec,59798412,25739547,29605264,19803097,2.323211516
파나케이아(주),58530,17-Dec,96694384,19780314,41311639,14436227,4.888415017
패션플랫폼(주),225590,16-Dec,0,0,,,#DIV/0!
패션플랫폼(주),225590,17-Dec,0,0,,,#DIV/0!
풍국주정공업(주),23900,16-Dec,96762579,3963039,50710006,3540805,24.41625707
풍국주정공업(주),23900,17-Dec,107554087,4633315,50195733,4185129,23.21320415
피씨엘(주),241820,16-Dec,588754,9870,588754,9870,59.6508612
피씨엘(주),241820,17-Dec,506145,5488,506145,5488,92.22758746
피아이첨단소재(주),178920,16-Dec,153056952,24100682,153056952,24100682,6.350731154
피아이첨단소재(주),178920,17-Dec,216379449,17572045,216379449,17572045,12.3138456
피앤씨테크(주),237750,16-Dec,28072115,3638454,28072115,3638454,7.715396429
피앤씨테크(주),237750,17-Dec,29829395,4608160,29829395,4608160,6.473168249
피에스케이홀딩스(주),31980,16-Dec,163071754,31024670,140248959,24022452,5.256196246
피에스케이홀딩스(주),31980,17-Dec,275390545,49432945,251543817,41915761,5.570992078
피에스텍(주),2230,16-Dec,50707843,8771208,50707843,8771208,5.781169823
피에스텍(주),2230,17-Dec,70833779,12022924,70833779,12022924,5.891560073
피에이치에이(주),43370,16-Dec,1222491908,131099760,667100217,48857505,9.324898139
피에이치에이(주),43370,17-Dec,1053836517,128831053,617166173,49065494,8.179988384
하나마이크론(주),67310,16-Dec,252294498,24795904,190480064,10538266,10.17484573
하나마이크론(주),67310,17-Dec,365813664,66941856,259183617,53823170,5.464647768
하나머티리얼즈(주),166090,16-Dec,61280726,13435705,61280726,13435705,4.56103539
하나머티리얼즈(주),166090,17-Dec,102914201,13956439,102914201,13956439,7.373958429
하이록코리아(주),13030,16-Dec,177120063,67188315,169615369,62377592,2.636173611
하이록코리아(주),13030,17-Dec,182699987,50999618,178137893,45122831,3.582379519
하이즈항공(주),221840,16-Dec,32862640,3341890,32862640,3341890,9.833549279
하이즈항공(주),221840,17-Dec,44684830,6827169,41116758,6584249,6.545147776
한국기업평가(주),34950,16-Dec,74261681,0,42847417,0,#DIV/0!
한국기업평가(주),34950,17-Dec,78518123,0,44543251,0,#DIV/0!
한국맥널티(주),222980,16-Dec,32505046,2621756,32505046,2621756,12.39819648
한국맥널티(주),222980,17-Dec,32906558,3622909,32906558,3622909,9.082910446
한국선재(주),25550,16-Dec,153374570,33746795,142921919,27482071,4.544863297
한국선재(주),25550,17-Dec,166652792,51274867,151466095,43348950,3.250184774
한국알콜산업(주),17890,16-Dec,188568376,18863443,183824399,18863443,9.996498306
한국알콜산업(주),17890,17-Dec,212403478,16989666,207028807,16989666,12.50192193
한국전자금융(주),63570,16-Dec,215501525,1566285,138114376,513777,137.5876836
한국전자금융(주),63570,17-Dec,241043736,2296182,153091197,1410033,104.9758843
한국전자인증(주),41460,16-Dec,26595766,77001,26473889,77001,345.3950728
한국전자인증(주),41460,17-Dec,26724833,177687,26685497,177687,150.4039857
한국정밀기계(주),101680,16-Dec,23000968,73456135,23000968,73456135,0.313125214
한국정밀기계(주),101680,17-Dec,44688539,55739776,44688539,55739776,0.801735174
한국정보공학(주),39740,16-Dec,128523179,9544031,112055665,9183510,13.46634132
한국정보공학(주),39740,17-Dec,161555482,14753841,143411686,14378846,10.95006256
한국정보인증(주),53300,16-Dec,34922138,19646,34922138,19646,1777.569887
한국정보인증(주),53300,17-Dec,36125042,52840,36125042,52840,683.6684709
한국정보통신(주),25770,16-Dec,336422790,1960874,333129563,1960874,171.5677754
한국정보통신(주),25770,17-Dec,376594860,2752446,373961730,2752446,136.8218886
한국컴퓨터(주),54040,16-Dec,235604156,8156040,235604156,8156040,28.88707706
한국컴퓨터(주),54040,17-Dec,221319648,11387784,162132936,4242473,19.43483017
한라아이엠에스(주),92460,16-Dec,42513062,7366983,41635145,6890130,5.770756088
한라아이엠에스(주),92460,17-Dec,35378782,6516735,34577553,6210141,5.428912178
한솔아이원스(주),114810,16-Dec,84990677,16669864,84990677,16669864,5.098462531
한솔아이원스(주),114810,17-Dec,129568011,30525919,129568011,30525919,4.244524497
한솔인티큐브(주),70590,16-Dec,77132900,397497,77132900,397497,194.0464959
한솔인티큐브(주),70590,17-Dec,46301777,2415257,46301777,2415257,19.17053837
한양디지텍(주),78350,16-Dec,88175729,7103112,86461622,6843089,12.41367572
한양디지텍(주),78350,17-Dec,76688604,1962374,74134567,1773467,39.07950472
한양이엔지(주),45100,16-Dec,536867696,3705947,475552059,1295316,144.8665337
한양이엔지(주),45100,17-Dec,714004565,11631698,638243089,7519292,61.38437956
한일네트웍스(주),46110,16-Dec,122394392,6799306,88704626,6441885,18.00101246
한일네트웍스(주),46110,17-Dec,116066758,7941156,116061654,7941156,14.61585165
한일단조공업(주),24740,16-Dec,120845108,31626158,103812359,25244415,3.821049272
한일단조공업(주),24740,17-Dec,133267253,36776154,114635605,30093158,3.623740889
한일사료(주),5860,16-Dec,310016812,57037081,99846700,12637800,5.435355501
한일사료(주),5860,17-Dec,299151587,37145706,93701821,13040334,8.053463488
한일화학공업(주),7770,16-Dec,146757126,29021510,88647112,25316110,5.056839772
한일화학공업(주),7770,17-Dec,151880210,29022292,109759551,26654609,5.233225894
한창산업(주),79170,16-Dec,47474017,11619518,47474017,11619518,4.085713108
한창산업(주),79170,17-Dec,53948354,17907395,53948354,17907395,3.012629922
해성산업(주),34810,16-Dec,12107551,0,12107551,0,#DIV/0!
해성산업(주),34810,17-Dec,12199589,0,12199589,0,#DIV/0!
해성옵틱스(주),76610,16-Dec,367152777,38947762,361369170,26553392,9.426800364
해성옵틱스(주),76610,17-Dec,342535059,20892789,267168504,11593165,16.3948939
헝셩그룹유한회사,900270,16-Dec,199240486,13005353,,,15.31988297
헝셩그룹유한회사,900270,17-Dec,200754058,4168649,,,48.15806224
현대바이오사이언스(주),48410,16-Dec,36101390,6664134,30490444,2348884,5.41726652
현대바이오사이언스(주),48410,17-Dec,31970193,5876266,27712575,4440038,5.440562595
