,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출액증가율2019
1704,(주)파인디지털,38950,19-Dec,78834895,96058312,11.64958088
1705,(주)파인테크닉스,106240,18-Dec,108532638,129688348,
1706,(주)파인테크닉스,106240,19-Dec,95839531,134292076,3.549839343
1707,(주)파인텍,131760,18-Dec,53786007,65851189,
1708,(주)파인텍,131760,19-Dec,63468160,77881195,18.26847196
1709,(주)파커스,65690,18-Dec,48217682,100153884,
1710,(주)파커스,65690,19-Dec,43703575,100770338,0.615506833
1711,(주)파크시스템스,140860,18-Dec,36455567,41810164,
1712,(주)파크시스템스,140860,19-Dec,43960180,51973742,24.30886901
1713,(주)파트론,91700,18-Dec,745601470,796482853,
1714,(주)파트론,91700,19-Dec,1203638773,1254596912,57.51712762
1715,(주)팍스넷,38160,18-Dec,17462824,17881553,
1716,(주)팍스넷,38160,19-Dec,7858043,10679469,-40.27661356
1717,(주)팜스빌,318010,18-Dec,19701929,19832809,
1718,(주)팜스빌,318010,19-Dec,29855066,29952152,51.02324638
1719,(주)팜스토리,27710,18-Dec,460603851,921642376,
1720,(주)팜스토리,27710,19-Dec,538289582,970847162,5.338815497
1721,(주)팬스타엔터프라이즈,54300,18-Dec,28364862,28364862,
1722,(주)팬스타엔터프라이즈,54300,19-Dec,37189141,37189141,31.10989576
1723,(주)팬엔터테인먼트,68050,18-Dec,13021455,13212174,
1724,(주)팬엔터테인먼트,68050,19-Dec,39631883,40218963,204.4083661
1725,(주)팬젠,222110,18-Dec,5679471,5679471,
1726,(주)팬젠,222110,19-Dec,2881329,2881329,-49.26765186
1727,(주)펄어비스,263750,18-Dec,366665453,404763992,
1728,(주)펄어비스,263750,19-Dec,455670772,535936506,32.40715987
1729,(주)펩트론,87010,18-Dec,3861733,3861733,
1730,(주)펩트론,87010,19-Dec,1801119,1801119,-53.35982576
1731,(주)포메탈,119500,18-Dec,55441042,55441042,
1732,(주)포메탈,119500,19-Dec,51552409,51552409,-7.013996959
1733,(주)포스코아이씨티,22100,18-Dec,894977850,927076974,
1734,(주)포스코아이씨티,22100,19-Dec,936989858,969787010,4.606956833
1735,(주)포스코엠텍,9520,18-Dec,300968994,300968994,
1736,(주)포스코엠텍,9520,19-Dec,288697939,288697939,-4.077182449
1737,(주)포인트엔지니어링,256630,18-Dec,,0,
1738,(주)포인트엔지니어링,256630,19-Dec,43940444,46664976,inf
1739,(주)포커스에이치엔에스,331380,19-Dec,,0,
1740,(주)폴라리스세원,234100,18-Dec,57189709,57189709,
1741,(주)폴라리스세원,234100,19-Dec,56871495,81394444,42.32358483
1742,(주)폴라리스오피스,41020,18-Dec,22540556,22543822,
1743,(주)폴라리스오피스,41020,19-Dec,17623813,21048806,-6.631599558
1744,(주)폴라리스우노,114630,18-Dec,44343301,44546936,
1745,(주)폴라리스우노,114630,19-Dec,42362699,42427955,-4.756737927
1746,(주)푸드나무,290720,18-Dec,52877188,52960551,
1747,(주)푸드나무,290720,19-Dec,64741471,64782146,22.32151059
1748,(주)푸드웰,5670,18-Dec,64995172,123789971,
1749,(주)푸드웰,5670,19-Dec,74567890,143937185,16.27532007
1750,(주)푸른기술,94940,18-Dec,24947320,24947320,
1751,(주)푸른기술,94940,19-Dec,23075364,23398104,-6.209949606
1752,(주)퓨전,195440,18-Dec,17369934,17369934,
1753,(주)퓨전,195440,19-Dec,8860761,16289844,-6.218158342
1754,(주)퓨쳐켐,220100,18-Dec,2697268,5635487,
1755,(주)퓨쳐켐,220100,19-Dec,4025364,8166655,44.91480506
1756,(주)프럼파스트,35200,18-Dec,29757853,32686309,
1757,(주)프럼파스트,35200,19-Dec,28298862,29378879,-10.11870138
1758,(주)프로스테믹스,203690,18-Dec,4638071,4719948,
1759,(주)프로스테믹스,203690,19-Dec,6827727,7127477,51.00753229
1760,(주)프로이천,321260,19-Dec,,0,
1761,(주)프로텍,53610,18-Dec,150087378,153993870,
1762,(주)프로텍,53610,19-Dec,175007967,179775053,16.74169433
1763,(주)프리엠스,53160,18-Dec,26980243,27277496,
1764,(주)프리엠스,53160,19-Dec,18306019,18444454,-32.38215854
1765,(주)플래스크,41590,18-Dec,20512351,34081695,
1766,(주)플래스크,41590,19-Dec,11993635,18906182,-44.52687286
1767,(주)플랜티넷,75130,18-Dec,16134614,23236497,
1768,(주)플랜티넷,75130,19-Dec,9784073,23557318,1.38067713
1769,(주)플레이디,237820,18-Dec,34711375,34711375,
1770,(주)플레이디,237820,19-Dec,38572320,38572320,11.12299642
1771,(주)플레이위드,23770,18-Dec,11815231,11815231,
1772,(주)플레이위드,23770,19-Dec,56031811,56031811,374.2337327
1773,(주)플리토,300080,18-Dec,3266578,3505445,
1774,(주)플리토,300080,19-Dec,1861889,1985147,-43.36961498
1775,(주)피델릭스,32580,18-Dec,75433665,75433665,
1776,(주)피델릭스,32580,19-Dec,56029896,56029896,-25.72295672
1777,(주)피씨디렉트,51380,18-Dec,240055038,240055038,
1778,(주)피씨디렉트,51380,19-Dec,278615750,278615750,16.06327962
1779,(주)피에이치씨,57880,18-Dec,6461844,6918570,
1780,(주)피에이치씨,57880,19-Dec,8178285,9387758,35.68928261
1781,(주)피엔티,137400,18-Dec,250564727,256693205,
1782,(주)피엔티,137400,19-Dec,312614535,321405860,25.2101161
1783,(주)피엔풍년,24940,18-Dec,61842455,61842455,
1784,(주)피엔풍년,24940,19-Dec,54592806,54592806,-11.72277038
1785,(주)피제이메탈,128660,18-Dec,150060076,150060076,
1786,(주)피제이메탈,128660,19-Dec,142138702,142138702,-5.278801805
1787,(주)피제이전자,6140,18-Dec,101168945,101168945,
1788,(주)피제이전자,6140,19-Dec,99328332,99328332,-1.819345848
1789,(주)피피아이,62970,18-Dec,38119644,38119644,
1790,(주)피피아이,62970,19-Dec,48631596,48631596,27.57620716
1791,(주)픽셀플러스,87600,18-Dec,37849986,37849986,
1792,(주)픽셀플러스,87600,19-Dec,35347030,35347030,-6.612832036
1793,(주)필옵틱스,161580,18-Dec,55515163,55515163,
1794,(주)필옵틱스,161580,19-Dec,140377162,140395327,152.8954603
1795,(주)하림,136480,18-Dec,828006891,828599248,
1796,(주)하림,136480,19-Dec,804827515,805855041,-2.74489834
1797,(주)하림지주,3380,18-Dec,12377914,7357069318,
1798,(주)하림지주,3380,19-Dec,13142700,7350259327,-0.09256391
1799,(주)하이로닉,149980,18-Dec,14240321,20327716,
1800,(주)하이로닉,149980,19-Dec,13414980,20128483,-0.980105192
1801,(주)하이비젼시스템,126700,18-Dec,175468957,183093114,
1802,(주)하이비젼시스템,126700,19-Dec,121976644,134228522,-26.68838327
1803,(주)하이소닉,106080,18-Dec,20064958,20064958,
1804,(주)하이소닉,106080,19-Dec,13164584,13164584,-34.39017415
1805,(주)하이텍팜,106190,18-Dec,66388327,66388327,
1806,(주)하이텍팜,106190,19-Dec,63067728,63067728,-5.001781413
1807,(주)하츠,66130,18-Dec,103531379,103531379,
1808,(주)하츠,66130,19-Dec,112304948,112304948,8.474309031
1809,(주)한국가구,4590,18-Dec,11772088,60244251,
1810,(주)한국가구,4590,19-Dec,10924737,65652789,8.977683198
1811,(주)한국경제티브이,39340,18-Dec,80724320,84503886,
1812,(주)한국경제티브이,39340,19-Dec,76224204,77771130,-7.967392174
1813,(주)한국비엔씨,256840,18-Dec,,0,
1814,(주)한국비엔씨,256840,19-Dec,17668446,17668446,inf
1815,(주)한국아트라스비엑스,23890,18-Dec,657402850,652359917,
1816,(주)한국아트라스비엑스,23890,19-Dec,640849538,648039575,-0.662263558
1817,(주)한국코퍼레이션,50540,18-Dec,127369660,128411737,
1818,(주)한국코퍼레이션,50540,19-Dec,115984156,121548545,-5.344676554
1819,(주)한국큐빅,21650,18-Dec,25879759,164332875,
1820,(주)한국큐빅,21650,19-Dec,30164022,156801233,-4.583162073
1821,(주)한국테크놀로지,53590,18-Dec,11557270,11557270,
1822,(주)한국테크놀로지,53590,19-Dec,4631738,216247925,1771.098668
1823,(주)한국팩키지,37230,18-Dec,56852305,56852305,
1824,(주)한국팩키지,37230,19-Dec,58376992,58376992,2.681838494
1825,(주)한글과컴퓨터,30520,18-Dec,96670831,215760750,
1826,(주)한글과컴퓨터,30520,19-Dec,100395826,319255505,47.96736895
1827,(주)한네트,52600,18-Dec,27170017,27170017,
1828,(주)한네트,52600,19-Dec,25948122,25948122,-4.497218386
1829,(주)한독크린텍,256150,18-Dec,39627168,39627168,
1830,(주)한독크린텍,256150,19-Dec,48359058,48359058,22.03510985
1831,(주)한빛소프트,47080,18-Dec,30659088,39835691,
1832,(주)한빛소프트,47080,19-Dec,32988265,43542409,9.305017453
1833,(주)한송네오텍,226440,18-Dec,38337462,38337462,
1834,(주)한송네오텍,226440,19-Dec,21519923,21519923,-43.86711619
1835,(주)한일진공,123840,18-Dec,47511529,51064090,
1836,(주)한일진공,123840,19-Dec,20434927,26220461,-48.65185887
1837,(주)한창바이오텍,43090,18-Dec,11244635,11244635,
1838,(주)한창바이오텍,43090,19-Dec,7378379,7378379,-34.38311693
1839,(주)한컴위드,54920,18-Dec,15703527,15712618,
1840,(주)한컴위드,54920,19-Dec,15493868,15828868,0.739851246
1841,(주)한탑,2680,18-Dec,74388800,109877404,
1842,(주)한탑,2680,19-Dec,64344067,92248979,-16.04372178
1843,(주)한프,66110,18-Dec,7911927,9816956,
1844,(주)한프,66110,19-Dec,5344660,4503606,-54.12421121
1845,(주)핸디소프트,220180,18-Dec,41549624,42044475,
1846,(주)핸디소프트,220180,19-Dec,34655270,34759649,-17.32647631
1847,(주)행남사,8800,18-Dec,8673759,8673759,
1848,(주)행남사,8800,19-Dec,6667941,7686833,-11.37829631
1849,(주)헥토이노베이션,214180,18-Dec,49486600,107326162,
1850,(주)헥토이노베이션,214180,19-Dec,57206898,123737897,15.29145801
1851,(주)헥토파이낸셜,234340,18-Dec,57164228,57164228,
1852,(주)헥토파이낸셜,234340,19-Dec,65559474,65559474,14.68618801
1853,(주)헬릭스미스,84990,18-Dec,3187119,5280860,
1854,(주)헬릭스미스,84990,19-Dec,4454516,4454516,-15.64790583
1855,(주)현대공업,170030,18-Dec,129000735,158585743,
1856,(주)현대공업,170030,19-Dec,147107628,166710367,5.123174282
1857,(주)현대바이오랜드,52260,18-Dec,94215056,100589346,
1858,(주)현대바이오랜드,52260,19-Dec,100673588,106310862,5.687994035
1859,(주)현대에버다임,41440,18-Dec,287298836,311160553,
1860,(주)현대에버다임,41440,19-Dec,225779535,248611599,-20.10182634
1861,(주)현대이지웰,90850,18-Dec,67875815,73064827,
1862,(주)현대이지웰,90850,19-Dec,76432271,82316730,12.66259482
1863,(주)협진,138360,18-Dec,19254450,19297586,
1864,(주)협진,138360,19-Dec,18776214,18776214,-2.701747255
1865,(주)형지아이앤씨,11080,18-Dec,108756500,108756500,
1866,(주)형지아이앤씨,11080,19-Dec,102100436,102100436,-6.120152818
1867,(주)홈센타홀딩스,60560,18-Dec,26210719,239013119,
1868,(주)홈센타홀딩스,60560,19-Dec,22649988,265646362,11.14300466
1869,(주)홈캐스트,64240,18-Dec,27258830,34279159,
1870,(주)홈캐스트,64240,19-Dec,20459480,52827379,54.10932048
1871,(주)화신정공,126640,18-Dec,211893659,211893659,
1872,(주)화신정공,126640,19-Dec,231063091,231063091,9.046722819
1873,(주)화신테크,86250,18-Dec,25882528,25882528,
1874,(주)휴네시온,290270,18-Dec,11807620,16050841,
1875,(주)휴네시온,290270,19-Dec,14962063,18826121,17.29055817
1876,(주)휴럼,284420,18-Dec,,0,
1877,(주)휴럼,284420,19-Dec,65903930,66709700,inf
1878,(주)휴맥스,115160,18-Dec,1001970954,1474831843,
1879,(주)휴맥스,115160,19-Dec,770367240,1173887021,-20.40536509
1880,(주)휴맥스홀딩스,28080,18-Dec,3143604,3143604,
1881,(주)휴맥스홀딩스,28080,19-Dec,2569162,9253559,194.3614717
1882,(주)휴먼엔,32860,18-Dec,40199537,112703168,
1883,(주)휴먼엔,32860,19-Dec,38462193,70658724,-37.30546776
1884,(주)휴메딕스,200670,18-Dec,57579199,64831669,
1885,(주)휴메딕스,200670,19-Dec,69035168,78618779,21.26601121
1886,(주)휴비츠,65510,18-Dec,68050523,78861275,
1887,(주)휴비츠,65510,19-Dec,76166691,87987307,11.57226028
1888,(주)휴센텍,215090,18-Dec,20783644,20783644,
1889,(주)휴센텍,215090,19-Dec,17795672,17795672,-14.37655495
1890,(주)휴엠앤씨,263920,18-Dec,23388721,23388721,
1891,(주)휴엠앤씨,263920,19-Dec,21273458,24964389,6.736871161
1892,(주)휴온스,243070,18-Dec,313390424,328595382,
1893,(주)휴온스,243070,19-Dec,333128087,365018985,11.0846363
1894,(주)휴온스글로벌,84110,18-Dec,27891898,378687482,
1895,(주)휴온스글로벌,84110,19-Dec,29635944,449422998,18.67912708
1896,(주)흥국,10240,18-Dec,90238921,118012454,
1897,(주)흥국,10240,19-Dec,72258060,104480160,-11.46683553
1898,(주)흥국에프엔비,189980,18-Dec,44126103,47651005,
1899,(주)흥국에프엔비,189980,19-Dec,51915567,53767239,12.83547745
1900,(주)희림종합건축사사무소,37440,18-Dec,169183168,169470443,
1901,(주)희림종합건축사사무소,37440,19-Dec,178158267,178561343,5.364298245
1902,(주)힘스,238490,18-Dec,35455311,35455311,
1903,(주)힘스,238490,19-Dec,85064902,85064902,139.9214662
1904,KB오토시스(주),24120,18-Dec,142360043,151863763,
1905,KB오토시스(주),24120,19-Dec,135937825,147791589,-2.681465229
1906,KD(주),44180,18-Dec,18557509,41425211,
1907,KD(주),44180,19-Dec,74209511,84340034,103.5959069
1908,가온미디어(주),78890,18-Dec,589729513,609809065,
1909,가온미디어(주),78890,19-Dec,591488593,601042248,-1.437633106
1910,감성코퍼레이션(주),36620,18-Dec,9122696,8920928,
1911,감성코퍼레이션(주),36620,19-Dec,7479508,7392646,-17.131424
1912,갤럭시아머니트리(주),94480,18-Dec,81383391,81383391,
1913,갤럭시아머니트리(주),94480,19-Dec,85556494,85556494,5.127708429
1914,경남스틸(주),39240,18-Dec,274946877,274946877,
1915,경남스틸(주),39240,19-Dec,318211303,318211303,15.73555825
1916,경남제약(주),53950,18-Dec,41467662,41432746,
1917,경남제약(주),53950,19-Dec,44954173,44806055,8.141649602
1918,경동제약(주),11040,18-Dec,175237279,179316262,
1919,경동제약(주),11040,19-Dec,175990627,176500195,-1.57044708
1920,경창산업(주),24910,18-Dec,500886487,596493776,
1921,경창산업(주),24910,19-Dec,450785699,531349032,-10.92127808
1922,고려신용정보(주),49720,18-Dec,103511313,103511313,
1923,고려신용정보(주),49720,19-Dec,116259222,116456558,12.50611612
1924,고려제약(주),14570,18-Dec,52027667,52027667,
1925,고려제약(주),14570,19-Dec,55529402,55529402,6.730524742
1926,광진실업(주),26910,18-Dec,43646396,43646396,
1927,광진실업(주),26910,19-Dec,42982094,42982094,-1.522008827
1928,국일신동(주),60480,18-Dec,29257233,29257233,
1929,국일신동(주),60480,19-Dec,28614669,28614669,-2.196256905
1930,국일제지(주),78130,18-Dec,48707045,48707045,
1931,국일제지(주),78130,19-Dec,83852676,83852676,72.15718178
1932,글로벌에스엠테크리미티드,900070,18-Dec,,103471394,
1933,글로벌에스엠테크리미티드,900070,19-Dec,,109293207,5.626495184
1934,글로벌텍스프리(주),204620,18-Dec,33387350,41536412,
1935,글로벌텍스프리(주),204620,19-Dec,48398852,59766505,43.88942646
1936,글로본(주),19660,18-Dec,29814829,29814829,
1937,글로본(주),19660,19-Dec,10307315,10307315,-65.42889781
1938,금강철강(주),53260,18-Dec,193985799,195048267,
1939,금강철강(주),53260,19-Dec,170313296,171338156,-12.15602239
1940,나노캠텍(주),91970,18-Dec,38669690,60743211,
1941,나노캠텍(주),91970,19-Dec,20831129,47464649,-21.86015817
1942,나라엠앤디(주),51490,18-Dec,92017046,141805153,
1943,나라엠앤디(주),51490,19-Dec,93252387,156036235,10.03565928
1944,나무기술(주),242040,18-Dec,46903289,65704112,
1945,나무기술(주),242040,19-Dec,58481259,84684742,28.88803976
1946,나이스정보통신(주),36800,18-Dec,240175109,414997500,
1947,나이스정보통신(주),36800,19-Dec,217676154,452922830,9.138688787
1948,나이스평가정보(주),30190,18-Dec,323817190,383774178,
1949,나이스평가정보(주),30190,19-Dec,345645820,410914934,7.072064135
1950,남화산업(주),111710,18-Dec,13448740,13448740,
1951,남화산업(주),111710,19-Dec,15007015,15007015,11.58677318
1952,남화토건(주),91590,18-Dec,47418461,51700367,
1953,남화토건(주),91590,19-Dec,53116635,53704665,3.87675778
1954,넥슨지티(주),41140,18-Dec,27909038,32459785,
1955,넥슨지티(주),41140,19-Dec,28672469,30214785,-6.916250369
1956,농업회사법인(주)농우바이오,54050,18-Dec,79957237,104027075,
1957,농업회사법인(주)농우바이오,54050,19-Dec,91191095,121267018,16.57255383
1958,뉴지랩파마(주),214870,18-Dec,18563223,18640144,
1959,뉴지랩파마(주),214870,19-Dec,95819852,95819852,414.0510288
1960,다믈멀티미디어(주),93640,18-Dec,11127167,11127167,
1961,다믈멀티미디어(주),93640,19-Dec,13137932,13137932,18.07077219
1962,다이노나(주),86080,18-Dec,4514602,4514602,
1963,다이노나(주),86080,19-Dec,708917,708917,-84.29724259
1964,대동금속(주),20400,18-Dec,80862657,80862657,
1965,대동금속(주),20400,19-Dec,88529123,88529123,9.480848496
1966,대동기어(주),8830,18-Dec,131996658,131996658,
1967,대동기어(주),8830,19-Dec,143079332,143079332,8.396177727
1968,대모엔지니어링(주),317850,18-Dec,49679838,51026065,
1969,대모엔지니어링(주),317850,19-Dec,42446435,44996482,-11.81667252
1970,대보마그네틱(주),290670,18-Dec,20620188,20620188,
1971,대보마그네틱(주),290670,19-Dec,23870075,23870075,15.76070499
1972,대봉엘에스(주),78140,18-Dec,61335475,71823251,
1973,대봉엘에스(주),78140,19-Dec,56626774,69536921,-3.183272782
1974,대아티아이(주),45390,18-Dec,86938638,102692723,
1975,대아티아이(주),45390,19-Dec,96315450,114212328,11.21754752
1976,대양전기공업(주),108380,18-Dec,102905608,122939671,
1977,대양전기공업(주),108380,19-Dec,154347915,176919531,43.90760083
1978,대양제지공업(주),6580,18-Dec,166660602,281771470,
1979,대양제지공업(주),6580,19-Dec,142434607,259449752,-7.921922684
1980,대원미디어(주),48910,18-Dec,113364396,163374645,
1981,대원미디어(주),48910,19-Dec,143824679,191545738,17.24324665
1982,대원산업(주),5710,18-Dec,585136571,696997678,
1983,대원산업(주),5710,19-Dec,546043740,660965709,-5.169596706
1984,대정화금(주),120240,18-Dec,73830487,73830487,
1985,대정화금(주),120240,19-Dec,79606764,79606764,7.82370161
1986,대주산업(주),3310,18-Dec,84052001,84052001,
1987,대주산업(주),3310,19-Dec,84291438,84291438,0.284867698
1988,대주전자재료(주),78600,18-Dec,80559314,102935678,
1989,대주전자재료(주),78600,19-Dec,87204973,116384306,13.06507934
1990,대한광통신(주),10170,18-Dec,143756511,167149773,
1991,대한광통신(주),10170,19-Dec,124571031,154296022,-7.689960189
1992,대한그린파워(주),60900,18-Dec,28079682,29637049,
1993,대한그린파워(주),60900,19-Dec,13795480,15698121,-47.03210498
1994,대한뉴팜(주),54670,18-Dec,119527949,119527949,
1995,대한뉴팜(주),54670,19-Dec,134097440,134097440,12.18919183
1996,대한약품공업(주),23910,18-Dec,158720344,158720344,
1997,대한약품공업(주),23910,19-Dec,168761722,168761722,6.326459323
1998,대화제약(주),67080,18-Dec,79981413,110142606,
1999,대화제약(주),67080,19-Dec,87314425,114609566,4.055614954
2000,더이앤엠(주),89230,18-Dec,27149614,30860280,
2001,더이앤엠(주),89230,19-Dec,31037210,44757416,45.03243652
2002,덕산네오룩스(주),213420,18-Dec,90692656,90692656,
2003,덕산네오룩스(주),213420,19-Dec,97873418,97873418,7.917688506
2004,덕산하이메탈(주),77360,18-Dec,47754014,47754014,
2005,덕산하이메탈(주),77360,19-Dec,51758113,51758113,8.38484279
2006,덕우전자(주),263600,18-Dec,77446060,88409012,
2007,덕우전자(주),263600,19-Dec,104242328,129391206,46.35522225
2008,데브시스터즈(주),194480,18-Dec,36740143,35707620,
2009,데브시스터즈(주),194480,19-Dec,38422642,37596925,5.29104152
2010,도이치모터스(주),67990,18-Dec,903848074,1058333175,
2011,도이치모터스(주),67990,19-Dec,896692398,1208710144,14.20884959
2012,동국산업(주),5160,18-Dec,357553216,757801859,
2013,동국산업(주),5160,19-Dec,332716284,673704707,-11.09751197
2014,동국제약(주),86450,18-Dec,353839107,400807087,
2015,동국제약(주),86450,19-Dec,428612725,482280354,20.327302
2016,동신건설(주),25950,18-Dec,27086796,27086796,
2017,동신건설(주),25950,19-Dec,24021434,24021434,-11.31681281
2018,동아화성(주),41930,18-Dec,132936301,253377256,
2019,동아화성(주),41930,19-Dec,140994126,288514645,13.86761762
2020,동양이엔피(주),79960,18-Dec,334817658,391106836,
2021,동양이엔피(주),79960,19-Dec,464578791,482668665,23.41095081
2022,동양파일(주),228340,18-Dec,67930079,67930079,
2023,동양파일(주),228340,19-Dec,53169205,53169205,-21.72951102
2024,동일금속(주),109860,18-Dec,95822002,96045618,
2025,동일금속(주),109860,19-Dec,86479800,86599662,-9.834864096
2026,동일철강(주),23790,18-Dec,44340818,44340818,
2027,동일철강(주),23790,19-Dec,26560736,26560736,-40.09867838
2028,동화기업(주),25900,18-Dec,438530879,759970977,
2029,동화기업(주),25900,19-Dec,370938736,717405694,-5.60090902
2030,디아이티(주),110990,18-Dec,76842689,76871055,
2031,디아이티(주),110990,19-Dec,118480955,118760647,54.49332262
2032,디에스티(주),33430,18-Dec,27598527,27598527,
2033,디에스티(주),33430,19-Dec,20809840,20809840,-24.59800481
2034,디엑스앤브이엑스(주),180400,18-Dec,5305295,5305295,
2035,디엑스앤브이엑스(주),180400,19-Dec,5753980,5753136,8.441396756
2036,디와이씨(주),310870,18-Dec,,0,
2037,디와이씨(주),310870,19-Dec,,0,
2038,디와이피엔에프(주),104460,18-Dec,107754170,112079200,
2039,디와이피엔에프(주),104460,19-Dec,164600456,165590077,47.74380706
2040,디젠스(주),113810,18-Dec,37236056,95045421,
2041,디젠스(주),113810,19-Dec,39689484,79328540,-16.53617905
2042,디케이락(주),105740,18-Dec,66504620,66504620,
2043,디케이락(주),105740,19-Dec,74368076,74368076,11.82392441
2044,라온시큐어(주),42510,18-Dec,24537193,24610372,
2045,라온시큐어(주),42510,19-Dec,28319235,30443294,23.70107205
2046,라온피플(주),300120,18-Dec,21763697,21763697,
2047,라온피플(주),300120,19-Dec,30770552,30770552,41.38476565
2048,램테크놀러지(주),171010,18-Dec,30891264,32617077,
2049,램테크놀러지(주),171010,19-Dec,41182157,43411471,33.0943021
2050,럭슬(주),33600,18-Dec,19919734,19919734,
2051,로스웰인터내셔널유한회사,900260,18-Dec,,135563396,
2052,로스웰인터내셔널유한회사,900260,19-Dec,,97722450,-27.91383745
2053,로체시스템즈(주),71280,18-Dec,73998396,73998396,
2054,로체시스템즈(주),71280,19-Dec,79882256,79780176,7.813385577
2055,리노공업(주),58470,18-Dec,150354373,150354373,
2056,리노공업(주),58470,19-Dec,170307405,170307405,13.27066955
2057,마이크로로봇(주),182690,18-Dec,7255141,8763792,
2058,마이크로로봇(주),182690,19-Dec,5499071,12349999,40.92072245
2059,매일유업(주),267980,18-Dec,1300078234,1300580783,
2060,매일유업(주),267980,19-Dec,1391694716,1393256526,7.125719848
2061,매일홀딩스(주),5990,18-Dec,10812463,1490771227,
2062,매일홀딩스(주),5990,19-Dec,12854674,1590752386,6.706673512
2063,메가스터디(주),72870,18-Dec,31025052,134558060,
2064,메가스터디(주),72870,19-Dec,30030176,140193511,4.188118497
2065,메가스터디교육(주),215200,18-Dec,309143489,356852269,
2066,메가스터디교육(주),215200,19-Dec,381573797,437346200,22.55665383
2067,메가엠디(주),133750,18-Dec,68491327,75327657,
2068,메가엠디(주),133750,19-Dec,72011100,80374370,6.699681367
2069,메디앙스(주),14100,18-Dec,103209553,107796549,
2070,메디앙스(주),14100,19-Dec,91461744,97313127,-9.725192594
2071,메디포스트(주),78160,18-Dec,44383628,44383628,
2072,메디포스트(주),78160,19-Dec,45803342,45810814,3.215568588
2073,명성티엔에스(주),257370,18-Dec,39416468,39686597,
2074,명성티엔에스(주),257370,19-Dec,35162801,35008403,-11.78784364
2075,모바일어플라이언스(주),87260,18-Dec,54201526,61528197,
2076,모바일어플라이언스(주),87260,19-Dec,41971601,44770460,-27.23586553
2077,모트렉스(주),118990,18-Dec,161689686,212859110,
2078,모트렉스(주),118990,19-Dec,153246542,313649741,47.35086556
2079,무림에스피(주),1810,18-Dec,136849737,205437277,
2080,무림에스피(주),1810,19-Dec,135558122,137893618,-32.87799565
2081,미디어젠(주),279600,18-Dec,13021383,13383195,
2082,미디어젠(주),279600,19-Dec,13908713,13828290,3.325775347
2083,미래나노텍(주),95500,18-Dec,180343067,278108926,
2084,미래나노텍(주),95500,19-Dec,188761971,289734267,4.180139475
2085,미래오토스,176440,18-Dec,185521711,226914096,
2086,미래오토스,176440,19-Dec,241579062,241988640,6.643282311
2087,미스터블루(주),207760,18-Dec,26137017,30977078,
2088,미스터블루(주),207760,19-Dec,25917073,63888589,106.2447239
2089,바디텍메드(주),206640,18-Dec,56588375,66204377,
2090,바디텍메드(주),206640,19-Dec,61615302,72798657,9.96048947
2091,바이온(주),32980,18-Dec,16509980,35046599,
2092,바이온(주),32980,19-Dec,10407615,19624333,-44.00502885
2093,베뉴지(주),19010,18-Dec,46502971,52390338,
2094,베뉴지(주),19010,19-Dec,44370185,58970705,12.56026827
2095,보성파워텍(주),6910,18-Dec,105639646,105740259,
2096,보성파워텍(주),6910,19-Dec,111651303,111682204,5.619378141
2097,브릿지바이오테라퓨틱스(주),288330,18-Dec,0,0,
2098,브릿지바이오테라퓨틱스(주),288330,19-Dec,58283297,58283297,inf
2099,비디아이(주),148140,18-Dec,85647878,85738787,
2100,비디아이(주),148140,19-Dec,128590481,128590481,49.97935648
2101,비에이치아이(주),83650,18-Dec,206088984,211817910,
2102,비에이치아이(주),83650,19-Dec,218870226,222852344,5.209396127
2103,빛샘전자(주),72950,18-Dec,23490677,47402504,
2104,빛샘전자(주),72950,19-Dec,25882186,46442406,-2.02541621
2105,삼강엠앤티(주),100090,18-Dec,117539477,143966170,
2106,삼강엠앤티(주),100090,19-Dec,265255697,384531743,167.0986823
2107,삼륭물산(주),14970,18-Dec,37831621,84959785,
2108,삼륭물산(주),14970,19-Dec,39483021,88705130,4.408373915
2109,삼목에스폼(주),18310,18-Dec,188934728,188934728,
2110,삼목에스폼(주),18310,19-Dec,144218796,144218796,-23.66739692
2111,삼보모터스(주),53700,18-Dec,252644334,945874227,
2112,삼보모터스(주),53700,19-Dec,265070911,939458008,-0.678337438
2113,삼보산업(주),9620,18-Dec,245340818,284529924,
2114,삼보산업(주),9620,19-Dec,262616975,319940542,12.4453054
2115,삼아제약(주),9300,18-Dec,66947399,66947399,
2116,삼아제약(주),9300,19-Dec,71560150,71560150,6.89011234
2117,삼영엠텍(주),54540,18-Dec,62025742,69070992,
2118,삼영엠텍(주),54540,19-Dec,64054670,69805770,1.06380114
2119,삼영이엔씨(주),65570,18-Dec,35285403,35285403,
2120,삼영이엔씨(주),65570,19-Dec,37032272,37032272,4.950684565
2121,삼지전자(주),37460,18-Dec,45484002,1439625525,
2122,삼지전자(주),37460,19-Dec,54526218,1494980608,3.845102913
2123,삼천당제약(주),250,18-Dec,121919884,159960312,
2124,삼천당제약(주),250,19-Dec,138758402,186602477,16.65548452
2125,삼천리자전거(주),24950,18-Dec,55958419,79612479,
2126,삼천리자전거(주),24950,19-Dec,70620031,87105784,9.412224182
2127,삼현철강(주),17480,18-Dec,227980186,227980186,
2128,삼현철강(주),17480,19-Dec,237603984,237603984,4.221330884
