,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,매출액,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,자기자본비율,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류)
397,(주)아이티엠반도체,84850,19-Dec,49.4,10.48,78.75,8.74,21.18,22.91,13.48,0.96,74.35,8.08,39.34,25.22,1.18,152.77,74.25,24.72,22.69,6.85,12.32,2.84,75.28,61.63,174.24,2333.66,145.1,22.69,34.1,2.61,12.41,153.788825,129.4614814,397697086,0.1593814231215395,0.38129639345315236,8.63399326199862,0.1241260264929466,0.10422286813940793,0.02608823367172571,0.6187036065468476,0.4675046716942821,0.11268531899678037,0.0961824157683422,제조업
398,(주)아즈텍더블유비이,32080,19-Dec,14.4,10.69,10.81,4.12,8.33,16.22,7.9,-4.08,50.6,1.56,4.2,7.62,0.4,-20.14,-5.17,18.47,5.12,4.31,2.1,2.52,81.53,23.11,409.08,887.35,241.28,36.15,41.48,2.39,4.27,42.93979360628045,21.341177123964382,44574103,0.02619672640638762,0.1877465326545411,8.06963064017176,0.04265495636407352,0.04851863075925415,0.019856783348231738,0.8122534588268366,0.5215112461785993,0.11910391107589983,0.5584871608390417,제조업
399,(주)아진엑스텍,59120,19-Dec,9.51,12.0,3.12,25.46,109.0,1.76,79.0,-0.44,72.04,10.9,5.94,16.51,0.43,1.79,-22.41,54.99,5.71,2.83,2.63,1.87,45.01,11.11,785.19,1248.23,592.93,58.64,240.33,5.06,5.22,-60.261652479899354,-44.989454020261704,20619941,0.04175849811472709,0.10000902265616783,7.682755314240939,0.05217912494150368,0.20568176547762343,0.006156692463170444,0.8999909773438322,0.3280190386764689,0.45382258853213986,0.5358310312688391,제조업
400,(주)아톤,158430,19-Dec,8.42,-34.64,163.29,9.16,23.17,8.95,18.21,0.01,-131.12,5.05,18.7,-2.61,0.8,173.4,16.02,47.91,-40.57,7.92,189.57,27.6,52.09,27.89,994.23,2221.25,990.97,58.86,334.23,2.67,-27.7,,,32525173,0.1398800542667295,0.21806318967282964,7.770578327262154,-0.38221716321592497,0.21998823292592581,0.03521895143449143,0.7819368103271703,0.34560681117906294,0.3523478875884842,-0.06577028162029737,정보통신업
401,(주)아프리카티비,67160,19-Dec,76.45,20.35,45.07,29.66,46.64,7.93,88.47,-0.39,323.29,21.79,29.21,39.89,0.87,51.33,32.57,0.0,32.52,28.61,0.0,6.3,0.0,87.66,155.74,2069.28,155.74,22.71,29.36,1.96,17.7,35.403438009825514,60.116146640359666,167868522,0.19024306786312895,0.4671227734396595,8.358980380028182,0.17695392153820202,0.11960512458665692,0.004843520101198228,0.5328772265603405,0.3655415299320972,0.7812227536023698,0.33331526285404495,정보통신업
402,(주)안랩,53800,19-Dec,24.78,11.46,6.31,16.2,49.6,0.14,1688.99,-1.94,199.38,10.4,32.22,41.82,0.66,10.56,4.49,0.0,9.57,7.64,79.82,2.86,0.0,26.52,330.99,3968.48,325.98,45.24,47.83,3.18,7.58,4.081040507994889,-16.210765199582628,166992214,0.07296574384409422,0.2096129233836874,8.415335338531607,0.0758123147735889,0.09390948095727131,0.00020793075105376456,0.7903870766163126,0.35170555318940894,0.8896744191917834,0.5910700678654096,정보통신업
403,(주)안트로젠,65660,19-Dec,21.9,-97.64,-16.61,-38.02,-9.73,15.69,-2.66,0.82,-25.91,-1.86,0.95,-2.53,0.04,-9.05,14.98,40.04,-6.51,2.47,3.77,0.35,59.96,23.69,361.31,1527.25,352.18,46.27,280.92,0.13,-4.35,-19.018775284338812,-321.0868615870903,4147568,-0.031261670860843714,0.19150484672245052,7.9273383544588505,-0.04353854969561465,0.4973926860921724,0.03550469811459517,0.8084951532775495,0.3602586077118095,1.101515152976395,-0.14457308999073396,도매 및 소매업
404,(주)알로이스,297570,19-Dec,27.98,-13.32,0.0,-3.78,-21.38,15.62,42.24,0.17,-220.47,-5.22,17.42,-2.36,1.38,0.0,0.0,26.6,-24.33,2.82,9.99,128.99,73.4,32.27,461.26,953.43,395.89,76.42,40.19,5.66,-18.4,inf,#NAME?,30188225,0.3804198799362479,0.24394746078297233,7.339518816322274,-0.3679136280458089,0.08502204921067166,0.036922356618613233,0.7560524934575368,0.024214320981779027,0.12826905192339066,-0.010872592307188953,제조업
405,(주)알에프세미,96610,19-Dec,81.86,-6.49,-2.33,1.42,1.14,39.52,-0.47,3.53,63.48,0.59,10.45,22.99,0.41,3.04,-18.17,19.35,-5.37,7.16,1.17,1.06,80.65,105.66,132.62,1228.04,30.81,12.99,11.21,0.81,-2.65,-224.3537819002066,-1357.5915345655162,42446601,-0.007586635581573751,0.5137636543396581,8.010917432846863,-0.026536658608597635,0.04463336076663189,0.03217970247548479,0.48623634566034196,0.4720875020643236,0.21208138668158613,0.39340800215942756,제조업
406,(주)알에프텍,61040,19-Dec,89.98,-0.64,43.62,4.26,9.98,22.83,2.33,1.31,106.88,4.77,27.98,13.75,1.32,19.5,18.37,14.16,-1.42,14.52,8.25,6.27,85.84,91.54,121.33,1227.96,89.0,10.02,60.9,3.21,-0.84,127.81254085991634,-127.35868591218424,284492015,0.06091642959498017,0.4779147584596414,8.405295674727615,-0.00838114849678554,0.28610041919835055,0.06365260217110655,0.5220852454731809,0.43000554177925043,0.0954695547430391,0.3376867460855823,제조업
407,(주)알엔투테크놀로지,148250,19-Dec,13.28,4.33,29.97,19.07,21.21,29.37,4.52,2.38,47.84,7.92,6.27,22.24,0.47,74.29,21.31,52.9,3.38,8.67,5.71,0.91,47.1,59.52,595.17,900.05,491.07,41.22,89.81,1.18,2.03,84.03298676240291,-5.831369813171014,20964927,0.06355269404124775,0.37310631351358114,7.703450670477806,0.020325765121550893,0.07555309511603724,0.03530875109943993,0.6268937062811374,0.5046016188199949,0.393480597380568,0.2442588091346925,제조업
408,(주)알테오젠,196170,19-Dec,16.2,-5.95,20.45,0.04,0.07,6.8,-11.88,-2.27,36.56,0.01,4.23,6.07,0.37,11.93,113.3,37.98,-1.03,20.87,43.07,1.89,62.02,22.47,573.37,1007.18,565.62,62.62,38.81,2.86,-2.21,70.599618531385,75.41316302656796,29229182,-0.028622704703887388,0.183474318739184,7.93439295537169,-0.022092903267100773,0.05133197933004937,0.018535728931595042,0.816525681260816,0.24156634695180382,0.45680785729823026,-0.15397089702438424,"전문, 과학 및 기술 서비스업"
410,(주)알티캐스트,85810,19-Dec,140.7,-51.18,3.32,6.19,3.17,11.05,-26.04,0.07,-493.04,1.94,5.01,-10.24,0.32,-8.4,-30.21,0.0,-35.68,4.71,0.0,13.2,0.0,156.63,126.9,586.11,126.9,14.75,13.27,0.6,-16.28,-483.65366711593686,-247.1788993400081,53178375,-0.09402481281102178,0.6103350669621539,8.230272201659842,-0.1627914627258576,0.07276631524193204,0.006810304216540001,0.38966493303784605,0.3042661255853624,1.2956313539103066,0.07537211653500987,정보통신업
414,(주)액토즈소프트,52790,19-Dec,45.93,33.15,37.88,11.59,12.68,7.4,43.84,-1.1,2757.87,4.14,11.06,19.69,0.41,14.42,66.43,76.27,19.76,4.61,0.0,41.54,23.73,48.49,157.33,2084.7,157.33,17.73,57.0,1.36,13.73,2485.3591227003335,239.5014619098631,62665219,0.16957493831773943,0.3265499983594941,8.24396207253162,0.13731921599822222,0.17630571922314903,0.012683919768378673,0.6734499959383652,0.5133609538185109,0.35328200161560114,0.028827155081017325,정보통신업
415,(주)액트로,290740,19-Dec,28.53,13.53,11.19,18.89,88.59,1.23,280.96,-0.56,122.95,20.58,28.64,38.32,1.15,1.73,2.1,17.89,21.0,14.17,18.3,3.75,82.11,30.26,278.86,1515.52,251.79,39.17,64.17,4.4,15.52,-22.68728512,6.610746172,107845425,0.13872602569881667,0.23231338173024582,7.995650210398683,0.1552321096597995,0.14052097976450773,0.0018944802959297055,0.7676866182697542,0.38933611416647684,0.05796722484982557,0.39206895907023337,제조업
416,(주)앤디포스,238090,19-Dec,59.66,-1.84,45.68,8.63,10.04,20.99,2.47,2.44,93.46,3.82,9.12,6.86,0.53,66.69,76.15,25.65,-0.64,7.84,6.61,4.92,74.35,61.46,191.66,1092.57,176.18,33.87,28.38,1.47,-0.97,9.592105108592145,88.60703227497415,84122729,0.054177300679527265,0.380647267156551,8.278580175401657,-0.009676371636040222,0.10487789327552738,0.06155417337296869,0.6193527328434489,0.2918006374787222,0.1533630465079182,0.10437331814102223,제조업
417,(주)앤씨앤,92600,19-Dec,59.19,-8.74,31.63,-17.3,-44.83,27.5,-39.26,0.03,91.99,-18.98,9.13,4.81,1.25,28.64,33.51,25.32,-15.64,12.08,6.59,20.55,74.68,73.45,190.55,405.67,130.99,30.9,54.42,3.03,-10.9,29.65956762372668,56.317408414346815,78473813,-0.18396971046374178,0.42345782860827264,7.854408219575595,-0.10901491623622253,0.18570753365669593,0.011387498316265862,0.5765421713917274,0.349740530983311,0.4006878702325832,0.05925832220961043,제조업
418,(주)야스,255440,19-Dec,36.43,18.79,-9.54,35.7,48.93,0.94,168.0,-2.27,112.31,14.49,13.22,14.75,0.39,-21.13,-52.93,27.25,11.22,2.28,7.36,2.03,72.75,42.07,275.71,2293.1,248.73,45.06,2.61,1.09,7.24,-71.62071135232621,-54.70542480370476,86853451,0.05568657615292973,0.29611888985977514,8.330423776212973,0.07243178038604546,0.006691850541442436,0.0009357642795795153,0.7038811101402248,0.29293785565097896,0.12803488948297517,0.440932727301809,제조업
420,(주)얼라인드제네틱스,238120,19-Dec,4.3,1.5,7.04,-6.98,-14.9,5.2,-4.12,-0.28,206.17,-2.21,4.34,17.08,0.33,-0.8,37.33,59.18,0.56,7.26,3.65,5.74,40.82,17.42,1918.97,1166.52,1683.74,66.59,543.47,2.7,0.49,79.2646757656119,1460.3942161078655,7793683,-0.016754459892586813,0.14836669960847584,7.391273407226647,0.004902894132568608,0.1989492740819451,0.03359249183282152,0.8516333003915242,0.29752408387447665,0.642996898898762,-0.3616450107781863,제조업
421,(주)에너토크,19990,19-Dec,6.37,2.08,-1.56,12.01,100.45,0.44,33.23,-1.49,74.47,6.58,4.81,19.31,0.54,-11.21,1.86,27.64,1.2,4.09,4.05,2.08,72.36,7.01,778.89,821.24,559.17,40.4,176.76,9.18,1.13,-84.80078073811478,-63.35179276445291,23483475,0.005100345286722029,0.06547536191902059,7.632124276300602,0.01131099784416534,0.10519667091211196,0.00259133012299146,0.9345246380809794,0.5364496054166648,0.26705936834305827,0.6885300450692777,제조업
422,(주)에스디생명공학,217480,19-Dec,34.35,-12.56,-8.61,-4.21,-16.04,18.42,-28.61,-0.04,-1.6,-4.79,13.94,-0.6,1.09,-21.95,-0.23,32.46,-18.46,10.18,3.76,3.36,67.54,42.64,234.01,809.31,134.19,32.27,30.62,4.04,-13.66,-258.60072805445526,-423.9281909692453,156259210,-0.11418422006086268,0.29894042201591847,8.137466127173628,-0.13659449354024,0.07373688997077373,0.014821326705953477,0.7010595852708316,0.43645886915235393,0.4295554418840336,0.3047556639033756,제조업
424,(주)에스비에스콘텐츠허브,46140,19-Dec,26.2,0.34,-7.25,-8.65,-33.5,0.12,250.88,-1.01,74.55,-7.11,15.1,8.09,0.79,-2.17,1.44,4.73,0.36,4.22,0.0,7.17,95.27,26.95,389.83,1446.71,389.83,59.81,167.51,3.3,0.27,-40.309744478021585,-93.27846444656547,162067187,0.009395709875962027,0.21229368467710105,8.294687690734396,0.0027088799523379394,0.34567238302672054,0.00015612891961830816,0.7877063153228989,0.19552699322646006,0.0354571095258166,0.5898289219827588,정보통신업
425,(주)에스씨디,42110,19-Dec,29.98,-0.57,7.76,1.74,7.92,0.12,83.32,-0.35,96.92,2.19,7.24,19.79,1.3,3.35,9.84,9.64,-0.98,6.12,8.34,5.99,90.36,38.22,316.57,416.64,240.68,46.98,132.09,5.37,-0.74,-29.562813784365265,-112.68026548002969,174946389,0.02592667229127728,0.27649209111499357,8.143495700943319,-0.007395969838819526,0.2865316873890555,0.00128145082963143,0.7235079160712892,0.31330255956274977,0.07656637028387021,0.3075493797152884,제조업
426,(주)에스아이리소스,65420,19-Dec,13.04,-85.85,-39.03,-12.76,-106.93,7.99,1.83,0.52,-7858.61,-12.55,2.19,-76.26,0.75,-32.35,22.91,9.53,-77.43,31.38,12.25,23.77,90.47,13.3,519.97,178.17,490.85,48.32,421.73,4.29,-63.99,955.404142656907,-470.97278152392573,12830794,0.026234591377808373,0.11739500633685572,7.115316489650397,-0.526141033729974,0.4852753986452747,0.04999444276607278,0.8826049936631443,0.4016828093925329,0.05248934711289106,-0.8770038849280984,광업
428,(주)에스앤에스텍,101490,19-Dec,40.28,11.96,9.5,12.46,22.4,22.6,14.6,0.66,47.0,7.76,8.56,21.98,0.65,28.41,38.43,26.53,12.0,5.96,6.82,1.25,73.47,53.05,149.72,897.72,109.27,13.09,50.86,1.85,7.79,113.99094836612069,118.46158472136953,84466768,0.08557135330529263,0.3466040215737417,8.132180202523907,0.07786680669260211,0.13384117553548738,0.016682613008802694,0.6533959784262583,0.6059605790393027,0.13394782667664046,0.3226612179998959,제조업
429,(주)에스에너지,95910,19-Dec,143.47,-3.33,2.25,-1.4,-1.45,31.38,0.35,1.24,28.11,-0.93,32.46,3.75,0.67,-2.18,31.04,16.13,-7.92,4.11,10.7,4.19,83.87,175.78,140.97,1486.11,125.1,21.31,17.62,1.07,-2.23,211.56510136269438,41.620005508288244,216932737,0.004264560460723169,0.6373949715177657,8.515436740784786,-0.0222987581457421,0.09166800706485086,0.0195450136390758,0.3626050284822343,0.2666485244325584,0.15497296288664814,0.07100429030673219,제조업
430,(주)에스에스알,275630,19-Dec,14.33,8.22,2.29,9.95,37.15,1.1,27.34,-1.82,296.11,4.87,4.52,24.93,0.5,-2.55,7.35,39.56,4.78,2.15,0.0,6.22,60.44,15.1,644.66,793.52,644.66,67.83,147.46,3.32,4.07,-38.61943198,14.99173359,12954946,0.018871638324123544,0.13116450296580312,7.422611143721906,0.04069880189817109,0.18364344787621528,0.004626794932557931,0.8688354970341969,0.19713896876865225,0.35745258992202666,0.17141162160677076,정보통신업
431,(주)에스에이엠티,31330,19-Dec,19.88,3.1,-11.14,1.53,39.2,7.55,14.78,0.18,445.59,6.51,24.28,18.71,4.0,-20.47,3.22,4.21,16.62,11.67,15.01,97.11,95.79,19.9,365.27,476.62,260.19,43.99,6.36,15.68,12.38,-0.4696843118949734,18.027492690453915,1213833610,0.11101780272441598,0.16596016917132478,8.455938566647157,0.12381374895824686,0.010541297035105883,0.029459051217528696,0.8340398273287285,0.3942442046175952,0.014300747529968296,0.40124631352799234,도매 및 소매업
432,(주)에스에이티,60540,19-Dec,42.94,6.8,9.86,8.75,26.42,17.66,11.61,0.48,86.34,9.07,10.73,27.48,1.08,17.31,4.65,16.69,11.5,10.28,12.95,3.22,83.31,52.28,152.28,646.11,122.1,14.74,60.77,3.18,7.38,36.35950382404316,40.2325043409997,140167604,0.07740163399666689,0.3433280076710825,8.131240272040733,0.0737984661855769,0.171349908280535,0.019557342918703154,0.6566719997208795,0.5706058999092859,0.09553380109144193,0.27776208792768414,제조업
434,(주)에스에프에이,56190,19-Dec,59.83,9.32,8.75,1.45,3.31,14.07,21.56,0.1,89.2,1.27,87.88,23.51,0.91,14.59,1.13,20.12,15.9,8.36,15.78,3.2,79.88,62.39,165.1,4875.91,146.4,23.98,31.41,2.34,8.48,-8.598812623106916,-13.3810361140053,1577746351,0.12358811019385975,0.3842067994266724,9.256695423004082,0.08479508820526073,0.11572266732449597,0.01470707362429977,0.6157932005733275,0.3917414092911408,0.0653912074869378,0.504490260419382,제조업
435,(주)에스에프에이반도체,36540,19-Dec,101.35,3.54,5.4,9.84,16.77,36.22,3.93,1.42,36.75,8.76,8.28,20.84,0.91,27.98,28.63,9.02,7.34,12.21,16.55,1.5,90.98,109.35,70.83,411.68,59.7,-14.12,19.49,1.72,3.23,15.991763896384082,56.84477771584386,588938238,0.0606483803105971,0.5223405640973311,8.820351573280911,0.032317982252482905,0.09434919650183143,0.02905802274145885,0.4776594359026689,0.6571121099596138,0.02388167229175566,-0.19941979997553463,제조업
437,(주)에스엠라이프디자인그룹,63440,19-Dec,17.09,-8.18,7.08,8.99,28.8,8.11,2.94,-0.65,47.2,5.51,1.63,7.72,0.63,7.41,84.62,20.87,-6.08,11.56,13.95,3.34,79.13,23.65,492.78,213.38,433.12,54.29,92.25,4.2,-5.18,309.0361914828858,-50.04758327072376,36981225,0.00726248117343864,0.19129359921889938,7.7807120813634345,-0.051845855285463795,0.12751789885539747,0.016344290019472324,0.8087064007811006,0.3188485456434917,0.1972239156490895,-0.429293894041997,제조업
438,(주)에스엠엔터테인먼트,41510,19-Dec,69.05,-2.46,11.29,16.11,21.95,8.24,10.41,-0.01,201.25,9.5,56.62,17.41,0.62,17.0,7.45,32.78,-2.1,5.19,50.06,6.61,67.22,76.31,143.88,3788.73,140.5,17.19,65.22,1.45,-1.53,-15.392546610727084,-169.09571957321904,657825612,0.03814439150208554,0.43281062094634865,9.0475165198805,-0.015280269858940647,0.2554430908865973,0.00854019536032952,0.5671893790536513,0.4364650829090518,0.26636506363330836,0.14747694145948922,정보통신업
439,(주)에스엠컬처앤콘텐츠,48550,19-Dec,197.32,2.31,11.5,24.15,17.18,3.73,3.88,-0.19,4918.06,11.47,3.54,15.9,0.5,17.15,-15.41,34.46,3.24,4.29,0.0,146.62,65.54,201.04,111.45,247.4,111.45,7.51,46.06,0.76,1.16,331.5762469906367,318.9848367691965,166658489,0.014465152187073132,0.6678130923586045,8.54494783853065,0.011554027900418493,0.30190368902462417,0.00568174641527267,0.3321869076413955,0.2694646278566952,0.3156877715361982,-0.11587108175883643,"전문, 과학 및 기술 서비스업"
440,(주)에스엠코어,7820,19-Dec,32.63,3.59,1.17,-3.66,-16.6,2.97,135.67,-0.04,144.52,-4.4,12.79,24.7,1.21,-1.57,37.01,8.71,5.96,5.32,227.16,7.14,91.29,36.02,300.29,783.79,297.65,48.04,56.42,4.4,4.32,2125.3521126760565,378.05472472627747,128073312,0.04757497449122274,0.2647971593581772,8.028529240395622,0.04324917110572126,0.13532405461430919,0.001278877135364678,0.7352028406418227,0.27971136421445414,0.0476714071390611,0.27045619927897707,제조업
441,(주)에스제이그룹,306040,19-Dec,26.98,11.99,144.52,9.76,47.63,5.06,40.33,0.14,924.55,11.64,82.72,31.21,1.69,129.05,59.54,74.29,33.03,12.7,7.85,34.86,25.71,32.33,377.31,4213.68,290.93,56.54,196.02,4.44,20.29,110.6086214,271.8346337,109494821,0.25291324527020864,0.24432352376716115,7.963115316457432,0.20286471358921682,0.3996621315588456,0.01645074211302543,0.7556764762328388,0.2307063123443604,0.5933772246634387,0.24363851819544213,제조업
443,(주)에스지엔지,40610,19-Dec,59.35,0.36,-8.37,1.07,2.02,26.19,0.9,0.67,71.45,0.9,55.09,12.81,0.8,-30.14,-13.77,14.79,0.56,5.41,8.24,4.5,85.21,79.64,125.53,1403.42,98.25,8.43,24.39,1.69,0.29,31.93819866842481,275.996254362917,938887548,0.009996349008627342,0.44333921762049405,9.049807961398347,0.0028757701991705045,0.08058967976551132,0.023480199973700357,0.556660782379506,0.5853015026296077,0.13538076873078309,0.18819649833412516,운수 및 창고업
444,(주)에스코넥,96630,19-Dec,65.16,-4.8,-8.46,6.32,22.72,29.59,-7.94,0.56,57.02,9.91,19.5,23.41,1.5,-27.16,-30.67,4.87,-12.8,11.81,21.45,3.67,95.13,77.37,116.5,691.49,100.54,6.06,40.93,3.48,-7.21,-181.67155344666017,-182.8853665806302,254480908,-0.08676824053282825,0.43620225292715015,8.209863288947716,-0.07207091850538,0.15038443387069134,0.02535030861343334,0.5637977470728499,0.5719993895021195,0.10654537196165616,0.3531223669850296,제조업
445,(주)에스텍파마,41910,19-Dec,11.25,32.76,18.38,12.41,42.1,0.56,235.27,-1.13,99.77,4.96,7.81,27.79,0.43,41.49,15.26,27.96,15.86,4.67,3.54,1.41,72.04,13.34,571.6,1726.64,453.67,46.82,338.01,4.08,14.18,148.8704042435837,131.08805286562082,46489682,0.03533677269071722,0.11771689993535872,8.066048525782199,0.14180700484969197,0.3355769204423587,0.0014148712893895137,0.8822831000646413,0.43250629794848144,0.19802424116387804,0.5907691650422174,제조업
446,(주)에스티아이,39440,19-Dec,55.54,7.21,4.27,6.82,22.22,5.5,24.51,0.18,182.52,8.18,40.29,26.14,1.23,-15.63,11.25,19.25,14.59,3.64,33.52,5.09,80.75,58.29,184.28,2109.62,177.35,29.57,22.96,3.19,8.83,22.893244584096532,16.370432360432495,318857509,0.10416600350835445,0.36826073710774193,8.424332061635294,0.08832918834370153,0.08055103746710054,0.011061121245231176,0.631739262892258,0.3534158884879997,0.10752345493610439,0.34597986427233796,제조업
447,(주)에스티오,98660,19-Dec,77.0,3.85,-0.61,3.65,9.41,33.48,4.28,1.31,78.72,4.56,16.25,24.6,1.25,-13.7,-3.6,59.43,9.61,21.74,2.65,4.72,40.57,94.07,151.99,561.96,29.78,20.63,1.02,2.48,4.79,897.2238474466998,1209.196457610581,85144202,0.07826795139033889,0.48472899906024564,7.833586145950653,0.04788012382493366,0.004062557696783567,0.03639142950465654,0.5152710009397543,0.39698551294917894,0.5314124618843689,0.440044297047107,제조업
448,(주)에스티큐브,52020,19-Dec,55.78,-69.28,-10.64,-17.69,-13.06,28.08,-1.09,7.27,-117.86,-5.87,1.25,-6.97,0.31,-0.31,57.03,48.44,-35.69,8.39,58.16,7.49,51.56,81.77,292.8,205.86,290.55,59.16,114.63,0.8,-21.71,71.00773688281382,-12.521883305475628,17388631,-0.05557376734732479,0.4498536673692018,7.719148314326616,-0.21708467000802417,0.35173722412234404,0.13030257299834735,0.5501463326307983,0.1015267728803629,0.661723053413463,-0.414113994734576,도매 및 소매업
449,(주)에스폴리텍,50760,19-Dec,83.32,7.95,5.87,7.9,20.08,32.26,14.69,0.7,70.36,9.75,16.53,27.14,1.27,10.47,-1.36,20.28,21.06,5.75,11.04,3.09,79.72,94.32,132.6,685.75,106.04,13.98,53.77,2.45,10.09,288.9095572682025,615.3553295263939,135032554,0.1402504703806318,0.48537864773471007,8.039248464726167,0.1008676713355743,0.23056399197937047,0.018448492005821375,0.5146213522652899,0.43145167114461486,0.09222619754344571,0.2902371142616845,제조업
450,(주)에스피시스템스,317830,19-Dec,58.53,4.14,22.11,-1.22,-1.36,23.66,2.92,0.68,35.94,-0.66,42.98,12.0,0.59,46.98,-31.82,18.56,5.22,2.98,19.34,1.59,81.44,94.15,195.25,3736.71,186.28,28.71,40.17,1.11,2.46,-75.76378532,-59.14200186,31959900,0.018726791079743496,0.48492648597456733,7.771520112246606,0.024592451625456885,0.1210911851589569,0.012002597045621004,0.5150735140254327,0.4113930666707643,0.15412063241749818,0.3229755789700917,제조업
451,(주)에스피지,58610,19-Dec,86.28,2.16,0.19,2.77,6.03,30.3,3.39,0.94,65.96,3.16,30.19,21.74,1.14,-0.71,3.19,18.85,5.76,4.23,4.03,3.5,81.15,110.12,156.99,1267.25,87.92,23.4,13.45,2.14,2.47,-14.920841077139507,-15.244208609904403,315161067,0.037370932944018526,0.5240831833730882,8.44049849706486,0.024692952579509785,0.05598874046163427,0.02060455045212132,0.47591681662691177,0.35537949337060326,0.15585818536399357,0.2286146839387804,제조업
452,(주)에쎈테크,43340,19-Dec,50.53,-0.95,-10.58,5.66,19.32,24.0,0.88,0.93,84.68,6.82,1.44,25.65,1.14,-9.32,-12.05,7.27,-1.71,4.43,3.54,3.97,92.73,54.59,183.5,77.08,83.1,27.29,7.63,3.13,-1.09,-83.39356043989459,-124.5006193348746,51708136,0.009857383450547767,0.35311204592518947,7.63240468773724,-0.01085401300777883,0.024950504494670265,0.030855610732206436,0.6468879540748106,0.4002011758813492,0.06407782713343216,-0.1564801881365398,제조업
454,(주)에이디테크놀로지,200710,19-Dec,63.63,3.54,43.36,2.1,8.69,19.25,16.3,0.2,2624.58,4.3,48.79,15.3,2.41,48.08,104.79,7.92,15.31,26.52,9.2,326.85,92.08,97.69,260.0,1203.38,171.99,51.5,106.63,5.48,8.56,0.48662928615858336,-5.423295349477742,225809534,0.13002976296214572,0.494148638479454,8.042031011678956,0.08560298013350565,0.34317759903644274,0.018093996599433806,0.505851361520546,0.1631734456909776,0.025368065282841423,0.28902699363192125,제조업
