회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),이자비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결)
국일신동(주),60480,17-Dec,33305118,47608413,2978285,1781222,4770,6518175,41090238,3899411,1834857,29075810,35619374
국일제지(주),78130,17-Dec,43992705,106712308,1770960,3872432,1558897,48996764,57715544,311080,5824598,60228648,33971448
글로벌에스엠테크리미티드,900070,17-Dec,104699595,134638858,665344,21921873,747208,43054570,91584288,1925256,23579277,44952743,24401130
글로벌텍스프리(주),204620,17-Dec,32962878,75947981,-2368883,46314188,248343,11906028,64041953,808526,32154351,15123029,5341548
글로본(주),19660,17-Dec,7109864,28697292,-8625817,1792855,7624,4747752,23949540,-6873610,9888646,21214342,-59080083
금강철강(주),53260,17-Dec,197209289,129983802,2976051,17758465,65559,22516096,107467707,3625335,6940550,31613971,84782542
나노캠텍(주),91970,17-Dec,64733832,74180976,-8132254,13675176,914691,18960460,55220515,-6225188,12603643,31947010,9816116
나라엠앤디(주),51490,17-Dec,140866034,185270866,1883151,11718032,1183671,106860494,78410372,6716627,13501821,77672643,56676480
나무기술(주),242040,17-Dec,0,0,0,0,0,0,0,0,0,0,0
나이스정보통신(주),36800,17-Dec,366436947,494197481,36577569,140821000,480058,313553501,180643980,43124470,73318915,98251212,174453993
나이스평가정보(주),30190,17-Dec,360404385,234686218,30669953,72021144,0,63146348,171539869,42623652,317780733,111700922,98627743
남화토건(주),91590,17-Dec,66352445,157246419,8152391,8433819,0,22683657,134562763,5330586,3684813,111906473,114115453
넥슨지티(주),41140,17-Dec,49273127,173836827,-13241396,20169452,523953,49809501,124027325,-2318887,28018790,80913455,50924044
농업회사법인(주)농우바이오,54050,17-Dec,104456089,239907397,9229015,12506443,926869,65238578,174668820,9952378,46125692,109635950,133955999
뉴지랩파마(주),214870,17-Dec,30603266,73353796,-9115400,38429718,161345,35512116,37841680,-5995308,6221375,11302108,10205674
다믈멀티미디어(주),93640,17-Dec,18332541,11051908,-4149205,1144129,154859,6982972,4068935,-2805667,7930189,2880306,-8473260
대동금속(주),20400,17-Dec,74709305,69386122,836993,21885,522402,41775562,27610560,1607199,4686151,47333657,16272470
대동기어(주),8830,17-Dec,113492983,183471565,71532,8895884,2154948,123142393,60329171,2996656,5308840,111465745,39315607
대봉엘에스(주),78140,17-Dec,65651788,80449254,7766068,12038013,21921,10136983,70312271,9139882,10359157,26679475,57953563
대아티아이(주),45390,17-Dec,85793071,127084898,6683577,4581440,24214,37138641,89946257,7122707,14006631,48192873,64635618
대양전기공업(주),108380,17-Dec,143063987,245551125,11832661,70992745,409,61818198,183732928,14747504,13262031,94461263,146270650
대양제지공업(주),6580,17-Dec,262916771,232218876,-2605603,1329639,2353369,136869203,95349673,2386289,18089005,179767662,72041924
대원미디어(주),48910,17-Dec,120735136,104349222,7797097,12115541,7482,23398872,80950350,6987071,22009974,49377031,9045175
대원산업(주),5710,17-Dec,797044137,423782662,33962435,143311618,476617,171338867,252443794,42586640,29205873,132189796,245976423
대정화금(주),120240,17-Dec,66494216,112265502,7329286,2220351,2694,14044107,98221395,9017010,7677538,64558339,59129609
대주산업(주),3310,17-Dec,85513866,84265987,2691415,3547041,304583,33787620,50478367,3579864,15070772,57522036,25132712
대주전자재료(주),78600,17-Dec,93390771,133860275,-7917179,6812884,2519908,79398697,54461578,2977464,16038207,91613367,5742089
대한광통신(주),10170,17-Dec,139662357,155766104,13208577,24657953,1749795,59344332,96421773,15015071,15075872,65442051,-27838875
대한그린파워(주),60900,17-Dec,32140229,29746851,-7861629,5122364,954597,15727463,14019388,-6226497,3550702,10278338,-7861629
대한뉴팜(주),54670,17-Dec,130816029,121815766,-20580842,4358000,1507414,70094974,51720792,13108835,56869420,60668443,-15032875
대한약품공업(주),23910,17-Dec,144439321,184403448,24832362,13091275,351325,68522855,115880593,32253817,22535231,100931530,112704670
대화제약(주),67080,17-Dec,122199862,165474579,12113155,8245973,1322927,81986669,83487910,8355886,37964724,110279720,42253313
더이앤엠(주),89230,17-Dec,13590205,62198072,-18409959,1781055,296004,26305016,35893057,2486299,5622391,21407313,-112461166
덕산네오룩스(주),213420,17-Dec,100405838,149244922,16772060,47719537,20670,26762875,122482047,18396403,13851220,72523870,23593893
덕산하이메탈(주),77360,17-Dec,45074162,182028712,7965568,26955222,27383,6430488,175598224,2681109,6963039,133988769,173619210
덕우전자(주),263600,17-Dec,115728832,115803186,14609042,21399756,18010,31257650,84545536,18707154,9092789,49450928,53954493
데브시스터즈(주),194480,17-Dec,17580168,142639647,-16027435,5355703,3219,4443084,138196563,-14370381,31950550,31126085,21355401
도이치모터스(주),67990,17-Dec,950183846,557807100,4253045,52004727,6865089,391765586,166041514,11712555,62370715,288798466,29792858
동국산업(주),5160,17-Dec,784363917,827026979,22799815,51447302,4133479,302039730,524987249,38377945,52082093,422679598,145062535
동국제약(주),86450,17-Dec,354767876,373308019,40867710,63132130,239445,93813084,279494935,50070358,159285785,102121594,239582982
동신건설(주),25950,17-Dec,52599292,100504004,10692756,38365293,9016,13368384,87135620,9479384,5403462,26103052,81200870
동아화성(주),41930,17-Dec,255025462,193613007,9138836,12448551,1805444,95445153,98167854,13007275,18936546,87637003,78095878
동양이엔피(주),79960,17-Dec,424716584,269559466,8734089,84414810,83839,74130828,195428639,14382037,26087459,79084710,170997394
동양파일(주),228340,17-Dec,88578287,159696071,8245154,48001359,401057,12801858,146894214,14717483,12539657,82449583,68151175
동일금속(주),109860,17-Dec,71246971,121999033,3805356,4621321,184154,19891727,102107306,2799908,4432961,85277150,81241874
동일철강(주),23790,17-Dec,55255470,119690785,-3911827,956581,2749211,78352794,41337991,342359,4466974,84776073,-15720944
동화기업(주),25900,17-Dec,778786071,1224111572,62220736,26367210,9076448,563612802,660498770,91138750,122583889,947705291,681129517
디에스티(주),33430,17-Dec,33156724,59743222,3227123,1016904,4576928,57703167,2040055,3881831,9823543,29709004,-72853856
디엑스앤브이엑스(주),180400,17-Dec,4670448,56975415,-3742998,36830138,186621,27182518,29792897,-3249191,3894765,18568488,-5952110
디와이피엔에프(주),104460,17-Dec,95411938,93786395,-2843948,15085528,251045,41051454,52734941,2430257,8370789,30070686,34776958
디젠스(주),113810,17-Dec,107691238,93967241,-6510307,8665655,1669741,67235966,26731274,-1436679,14667776,52840618,4908585
디케이락(주),105740,17-Dec,53555421,99540146,485651,8789140,243390,22397191,77142955,1792484,9741648,48387940,46935213
라온시큐어(주),42510,17-Dec,21241383,20335912,3435123,3692451,16488,4366220,15969692,3322965,9737260,6534109,6291827
램테크놀러지(주),171010,17-Dec,24427156,48362693,925183,1319311,928346,30718235,17644457,1197125,2455112,37380235,2399528
럭슬(주),33600,17-Dec,25472189,54619376,-10189699,70327,897416,37829719,16789657,-5016682,1842007,47805747,-1067893
로스웰인터내셔널유한회사,900260,17-Dec,193307850,279787250,30072219,40514639,1450533,80897803,198889448,35213089,21308667,27337693,90130238
로체시스템즈(주),71280,17-Dec,337000209,85124180,3317235,20079437,246109,17827836,67296345,2073479,21090012,30076150,38925722
리노공업(주),58470,17-Dec,141510913,246483656,40362178,60037288,0,18537507,227946149,49156999,10472830,78161967,220709366
마이크로로봇(주),182690,17-Dec,8057153,15262962,-6283882,1868561,4517,4859349,10403613,-5176791,3419113,8094412,-3103671
매일유업(주),267980,17-Dec,881178353,590951466,34745674,36752346,2586580,303462181,287489284,51150807,227712394,259795666,34745674
매일홀딩스(주),5990,17-Dec,1638184378,887079138,19589183,71374972,5309539,416634013,470445125,60580568,514680666,411625879,358746442
메가스터디(주),72870,17-Dec,132088568,337641989,-3521802,61540187,316767,66100534,271541455,-13317737,75011516,205703077,229000732
메가스터디교육(주),215200,17-Dec,252148376,284432992,10830476,13492891,167338,106629724,177803267,14385499,133888955,229052422,14420274
메가엠디(주),133750,17-Dec,69201508,92317776,-3249492,23658799,71824,35157151,57160625,-2113967,42567472,59234988,33410750
메디앙스(주),14100,17-Dec,120714400,99119508,5985273,9327696,662212,51936767,47182741,5880539,58435563,47444222,41309272
메디포스트(주),78160,17-Dec,42249905,139069925,-1848011,9076944,393070,40206929,98862996,-3639226,28835281,97124734,-35364843
모바일어플라이언스(주),87260,17-Dec,54546061,53794348,1517409,3590043,1006857,27428152,26366195,1968423,8352726,17554039,-5745210
모트렉스(주),118990,17-Dec,254864665,201503771,20102909,10808844,1993293,64718123,136785649,26559274,36672475,54864333,80896541
무림에스피(주),1810,17-Dec,203041163,305110804,10584827,29011649,1265128,110342473,194768331,7540603,20293025,207202346,129027461
미래나노텍(주),95500,17-Dec,280596433,284168144,10297140,60936254,2840179,119596624,164571520,5504307,41453173,126040742,76288038
미래오토스,176440,17-Dec,204322026,103459053,-2032268,21633743,790712,53927486,49531567,1688432,15322285,43791279,31451018
미스터블루(주),207760,17-Dec,30160717,37985827,3109281,4938976,67662,8734598,29251229,3621123,26539594,22009414,6744121
바디텍메드(주),206640,17-Dec,52593957,108166357,-3138894,22776001,1162195,37828046,70338311,2873620,26594480,48862012,28118151
바이온(주),32980,17-Dec,19075365,55140410,-6699336,5045081,1412411,21886703,33253707,-2732092,5104705,35412402,-35343620
베뉴지(주),19010,17-Dec,67532565,436514528,-3796773,14700777,3399007,205009109,231505419,1195421,35583554,358024529,183339106
보성파워텍(주),6910,17-Dec,75923274,123621808,-9405287,8821280,270511,39314330,84307478,-6380835,6336537,54518232,-15593657
비디아이(주),148140,17-Dec,94899277,96901241,3597607,4857651,871538,65148344,31752896,5623699,4260018,22094335,11055398
비에이치아이(주),83650,17-Dec,325171694,423367351,8144626,13786560,9179612,311495118,111872233,19136168,22798521,244554141,52379591
빛샘전자(주),72950,17-Dec,56410452,64856522,3698044,6700116,25255,9700916,55155605,3986571,7739020,26288753,39977761
삼강엠앤티(주),100090,17-Dec,123068753,530463583,96254151,22850262,6788570,281057824,249405759,-20971131,14269442,470665928,115782034
삼륭물산(주),14970,17-Dec,90524366,131289065,4003544,19279539,1011261,61517959,69771107,6112486,5827801,81318753,59969393
삼목에스폼(주),18310,17-Dec,305094738,375587972,35123305,30360092,0,53346189,322241783,44254684,28749272,261950981,253597985
삼보모터스(주),53700,17-Dec,938693126,700120674,6647802,60499882,9196543,501028783,199091891,23619996,64276827,398164798,134660489
삼보산업(주),9620,17-Dec,345669981,281508712,-10518236,373972,7649923,237571332,43937381,-4328083,13665830,155140520,9644804
삼아제약(주),9300,17-Dec,61792317,167966454,5801903,9768783,0,11862537,156103917,7610609,30666138,86555757,133733628
삼영엠텍(주),54540,17-Dec,63471873,115271150,1698101,16985583,911650,38001605,77269545,491482,8802987,46696681,52069782
삼영이엔씨(주),65570,17-Dec,38016186,92444458,3145616,5069985,81953,7390934,85053524,5210170,10955111,32773779,73125245
삼지전자(주),37460,17-Dec,1304640081,468085552,43665650,24721352,4460165,198842464,269243087,52385618,28541240,179151040,78924404
삼천당제약(주),250,17-Dec,161111597,235143417,23028009,61906493,197639,36386893,198756523,26511831,58776915,103936705,111080921
삼천리자전거(주),24950,17-Dec,111058056,167136246,3340529,6509975,1761242,63113130,104023116,253902,36939539,121674514,50010619
삼현철강(주),17480,17-Dec,169208696,156426117,6280127,46262457,0,16135599,140290518,9119835,7416681,44691122,129184104
상신이디피(주),91580,17-Dec,99827047,103304460,2440244,13120246,1753924,65151235,38153225,6130265,8654917,66827332,20380663
상신전자(주),263810,17-Dec,84969004,53514556,4634783,7120327,446735,22588832,30925724,6121909,6174256,11651390,20081803
서암기계공업(주),100660,17-Dec,40848028,68604285,2294171,7450171,0,11395934,57208351,2315027,4106576,16736216,40339841
서울반도체(주),46890,17-Dec,1110410474,1227343903,46379003,47158765,4348119,551425413,675918490,98254142,186068549,651888537,298636744
서울전자통신(주),27040,17-Dec,91827962,75291620,-1583893,5708569,1219783,37751998,37539623,763813,5120139,36581166,-30972625
서호전기(주),65710,17-Dec,44670866,76717340,6185311,17895966,78239,16642880,60074459,12988135,10890814,21010602,51222437
성우전자(주),81580,17-Dec,183524222,139837974,7292435,10786087,543044,36921232,102916743,8591817,15206706,60790773,86762304
성우테크론(주),45300,17-Dec,38160324,71859798,5859635,7716270,332741,29273251,42586547,5370659,2462564,40125623,24501397
성호전자(주),43260,17-Dec,92259444,91000436,490161,1012836,1429900,51496984,39503452,874232,15661663,44381877,-2425225
세명전기공업(주),17510,17-Dec,20871761,75482769,3668871,10179669,804,9651316,65831453,3957941,1618008,54679265,58109196
세종머티리얼즈(주),135270,17-Dec,0,0,0,0,0,0,0,0,0,0,0
세종텔레콤(주),36630,17-Dec,161140611,418189717,2871851,54148532,1846167,86784600,331405117,2330045,158810566,164686067,-41468113
소니드(주),60230,17-Dec,43605386,62538155,-9347627,1150324,2039324,39946428,22591727,-1940435,8780834,38445924,-29725727
소프트캠프(주),210610,17-Dec,0,0,0,0,0,0,0,0,0,0,0
소프트캠프(주),258790,17-Dec,0,0,0,0,0,0,0,0,0,0,0
솔브레인홀딩스(주),36830,17-Dec,775598356,895949561,43086344,210306113,4098065,246090612,649858949,105694335,65533723,518492925,513973383
스튜디오드래곤(주),253450,17-Dec,286788568,459453884,23846968,51333512,1736571,91010399,368443485,32977619,14151628,169605468,32105108
시그네틱스(주),33170,17-Dec,265632653,233526543,1615860,5871772,758276,65876086,167650457,2756304,7829657,179671132,64990792
신라섬유(주),1000,17-Dec,3996989,32122070,408754,211170,575227,18032097,14089973,537530,674135,30894860,-2992334
신라에스지(주),25870,17-Dec,81988875,50213180,237422,2124845,633690,34274040,15939140,1115330,4131463,30838846,2634270
신라젠(주),215600,17-Dec,6864849,234954188,-57020832,40227853,3605579,33006948,201947240,-50617833,57482682,73246144,-165535862
신성델타테크(주),65350,17-Dec,464770982,334475766,12380226,20060672,4304591,216380070,118095695,17893869,38261602,185357583,100190817
신신제약(주),2800,17-Dec,61732958,78854699,3532402,7281804,288891,26541358,52313340,4511268,17183007,37394393,30111036
신원종합개발(주),17000,17-Dec,195826621,153669522,13724428,13915570,379142,89383327,64286195,13158466,6017922,13746658,10295473
신일제약(주),12790,17-Dec,50941907,102521018,8198127,2262449,182178,11590062,90930956,9238902,13368774,54883823,84381093
신화인터텍(주),56700,17-Dec,176568859,195978756,-2398151,9929241,1895381,103148071,92830686,2247571,19783521,125142167,9406636
신흥에스이씨(주),243840,17-Dec,133136215,150908772,5750243,25535507,1315211,81153353,69755419,9945734,11483596,92231129,34856114
쌍용정보통신(주),10280,17-Dec,146075534,75526227,-5120556,27233547,98025,48961638,26564589,-6691632,17495193,15696060,-15956783
씨비아이(주),13720,17-Dec,22205941,34101559,-561231,921628,232657,13695176,20406383,-219724,2448904,24461760,12173514
씨아이에스(주),222080,17-Dec,26122124,110587839,-7505798,19084898,53554,63403826,47184013,-4801638,8707597,14092675,22384197
씨앤지하이테크(주),264660,17-Dec,75190706,33922977,8261298,11507153,11333,7940253,25982725,10223597,5076073,5080126,20083820
씨앤티85(주),56730,17-Dec,17293995,68752872,-21521311,21489120,3872995,35980417,32772455,237447,6046123,21907732,-41627129
씨제이프레시웨이(주),51500,17-Dec,2504409846,902641812,1210149,54719432,7264134,667164995,235476817,43879878,309133310,396036911,34100562
씨큐브(주),101240,17-Dec,40171642,65451972,3785971,7332547,366695,18432737,47019235,4966774,10982415,29007352,32116984
아미코젠(주),92040,17-Dec,73665135,163514712,-3575368,13480141,968487,47592473,115922239,1895585,22904183,90971078,20737714
아비코전자(주),36010,17-Dec,84082996,92972170,7663880,35851689,173645,4777994,88194177,9146281,8090195,26016620,49289918
아이쓰리시스템(주),214430,17-Dec,69607526,85514770,9358904,15775315,83506,21830935,63683835,9221676,7560445,35680293,35965945
아이진(주),185490,17-Dec,301034,30284294,-8450890,4400123,42173,6530898,23753396,-9292862,9390223,5457661,-38361414
아이크래프트(주),52460,17-Dec,92532326,61810691,2193410,14179857,127039,26971648,34839043,2120094,13332614,8777624,30296378
아이텍(주),119830,17-Dec,25847625,49137646,1512673,1517322,431350,23053640,26084006,2481175,2472127,45487614,10279585
아진산업(주),13310,17-Dec,427926771,507300951,10702868,11069526,12106806,363035711,144265240,22401556,45508953,402318269,102862378
안국약품(주),1540,17-Dec,183599893,208065058,8192479,22640064,821980,70612462,137452595,10403172,81773392,74846915,119700588
알리코제약(주),260660,17-Dec,71357945,57746357,3338559,5482062,602392,37811019,19935338,8870890,34461262,27909379,15698990
알서포트(주),131370,17-Dec,23077016,54354108,2688816,11337919,18434,5376663,48977446,3440287,19636729,19984931,10305839
알에스오토메이션(주),140670,17-Dec,87447208,76231548,2922649,5111704,696574,36974207,39257341,3918161,9727180,22578191,18968384
알에프에이치아이씨(주),218410,17-Dec,62055228,155075427,6126808,36023907,297281,27643101,127432326,8075619,12934862,47862783,61287067
애니젠(주),196300,17-Dec,4551873,25433671,448301,5571241,0,1533490,23900181,273915,2058105,13695087,-1555958
애머릿지코퍼레이션,900100,17-Dec,37592098,78927984,-21790075,8244197,2645105,27853580,51074404,-12668519,14858240,34108111,-55090156
앱클론(주),174900,17-Dec,3532425,20865042,-1482533,3832503,46795,3472762,17392280,-1544990,3554625,3302039,-19278060
어보브반도체(주),102120,17-Dec,105824401,89757486,-4952775,12082972,37730,15899415,73858071,7541113,17566733,34550150,45935460
에스넷시스템(주),38680,17-Dec,213417889,148097375,1780674,20521138,85070,76466317,71631058,4570045,21757775,22704890,20437576
에스디엔(주),99220,17-Dec,52641983,109412020,2736469,2472563,3000358,55790956,53621064,3771414,10970348,76915002,5566862
에스맥(주),97780,17-Dec,168217687,197749257,7844283,44265008,2426599,60651762,137097496,11280513,12302858,107774098,60061570
에스비더블유생명과학(주),151910,17-Dec,35770222,83933967,-20150403,22792150,3495714,49988994,33944973,-14673708,3413832,38524589,-39556850
에스씨아이평가정보(주),36120,17-Dec,42768733,23880543,-287039,5264072,314,5402716,18477826,5841,42762892,8092615,-3581555
에스앤씨엔진그룹리미티드,900080,17-Dec,157262451,418994982,19993340,128993449,97175,11452863,407542118,28322986,13355306,200978160,291816541
에스에이치엔엘(주),50320,17-Dec,14104295,6856534,-5414954,1935138,106,4764115,2092418,-1837513,3736310,2250587,-25354073
에스엔유프리시젼(주),80000,17-Dec,116215632,149727803,5746382,27361747,973485,54523804,95203999,5919257,18994525,52626742,-23120980
에스엔케이폴리텍(주),91340,17-Dec,178587054,221931894,4259530,27826953,1837793,152492040,69439854,9830384,15422458,124182406,28628573
에스와이(주),109610,17-Dec,393503262,342995527,489776,24779684,5053828,229140167,113855360,9516191,35179701,175752312,36912871
에스지씨이테크건설(주),16250,17-Dec,1465750842,1781197619,65210573,135535362,31169894,1336568371,444629248,145310538,48053159,1211604216,234799318
에스지에이(주),49470,17-Dec,98081509,147318940,-17768449,9409915,2519839,68379604,78939336,-4582557,28771564,65924497,-19439233
에스지에이솔루션즈(주),184230,17-Dec,55343525,83033096,2221076,4217471,1509267,32589591,50443505,3852439,13038608,34829712,9372074
에스지에이클라우드서비스(주),224880,17-Dec,32949400,22644437,511432,2233592,798186,17566999,5077438,2335626,3425325,6316107,71742
에스지이(주),255220,17-Dec,126112115,122836078,12033536,10825428,1417200,85869020,36967058,16592443,25816408,64638882,34608877
에스케이 머티리얼즈(주),36490,17-Dec,512294420,1118007376,104063435,18676818,12936624,709870114,408137262,147664464,49935197,916248834,446126851
에스케이씨솔믹스(주),57500,17-Dec,132702135,168043891,39423570,9112722,3221747,96393660,71650232,24239157,8171760,116134672,-85119893
에스텍(주),69510,17-Dec,300390875,184421038,9906763,34010890,290832,59965408,124455630,16016577,28789675,40814679,131178718
에스트래픽(주),234300,17-Dec,77300035,106709873,2926985,33164931,614278,62109002,44600870,5069713,11228220,53249258,18989918
에스티팜(주),237690,17-Dec,202800435,381504269,44996926,72301316,63606,30421484,351082785,61834151,17947946,156298975,170590840
에이아이비트(주),39230,17-Dec,53876718,53605630,-5333252,5000664,1102949,36110642,17494988,2675708,8704040,5130273,-63064488
에이치엘비(주),28300,17-Dec,23006912,188193255,-21327894,7346888,4229284,74514456,113678799,-26114810,28305959,152868971,-19824453
에이치엘비생명과학(주),67630,17-Dec,106445238,99018088,7760946,13444638,1547188,46191682,52826406,989069,4424995,24567179,7026192
에이치엘비제약(주),47920,17-Dec,15557535,39846376,-5446970,5369472,2107195,23044782,16801594,-3810149,6613246,16579395,-5409588
에이치엘비테라퓨틱스(주),115450,17-Dec,17152270,62711128,-5215101,5407080,671910,18698890,44012238,-4490403,7052515,50150606,-44176988
에이테크솔루션(주),71670,17-Dec,212932770,166862523,-467720,405135,1078542,99924238,66938285,-392514,17771197,83800417,52738138
에이피시스템(주),265520,17-Dec,962422667,468030720,19088065,62725995,2897805,378541380,89489340,26159865,35916243,143565389,19285171
에이피에스홀딩스(주),54620,17-Dec,87934027,231782971,670121253,8092489,587177,48506789,183276182,256405,17151292,148252753,744178478
에이피위성(주),211270,17-Dec,30047518,103715771,65521,45693973,1100,21663952,82051819,2721418,5113556,19910024,22978120
에코바이오홀딩스(주),38870,17-Dec,31671940,110443550,-21876221,1508180,1831526,62282037,48161514,-7546284,13492068,77784069,-18378824
에코플라스틱(주),38110,17-Dec,1042561059,579703237,-9020099,7574487,7066666,449344338,130358900,-3515192,38997001,379830551,96227217
에프엔에스테크(주),83500,17-Dec,69420189,58060531,-10199194,7459675,236170,19870287,38190244,-2526044,4997287,36420470,5433853
엑스큐어(주),70300,17-Dec,15108650,30076421,5397642,2504889,8914,2802091,27274329,-1873057,8655734,3673475,7519464
엔브이에이치코리아(주),67570,17-Dec,551664722,466432213,6421573,100809504,3369407,286986745,179445468,11354446,44087067,234195881,96501486
엔시트론(주),101400,17-Dec,26252729,39971398,-8732611,639756,1562840,24222075,15749322,-5814939,9782908,20270210,-18199629
엔에이치엔한국사이버결제(주),60250,17-Dec,351989348,221346640,10202837,68993237,89952,116720866,104625774,17930813,28989044,78892011,58250120
엘비세미콘(주),61970,17-Dec,131823200,236459436,7973228,23577680,3380300,136041992,100417445,10259428,9550975,156803502,42346029
엘컴텍(주),37950,17-Dec,50288126,91425102,5430886,7836749,82337,13584821,77840281,4023411,8187198,68842214,8486768
엘티씨(주),170920,17-Dec,65740789,143947466,-2039063,13924133,1624608,58100206,85847260,2298204,14162463,96296817,45066058
엠에프엠코리아(주),251960,17-Dec,0,0,0,0,0,0,0,0,0,0,0
엠케이전자(주),33160,17-Dec,686150840,1584109908,148036981,35032202,10148112,839471034,744638874,178711949,17740771,190708463,277124949
영신금속공업(주),7530,17-Dec,117773188,129230540,-16329657,1315450,2266515,108124868,21105673,-6318421,24023967,91645492,14739591
영풍정밀(주),36560,17-Dec,65865905,370657532,9153761,13595363,0,58989646,311667886,7471788,10925192,299356244,130144674
영화테크(주),265560,17-Dec,59152552,61354335,5802204,13254203,146338,14561222,46793112,6880513,6832486,18579876,30331687
예스이십사(주),53280,17-Dec,456800693,202310193,-278540,7316178,613733,126132672,76177521,-917137,120453292,89342022,34998487
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,197713108,236617155,43244926,118306496,413226,28292254,208324901,60719616,38468467,54962013,151642660
오로라월드(주),39830,17-Dec,143612127,224976075,13048050,16761367,2447854,127375677,97600398,15972654,53050749,131099818,86836069
오상자이엘(주),53980,17-Dec,66950982,81524493,3040322,6835796,412096,31581630,49942862,1295401,7415020,45564008,-1738469
오성첨단소재(주),52420,17-Dec,44689681,111550155,1061040,31852638,2001382,35265415,76284739,1051591,6910210,60013687,-80111684
오션브릿지(주),241790,17-Dec,56032967,60367740,8988764,14010791,775242,19482252,40885488,11530857,3271504,27374576,19953324
오스템임플란트(주),48260,17-Dec,397790874,555699305,5660308,111039981,4881537,435302260,120397045,21702287,210385100,237428581,84937817
옴니시스템(주),57540,17-Dec,120638419,127095529,6542092,15318348,562847,52506975,74588554,3481166,14904913,69313368,15959333
옵티시스(주),109080,17-Dec,17931058,36946312,1703708,5800089,100827,3944785,33001526,2117325,4922587,10454396,26489521
와이더블유(주),51390,17-Dec,26435740,101065908,2855013,7426296,558296,31076193,69989715,4209073,3661209,47055672,59294980
와이아이케이(주),232140,17-Dec,150491664,133015565,14392572,5207911,572042,52040592,80974974,19360393,13652000,43723186,49074452
와이엠씨(주),155650,17-Dec,154022566,228610736,16516237,39761631,354215,149998533,78612203,19990222,10184396,42403149,47392561
와이엠티(주),251370,17-Dec,69192110,113971471,9011950,22422478,845889,47472410,66499061,16079132,11582364,56873354,33458541
와토스코리아(주),79000,17-Dec,21421426,75266542,3641479,3790505,0,3048444,72218097,3537753,4043095,22583146,61921581
우리바이오(주),82850,17-Dec,1474632347,613368695,-23347530,38041418,8843297,451452843,161915852,-4221930,73158688,221974589,-22596899
우리산업(주),215360,17-Dec,279396173,230688301,11755299,6232543,2284874,132005315,98682986,17146790,23224615,83077638,33520921
우리산업홀딩스(주),72470,17-Dec,332838238,353638206,9231125,14551303,2740426,157825034,195813172,18808819,36388558,161976537,31325146
우리손에프앤지농업회사법인(주),73560,17-Dec,209731269,290410011,27503928,15963307,3236717,126311470,164098541,41422809,18288644,194183747,100533782
우리엔터프라이즈(주),37400,17-Dec,1496166599,682753088,-23280042,40277730,9377787,487299100,195453988,-3720542,79927397,280147544,-13744579
우리이앤엘(주),153490,17-Dec,158647596,128015195,-29064516,14281359,2394504,73968610,54046584,-6810305,25863855,27476294,-31853508
우림피티에스(주),101170,17-Dec,54162142,95329562,-2010089,9324789,52611,10461416,84868146,-1833428,7405454,59129844,62174777
우수AMS(주),66590,17-Dec,228059906,157142243,4966225,10240883,1176155,97951171,59191072,2768531,18351377,87722644,34316530
우원개발(주),46940,17-Dec,183640678,189209859,-383203,7830164,857541,130274154,58935705,6317620,7690327,84819975,3726153
우진비앤지(주),18620,17-Dec,22933553,60637891,-4190242,1339671,1088667,37598587,23039304,-3414310,8495183,46435011,8280619
원텍(주),216280,17-Dec,43362200,35225927,2460182,2589065,476833,18245721,16980206,3990333,20544414,9070642,10227009
원풍물산(주),8290,17-Dec,44115323,47000227,82905,2870041,328551,16792843,30207384,383908,26832456,23928448,-11126047
위즈코프(주),38620,17-Dec,36272381,45944152,1206036,4622176,134485,4783772,41160380,930549,8521222,29823420,3592367
유네코(주),64510,17-Dec,23710740,105317601,-2486159,782885,3666001,56334243,48983358,2408651,8426404,77126012,15695020
유니셈(주),36200,17-Dec,209284354,129995506,22256523,29094641,446703,43196063,86799443,29962506,37768791,33107349,57439244
유니슨(주),18000,17-Dec,186653299,266962413,1115014,11521139,7028412,222165070,44797342,16076236,17019528,142054483,-10565571
유비벨록스(주),89850,17-Dec,99361947,126996795,-10296982,8565690,2071732,59411785,67585009,1919353,21117735,75503702,16985228
유아이엘(주),49520,17-Dec,479784155,244270993,15292215,54176813,0,70118433,174152560,24336006,15989684,93623983,138208308
유진기업(주),23410,17-Dec,1299043715,3677273732,84690606,108814405,27542829,2951207138,726066595,107568102,107551007,1135339900,267524569
이노시스(주),56090,17-Dec,13293960,79079451,-6544946,11354675,94933,24787198,54292253,-5339874,9501761,33448856,-4311774
이니텍(주),53350,17-Dec,243737677,242293015,15575623,45116315,715876,58886988,183406027,21554560,18247548,107387311,83466544
이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,98727569,210342207,2789956,62781103,303013,20501425,189840782,7172308,17643522,26409936,95175002
이에스산업(주),241510,17-Dec,0,0,0,0,0,0,0,0,0,0,0
이엘케이(주),94190,17-Dec,250977626,160513687,-7576467,1497373,5599876,120909840,39603847,-2218009,15753407,70728718,-126791380
