회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),이자비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결)
한일화학공업(주),7770,19-Dec,108719610,120889634,1668536,14047194,505003,27485616,93404019,2343129,5562666,69181392,88770444
한창산업(주),79170,19-Dec,65366486,60636709,1173930,2432419,23049,8181482,52455228,992515,4003039,25731342,47244467
해성산업(주),34810,19-Dec,20260095,212307072,2324752,7988158,1145585,72790503,139516568,5217232,15042863,202970534,76378825
해성옵틱스(주),76610,19-Dec,349099206,186814570,-11239790,7599860,2717387,125919011,60895559,841108,22618362,121360850,-5335618
헝셩그룹유한회사,900270,19-Dec,221245903,336615549,32571320,169029402,2179149,58750072,277865477,43907646,15611663,57011903,206194755
현대무벡스(주),319400,19-Dec,0,0,0,0,0,0,0,0,0,0,0
현대바이오사이언스(주),48410,19-Dec,30085995,63235589,767215,5555134,774015,16245755,46989834,2555334,11566326,29372261,-62621150
현대에이치티(주),39010,19-Dec,104552530,109199698,10660183,8692913,0,27658650,81541049,10499476,10299294,36993053,75440057
현우산업(주),92300,19-Dec,168476354,165964411,2239111,9188821,1399176,90483720,75480692,5129417,8095740,109928373,39989977
현진소재(주),53660,19-Dec,104153934,134026840,-67333422,214395,6790469,142761386,-8734547,-31053336,11980964,100053371,-187995183
화성밸브(주),39610,19-Dec,68101153,95949614,2933256,5386784,322185,23229091,72720522,3417528,6876257,31815923,56829572
화일약품(주),61250,19-Dec,108744878,139400638,3194153,27292700,293254,19970003,119430635,4101514,10378425,43633494,79989077
휴림네트웍스(주),192410,19-Dec,31303512,102970317,2962339,10710673,1506150,55189212,47781105,3645310,11051941,6782825,14698251
휴림로봇(주),90710,19-Dec,17620760,42734247,-9519404,5193621,367425,14263432,28470815,-5172777,7739362,16501417,-46543830
휴마시스(주),205470,19-Dec,9150652,36487811,-1226235,3791114,799177,21243825,15243986,-875264,4816364,10716339,-9240555
휴젤(주),145020,19-Dec,204567625,894690014,50278333,15293774,3565972,150419075,744270939,68086697,75858421,253779167,768284514
흥구석유(주),24060,19-Dec,150668735,83661499,8292866,2318220,1987,6660240,77001259,500763,7243168,61041785,40649728
